Token,Lemma
Eg,Eg
it,--
;,--
 , 
„,--
Sr,Sr
ild,ild
175,175
dah,dah
Abb,Abb
ia,ia
1,1
il,il
 , 
BERLINER,BERLINER
 , 
w2,w2
:,--
2,2
1,1
 , 
UE,UE
37,37
uz,uz
100,100
 , 
Ein,ein
Dollar,Dollar
gleich,gleich
19,19
Mark,Mark
 , 
Streik,Streik
und,und
Valuta,Valuta
.,--
 , 
Von,von
Tag,Tag
zu,zu
Tag,Tag
sezt,sezt
sich,sich
die,der
Abwärts-,Abwärt
bewegung,Bewegung
in,in
der,der
Bewertung,Bewertung
der,der
Reichsmark,Reichsmark
im,in
Auslande,Auslande
fort,fort
",",--
und,und
die,der
ausländischen,ausländisch
Za,Za
),--
lungs,lungs
«,--
mittel,Mittel
steigen,steigen
bei,bei
uns,uns
entsprechend,entsprechend
in,in
ihrem,ihr
Werte,Wert
.,--
Diese,dieser
ungünstige,ungünstig
Bewegung,Bewegung
der,der
Valuta,Valuta
",",--
die,der
sich,sich
in,in
der,der
lezten,lezt
Zeit,Zeit
ganz,ganz
außerordentlich,außerordentlich
verschärft,verschärfen
hat,haben
",",--
ist,sein
nicht,nicht
nur,nur
eine,ein
Angelegenheit,Angelegenheit
beschränkter,beschränkt
Fachkreise,Fachkreise
der,der
Bankwelt,Bankwelt
und,und
des,der
Handels,Handel
",",--
sondern,sondern
sie,sie
geht,gehen
jeden,jeder
einzelnen,einzelner
an,an
",",--
und,und
fle,fle
sollte,sollen
auch,auch
jeden,jeder
einzelnen,einzelner
zum,zu
Nachdenken,nachdenken
ver-,ver
anlassen,anlassen
.,--
Nach,nach
der,der
gestrigen,gestrig
Notierung,Notierung
an,an
der,der
Derlin,Derlin
“,--
Börse,Börse
bezahlt,bezahlen
man,man
jeßt,jeßen
für,für
einen,ein
hol-,hol
ländischen,ländisch
Gulden,Gulden
730,730
Mark,Mark
gegenüber,gegenüber
"1,89","1,89"
Mark,Mark
vor,vor
dem,der
Kriege,Krieg
.,--
Ein,ein
schweizerischer,schweizerisch
Franken,Franken
kostet,kosten
jeht,jehen
"3,34","3,34"
Mark,Mark
",",--
während,während
er,er
vor,vor
dem,der
Kriege,Krieg
dem,der
Wert,Wert
von,von
81,81
Pfennig,Pfennig
ent-,ent-
sprach,sprechen
.,--
Der,der
Dollar,Dollar
wird,werden
mit,mit
ungefähr,ungefähr
