Token,Lemma
eur,eur
 , 
Fordons,Fordon
im,in
Westen,Westen
.,--
 , 
(,--
Amtich,Amtich
.,--
),--
Berlin,Berlin
",",--
14.,14.
November,November
.,--
 , 
Dem,der
Rat,Rat
der,der
Volksbeauftragien,Volksbeauftragie
ist,sein
be-,be
krnt,krnt
geworden,werden
",",--
daß,daß
durch,durch
den,der
Arbeiter,Arbeiter
und,und
Soldatenrat,Soldatenrat
in,in
Köln,Köln
die,der
ungeheure,ungeheuer
gatastrophe,Gatastrophe
und,und
das,der
Chaos,Chaos
vermieden,vermeiden
worden,werden
find,Find
",",--
die,der
dvr,dvr
<,<
die,der
planlos,planlos
zurück-,zurück-
flutenven,flutenv
Truppenteile,Truppenteil
und,und
die,der
aus,aus
Furcht,Furcht
ver,v
Internierung,Internierung
fliehenden,fliehenden
",",--
im,in
militär,Militär
pfidtigen,pfidtig
Alter,Alter
fiehenden,fiehend
Zivilpersonen,Zivilperson
ju,ju
entstehen,entstehen
drohten,drohen
.,--
Zum,zu
Auffangen,auffangen
dieser,dieser
Leute,Leute
ift,ifen
im,in
Etappengediet,Etappengediet
ein,ein
Kordon,Kordon
gebildet,bilden
worden,werden
",",--
der,der
die,der
zurück,zurück
»,--
tenden,tend
Soldaten,Soldat
aufnimmt,aufnimmen
",",--
sie,sie
ihren,ihr
Truzpenieilen,Truzpenieil
zuführt,zuführt
und,und
für,für
die,der
Ein-,Ein
sunnlung,Sunnlung
der,der
Waffen,Waffe
sorgt,sorgen
.,--
Ein,ein
zweiter,zweiter
gordon,Gordon
wird,werden
au,au
allen,aller
Nheinübergängen,Nheinübergäng
fedildet,fedilden
werden,werden
.,--
 , 
Das,der
Verhalten,verhalten
des,der
Ar,Ar
“,--
','
ter-,ter
und,und
Soldaten-,Soldaten-
ies,ies
Köln,Köln
in,in
dieser,dieser
Anx,Anx
",",--
ogenheit,Ogenheit
ist,sein
für,für
sämt,sämt
»,--
lde,lde
Urbeiter,Urbeiter
»,--
und,und
Soldatenräte,Soldatenrät
vorbildlich,vorbildlich
.,--
&,&
ist,sein
eine,einer
der,der
wichtigsten,wichtig
Ausgaben,Ausgabe
dieser,dieser
Kör-,Kör
peihelten,Peihelt
",",--
daß,daß
sie,sie
dcha,dcha
von,von
ihren,ihr
Truppenteilen,Truppenteil
aten,aen
“,--
Soldaten,Soldat
möglichst,möglichst
rasch,rasch
zur,zu
Rück,Rück
»,--
für,für
in,in
die,der
Truppe,Truppe
oder,oder
in,in
die,der
Ersoßformation,Ersoßformation
umd,umd
damit,damit
zur,zu
Regelung,Regelung
ihrer,ihr
Verpflegungs-,Verpflegung
rungswerhältnisse,Rungswerhältnisse
verhelfen,verhelfen
.,--
Die,der
große,groß
Aufgabe,Aufgabe
dex,dex
Demobilisierung,Demobilisierung
kaan,kaan
nur,nur
dann,dann
ohne,ohne
schwere,schwer
Erschütterungen,Erschütterung
der,der
öffent,öffent
»,--
14,14
m,m
Ordnung,Ordnung
gelöst,lösen
werden,werden
",",--
wenn,wenn
die,der
A.,A.
und,und
 , 
den,der
Demobilisierungsbehörden,demobilisierungsbehörder
freiwil-,freiwil-
leisten,leisten
.,--
Aus,aus
Koblenz,Koblenz
wird,werden
gemeldet,melden
",",--
daß,daß
greße,greße
je,je
wegen,wegen
der,der
Ernährung,Ernährung
der,der
Zivil-,Zivil
und,und
vevölkerung,Vevölkerung
bestehen,bestehen
",",--
zumal,zumal
die,der
Truppen,Truppe
»,--
de,de
teilweise,teilweise
ungeordnet,ungeordnet
zurücfluten,zurücfluten
.,--
ringung,Ringung
der,der
Lobensmittel,Lobensmittel
in,in
der,der
Rhein,Rhein
»,--
wird,werden
dadurch,dadurch
aufs,auf
äußerste,äußerste
gesährdet,sährden
.,--
ufuhren,ufuhren
stocken,Stocke
teilweise,teilweise
",",--
auch,auch
wegen,wegen
Be,Be
»,--
jtlagnahme,jtlagnahme
der,der
Vorräte,Vorrat
durch,durch
örtlite,örtlit
Arbeiter,Arbeiter
»,--
umd,umd
Coldatenräte,Coldatenräte
in,in
anderen,anderer
Landesteilen,Landesteil
.,--
 , 
Ein,ein
holländisches,holländisch
Blatt,Blatt
meldet,melden
",",--
daß,daß
an,an
der,der
Vaoebrücke,vaoebrücke
bei,bei
Roosteren,Rooster
(,--
Provinz,Provinz
Limburg,Limburg
),--
2000,2000
Mann,Mann
deutscher,deutsch
Truppen,Truppe
stehen,stehen
",",--
die,der
heute,heute
beim,bei
Ueberschreiten,Ueberschreiten
der,der
niederländi-,niederländi
sehen,seh
Grenze,Grenze
die,der
Waffen,Waffe
niedergelegt,niederlegen
heben,heben
.,--
