Token,Lemma
-,--
Montag38-An3gabe,Montag38-An3gabe
X,X
?,--
50,50
 , 
Königlich,Königlich
priv,priv
 , 
Die,der
„,--
Vorrinche,vorrinch
Zeitung,Zeitung
ervcheint,ervcheinen
täglich,täglich
zweimal,zweimal
(,--
morgens,morgens
und,und
abends,abends
),--
",",--
an,an
Sonn-,Sonn
und,und
Festtagen,Festtag
zur,zu
einmal,einmal
",",--
Jeden,Jeder
Sonntag,Sonntag
die,der
illuatrierte,illuatriert
Beilage,Beilage
„,--
Zeitbilder,Zeitbild
“,--
.,--
Sonztige,sonztig
Finanz-,Finanz
und,und
Handelsblatt,Handelsblatt
",",--
Grundstücke-,Grundstücke
",",--
Eypotheken-,Eypotheke
und,und
Geldverkehr,Geldverkehr
.,--
Für,für
Reize,Reiz
und,und
Wandernng,Wandernng
",",--
Literarischs,Literarisch
Umschau,Umschau
",",--
Wigagenschaftliche,wigagenschaftlich
Sonntags,Sonntags
»,--
Beilage,Beilage
",",--
Al,Al
!,--
gemeins,gemein
Verlosungs,Verlosungs
-,--
Tabeils,Tabeil
.,--
 , 
Im,in
Verlage,Verlag
von,von
Ullstein,Ullstein
&,&
Co.,Co.
Verantworti,Verantworti
.,--
fürdie,fürdie
Redaktion,Redaktion
(,--
wit,wit
Augsbaähne,Augsbaähne
des,der
Eandeistell,Eandeistell
):,):
H.,H.
Bachmann,Bachmann
in,in
Berlin,Berlin
 , 
ilegirte,ilegirt
Berlinische,berlinisch
Zeitung,Zeitung
von,von
Staat,Staat
 , 
Beilagen,Beilage
und,und
Rubriken,Rubrik
:,--
|,|
 , 
Scriftleitung,Scriftleitung
:,--
Berlin,Berlin
8W,8W
68,68
",",--
Kochstraße,Kochstraße
22,22
-,--
26,26
 , 
:,--
Montags8-Au3gabe,Montags8-Au3gabe
28.,28.
Januar,Januar
1918,1918
 , 
und,und
gelehrten,gelehrt
Sachen,Sache
 , 
Bezug,Bezug
:,--
In,in
Groß-Berlin,Groß-Berlin
monatlich,monatlich
8,8
Mark,Mark
bei,bei
tägl.,tägl.
zweimaliger,zweimalig
Zurtefllnng,Zurtefllnng
.,--
Durch,durch
die,der
Poxt,Poxt
monatlich,monatlich
2.80,2.80
dl,dl
.,--
oder,oder
vierteljährlich,vierteljährlich
8.40,8.40
M.,M.
ohns,ohn
Beatellgebühr,Beatellgebühr
.,--
Anzeig,Anzeig
-n,-n
:,--
80,80
Pf,Pf
",",--
die,der
Zeile,Zeile
",",--
Stellengesuchs,Stellengesuchs
80,80
Pf,Pf
.,--
Tenerangszuschlag,Tenerangszuschlag
20,20
%,%
",",--
Keine,kein
Verbindlichkeit,Verbindlichkeit
für,für
Aufnahme,Aufnahme
in,in
eins,eins
bestimmte,bestimmt
Nummer,Nummer
",",--
Anuahme,Anuahme
im,in
Ullsteinhaus,Ullsteinhaus
",",--
Berlin,Berlin
8W,8W
68,68
",",--
Kochatr,Kochatr
.,--
22,22
-,-
26,26
",",--
und,und
ip,ip
alien,ali
Geschäftsstellen,Geschäftsstelle
des,der
Verlages,Verlag
.,--
 , 
Fernspiech,Fernspiech
-,--
Zentrals,Zentrals
:,--
igtein,Igtein
&,&
Co,Co
",",--
Moritzp'atz,Moritzp'atz
11800,11800
",",--
11,11
801,801
",",--
11802,11802
bis,bis
11,11
8s0,8s0
",",--
80wis,80wis
1s6,1s6
280,280
",",--
15,15
281,281
",",--
15,15
282,282
bis,bis
1s291.,1s291.
 , 
[,[
taljenische,taljenisch
Angriffe,Angriff
am,an
Mi.,Mi.
Pertica,Pertica
gescheitert,scheitern
.,--
 , 
Die,der
Anarchie,Anarchie
in,in
Petersburg,Petersburg
.,--
 , 
„,--
Drahtmeldung,Drahtmeldung
der,der
„,--
VossischHen,VossischHen
Zeitung,Zeitung
“,--
.,--
 , 
|,|
:,--
s,--
th,th
Lugatuo,Lugatuo
",",--
27.,27.
Januar,Januar
.,--
 , 
Der,der
„,--
Corriere,Corriere
della,della
Sera,Sera
“,--
berichtet,berichten
aus,aus
Petersburg,Petersburg
:,--
In,in
der,der
Gtadt,Gtadt
herrscht,herrschen
volle,voll
Anarchie,Anarchie
.,--
Gewehrfeuer,Gewehrfeuer
und,und
Plünderungen,Plünderungen
sind,sein
au,au
der,der
Tagesordnung,Tagesordnung
",",--
Man,man
hat,haben
den,der
Eindrud,Eindrud
",",--
die,der
Leninsche,Leninsch
Regierung,Regierung
werde,werden
gezwungen,zwingen
sein,sein
",",--
die,der
deutschen,deutsch
Friedens,Frieden
»,--
bedingungen,bedingung
anzunehmen,annehmen
und,und
Schuld,Schuld
und,und
.Verant,.Verant
«,--
wortung,Wortung
den,der
Verbündeten,verbündete
zuzus&icben,zuzus&icben
.,--
Vorschläre,Vorschlär
wie,wie
",",--
den,der
heiligen,heilig
"""",--
Krieg,Krieg
au,au
Deutschland,Deutschland
zu,zu
erklären,erklären
",",--
müssen,müssen
scheitern,scheitern
",",--
da,da
die,der
Massen,Masse
Rußlands,Rußland
heute,heute
zu,zu
jeder,jeder
Tat,Tat
",",--
die,der
niht,nihen
Plünderung,Plünderung
bedeutet,bedeuten
",",--
unfähig,unfähig
seien,sein
.,--
.,--
Man,man
glaubt,glauben
",",--
der,der
Friede,Friede
werde,werden
bald,bald
ges,ges
schlossen,schließen
werden,werden
.,--
Der,der
ukrainische,ukrainisch
Friede,Friede
wird,werden
die,der
maximaliftische,maximaliftisch
Nogierung,Nogierung
zwingen,zwingen
",",--
auf,auf
die,der
deutschen,deutsch
Friedensbedingungen,Friedensbedingung
.,--
eine,ein
zugehen,zugeh
und,und
wird,werden
.,--
auch,auch
auf,auf
die,der
rumänische,rumänisch
Lage,Lage
Einfluß,Einfluß
gts,gts
winnen,winnen
:,--
*,*
 , 
Die,der
Loninsche,Loninsch
Regierung,Regierung
hat,haben
das,der
Rote,rot
Kreuz,Kreuz
endgültig,endgültig
"""",--
aufgelöst,auflösen
und,und
den,der
Präsidenten,Präsident
sowie,sowie
den,der
Leiter,Leiter
verhaftet,verhaften
.,--
Man,man
kündigt,kündigen
auch,auch
die,der
Verhaftung,Verhaftung
aller,aller
Mitglieder,Mitglied
des,der
revo,Revo
»,--
 , 
Jutionären,Jutionär
sozialistischon,sozialistischon
Komitees,Komitee
von,von
Moskau,Moskau
undder,undd
ganzer,Ganzer
.,--
 , 
Provinz,Provinz
an,an
.,--
 , 
DemoBratilierung,DemoBratilierung
der,der
rullsischen,rullsisch
Flotte,Flotte
.,--
LEINE,LEINE
:,--
"""",--
Drahtmeldung,Drahtmeldung
",",--
j,j
Petersburg,Petersburg
",",--
25.,25.
Jonuar,Jonuar
.,--
 , 
Die,der
Petersburger,Petersburger
-Telegpaphen-Agentur,-Telegpaphen-Agentur
veröffentlicht,veröffentlichen
folgenden,folgend
Ex,Ex
laß,laß
über,über
die,der
Demokratisierung,Demokratisierung
der,der
