Token,Lemma
emm,emm
=,=
 , 
SENN,SENN
MLIT,MLIT
23.02,23.02
I,I
WE,WE
SSANIGHEHEEGEN,SSANIGHEHEEGEN
GN,GN
ZINC,ZINC
REINEITUE,REINEITUE
IEE,IEE
NENE,NENE
EEE,EEE
 , 
PEN,PEN
ASEM,ASEM
PURTEGUN,PURTEGUN
AMEN,AMEN
.,--
Z6,Z6
Peril,Peril
E,E
23,23
32434,32434
J2,J2
3s6.,3s6.
ZE2Z,ZE2Z
5,5
kt,kt
U,U
4,4
E,E
2,2
?,--
MURAU,MURAU
[,[
18,18
a,--
UNE,UNE
NT,NT
),--
7,7
hf,hf
13,13
SEE,SEE
MTR,MTR
RICHUUNSDHU,RICHUUNSDHU
lia,lia
EEN,EEN
ÜINE,ÜINE
EANGUNUUN,EANGUNUUN
HORN,HORN
MUTGUNUNGE,MUTGUNUNGE
E=,E=
?,--
EN,EN
EO,EO
ENES,ENES
HEIN,HEIN
FEE,FEE
AUIDEINEE,AUIDEINEE
j0308,j0308
2,2
Audi,Audi
BARS,BARS
SEEN,SEEN
NA,NA
WEIMUSSGUPSHYSPGGG,WEIMUSSGUPSHYSPGGG
 , 
GAAEEEEVOFEUNNU,GAAEEEEVOFEUNNU
BERNFGGAGS,BERNFGGAGS
ju,ju
ehe,ehe
DENN,DENN
1700798,1700798
WU,WU
MDENWENT,MDENWENT
174,174
IW,IW
S,S
nnn,nnn
ai,ai
UE,UE
NNEN,NNEN
WE,WE
DRUDEANT,DRUDEANT
0,0
I,I
:,--
538,538
SEES,SEES
2,2
gings,Gings
8s878,8s878
H,H
8,8
7,7
EEE,EEE
;,--
ee,ee
FET,FET
H,H
Z,Z
j,j
],]
UN,UN
DRE,DRE
NEN,NEN
AWD,AWD
ad,ad
R,R
|,|
SS,SS
EE,EE
ENG,ENG
E37,E37
in,in
|,|
zun,Zun
H,H
4,4
Milch,Milch
234,234
DAs,DAs
dM,dM
Aid,Aid
HE,HE
a,a
IE,IE
MU,MU
1063,1063
NAH,NAH
18,18
187,187
1,1
ji,ji
tp,tp
0,0
],]
4,4
IE,IE
ENE,ENE
1,1
j,j
1,1
jj,jj
ais,ais
10108,10108
ij,ij
Ear,Ear
],]
ju,ju
.,--
jh,jh
x,x
il,il
jih,jih
3,3
|,|
1,1
196,196
-,-
0,0
0,0
n,n
187,187
],]
HEER,HEER
GI,GI
DENE,DENE
up,up
Erl,Erl
BI,BI
Jg,Jg
»,--
1.40,1.40
it,--
VÜNRERRNEE,VÜNRERRNEE
!,--
414,414
;,--
EREN,EREN
EEN,EEN
HE,HE
AR,AR
GL,GL
IE,IE
Zahl,Zahl
17s41,17s41
HIME,HIME
„,--
it,--
494,494
6863,6863
],]
|,|
77,77
m,m
14:4,14:4
0008,0008
Min,Min
1,1
!,--
1190,1190
u,u
?,--
Lu,Lu
1182,1182
dy,dy
ie,ie
DEE,DEE
Un,Un
un,un
 , 
BEE,BEE
!,--
1134,1134
MN,MN
ji,ji
Rin,Rin
4ss8,4ss8
u,u
MIE,MIE
117,117
%,%
BASIE,BASIE
4,4
|,|
 , 
3237,3237
GD,GD
:,--
UM,UM
STE,STE
 , 
R,R
8:53,8:53
 , 
"""",--
00,00
 , 
ii,ii
Er,er
TARA,TARA
114,114
3,3
1,1
 , 
üllate,üllaten
unn,unnn
 , 
WEENER,WEENER
),--
-,--
it,--
;,--
En,En
 , 
j,j
Un,Un
Ui,Ui
zie,zie
 , 
Jeirge,Jeirge
.,--
unseres,unseres
mut,Mut
Et,et
Mb,Mb
 , 
"""",--
Ke,Ke
 , 
der,der
Ar-,Ar
 , 
zn,zn
i,i
"""",--
;,--
mn,mn
14,14
 , 
eepel,Eepel
5,5
-,--
ämpfen,ämpfen
zwischen,zwischen
 , 
gekommen,kommen
.,--
Es,es
be-,be
 , 
Streik,Streik
der,der
„,--
lahrerignen,lahrerignen
.,--
Die,der
Üten,Üt
find,find
unzufrie,Unzufrie
 , 
ganzen,ganz
Lotkbar-,Lotkbar
Niederlegung,Niederlegung
 , 
Asdo4400,Asdo4400
0,0
5,5
mw,mw
 , 
Ui,ui
 , 
|,|
„,--
“,--
“,--
Bifjano,Bifjano
",",--
11.,11.
Ini,Ini
.,--
"""",--
Dopplo,Dopplo
!,--
3'I3taltn,3'I3taltn
.,--
berichtet,berichten
Zötr,Zötr
die,der
ipnere,ipnere
fen,fen
.,--
Ke,Ke
%,%
r,r
Eich,eich
 , 
hit,hit
Italiens,Italien
?,--
ai,ai
“,--
»,--
.,--
tlie,Tlie
 , 
80,80
090,090
Ardeiter,Ardeiter
",",--
denen,der
sirh,Sirh
in,in
weitge,weitge
:,--
 , 
sämtliche,sämtlicher
Arbeiter,Arbeiter
dex,dex
Hauptstadt,Hauptstadt
-au,-au
«,--
schließen,schließen
sollen,sollen
.,--
Zu,zu
fünf,fünf
Peovinzen,Peovinze
Stetelun,Stetelun
 , 
Fac,Fac
cemtn,cemtn
2.,2.
Sim,Sim
Wer,wer
9,9
 , 
ruht,ruhen
seit,seit
einigen,einiger
 , 
H,H
2,2
3,3
[,[
H,H
|,|
4,4
<,<
;,--
7,7
5,5
8,8
 , 
Ä,Ä
IE,IE
i,i
 , 
See-,See
[,[
0,0
ee,ee
atu,atu
fn,fn
gam,--
Rasien,Rasie
 , 
den,der
bis,bis
--,--
 , 
b600R,b600R
 , 
8,8
die,der
Berleute,Berleute
und,und
 , 
den,der
Generalstreik,Generalstreik
 , 
KEICT,KEICT
is,--
zu,zu
nehmen,nehmen
",",--
leute,leute
16.,16.
Zun,Zun
je.3,je.3
seien,sein
.,--
Gewerl,Gewerl
!,--
und,und
die,der
„,--
Ic,Ic
von,von
 , 
TETTLENENGE,TETTLENENGE
;,--
!,--
','
',--
MITRE,MITRE
FE,FE
],]
 , 
DUMB,DUMB
BIE,BIE
FIEL,FIEL
HEI,HEI
ei,ei
4,4
 , 
12,12
+,+
|,|
-,--
au,au
BEHEZU,BEHEZU
?,--
vnn,vnn
NOE,NOE
Heaps,Heaps
Et,Et
234,234
Lf,Lf
iz,iz
1717,1717
Eden,Eden
au,au
d16,d16
8,8
EEEEEEE,EEEEEEE
EE,EE
BE,BE
1BN8708,1BN8708
5,5
;,--
82,82
"""",--
ghöhe,Ghöhe
8,8
7,7
14,14
DUE,DUE
10,10
14,14
Biu,Biu
",",--
Ati,Ati
10,10
Nn,Nn
nu,nu
a,--
1:8,1:8
074,074
;,--
JEM,JEM
:,--
zii,zii
ENEN,ENEN
M,M
ii,ii
HE4,HE4
Au,Au
„,--
IE,IE
a,--
ea00831,ea00831
UAEHNE,UAEHNE
vr,vr
],]
 , 
Ainuliiil,Ainuliiil
(,--
Ii,ii
n,n
 , 
ouf,ouf
 , 
mi,mi
.,--
den,der
4,4
zbeiterichgt,zbeiterichgt
 , 
pute,put
Wie,Wie
 , 
gn,gn
Green,Green
aide,aid
 , 
1,1
?,--
festge,festge
[,[
244,244
„,--
UI,UI
 , 
iH,iH
 , 
Wit,Wit
 , 
de,de
ep,ep
Lasse,Lasse
:,--
 , 
unge,ungen
 , 
zung,Zung
dez,dez
 , 
allgemeinen,allgemein
Amnestie,Amnestie
jei,jei
worden,werden
",",--
des,der
1n63,1n63
aus,aus
ne,ne
 , 
iche,ich
Repolutian,Repolutian
aög,aög
in-ei,in-ei
Berfäu,Berfäu
arbeiter,Arbeiter
sei,sein
die,der
bedi,Bedi
 , 
Dölker,Dölker
",",--
dure,duren
den,der
Her,Her
Biele,Biel
ber,ber
4,4
 , 
Bas,Bas
 , 
pa,pa
 , 
imer,im
died,Died
rfsten,rfsen
asien,Asien
pi,Pi
 , 
in,in
einer,ein
den,der
[,[
skräften,skräften
",",--
st,st
.,--
de,de
:,--
abend,abend
um,um
sir,Sir
",",--
8,8
",",--
eine,ein
 , 
seht,sehen
Bie,Bie
fs,fs
3,3
unergäg,unergäg
:,--
Mag,mögen
mfeigen,mfeigen
 , 
Reihsperfassuag,Reihsperfassuag
|,|
Alliierten,alliierter
in,in
 , 
Ussarbeiter,Ussarbeiter
 , 
se,se
 , 
Holm,Holm
Neue,neu
Bfeik,Bfeik
“,--
3.,3.
0,0
],]
dau,Dau
9a,9a
find,Find
dard,Dard
tereat,Tereat
aß,aß
 , 
wird,werden
Dünisterpräsident,Dünisterpräsident
|,|
endofltige,endofltig
Beschl,Beschl
 , 
in,in
Braunschweig,Braunschweig
 , 
von,von
 , 
Biet,Biet
MR,MR
Zeien,Zeie
nd,nd
vat,vat
hal,hal
«,--
und,und
ehung,Ehung
und,und
die,der
Be,Be
!,--
 , 
arbeiter,Arbeiter
 , 
tage,Tag
vezlesenen,vezlesen
Schreiben,Schreiben
dem,der
 , 
7,7
ist'r,ist'r
at,at
habtn,habtn
i,i
:,--
','
ammlang,Ammlang
entf,entf
die,der
Kündigung,Kündigung
 , 
x,x
Zeit,Zeit
bei,bei
der,der
h,h
 , 
„,--
eine,ein
patziptiiche,patziptiich
|,|
Ein,ein
/,--
prum.er,prum.er
!,--
 , 
ni,ni
:,--
ih,ih
„,--
m,m
MER,MER
 , 
|,|
a,--
EIDG,EIDG
Nj,Nj
:,--
1,1
1E,1E
 , 
FIU,FIU
im,in
Wil,Wil
.,--
Bestimmungen,Bestimmung
der,der
ierigkeiten,ierigkeit
nict,Nict
mehr,mehr
bereiten,bereiten
",",--
 , 
it,--
Susammenst,Susammenst
 , 
jen0mmen,jen0mmen
werde,werden
mmentritt,Mmentritt
des,der
 , 
Lg,Lg
1er,1er
 , 
werden,werden
",",--
mann,Mann
nog,nog
einem,ein
gestern,gestern
im,in
Braug-,Braug
 , 
Ihrdiger,Ihrdiger
Lundti,Lundti
 , 
Wii,Wii
we,we
 , 
Hilfs,Hilf
egt,egen
lung,Lung
ab,ab
.,--
"""",--
Die,der
Lohnbewega,Lohnbewega
!,--
.,--
teiltndu,Teiltndu
kr,kr
Tapeziere,tapeziere
 , 
EN,EN
 , 
MER,MER
Radi,Radi
m,m
gegen,gegen
die,der
junge,jung
Ti,Ti
 , 
lüberfiuß,lüberfiuß
zur,zu
),--
 , 
nehmer,nehm
Biefch,Biefch
lieh,liehn
HES,HES
xn,xn
Aten,At
„,--
Zi,Zi
 , 
Deen,Deen
ten,ten
Ve,Ve
er,er
 , 
en,--
der,der
Arbeiterräte,Arbeiterrat
auß,auß
 , 
wes,wes
|,|
Bde,Bde
eigt,eigen
Pnchetaen,Pnchetaen
der,der
Mi,Mi
7,7
 , 
für,für
 , 
8,8
-,-
4,4
 , 
-,--
yet,yet
per,per
Unabhängige,unabhängige
verhandeln,verhandeln
mit,mit
der,der
Keryy,Keryy
«,--
iu,iu
den,der
jeht,jehen
 , 
Dy,Dy
|,|
Bhcgs,Bhcgs
 , 
für,für
 , 
Stellung,Stellung
x,x
 , 
bei,bei
denen,der
den,der
„,--
wenden,wend
jokte,joken
",",--
daß,daß
 , 
1,1
 , 
1PPEGEELTERS,1PPEGEELTERS
HNF,HNF
 , 
Rach,Rach
meiner,mein
 , 
mit,mit
Hilfe,Hilfe
der,der
Freiwilligen,Freiwilligen
30.,30.
Zain,Zain
399,399
Wienat,Wienat
Tol,Tol
«,--
Koor,Koor
+,+
„,--
Konno3,Konno3
heute,heute
dem,der
 , 
[,[
EITEL,EITEL
ETF,ETF
 , 
(,--
ET,ET
EI,EI
 , 
bien,bien
",",--
 , 
x,x
Ar,Ar
«,--
|N,|N
Lirteg,Lirteg
/,--
Böhrbers,Böhrber
",",--
Dühoens,Dühoen
aup-,aup
v,v
3,3
Ezportindustrien,Ezportindustrien
[,[
1,1
 , 
re,re
22,22
die,der
Brauntuhleglager,Brauntuhleglager
",",--
ötx,ötx
Boum-,Boum
und,und
|,|
7,7
Sail,Sail
"""",--
and,and
Snenweerei,Snenweerei
",",--
die,der
Glos-,Glos
-,--
und-,und
|,|
*,*
 , 
er,er
industrie,Industrie
