Token,Lemma
rs,rs
ai,ai
 , 
j07,j07
 , 
Herzogtum,Herzogtum
Uurland,Uurland
.,--
 , 
Bon,Bon
Deutschland,Deutschland
anerkannt,anerkennen
.,--
=,=
-,--
Angebot,Angebot
der,der
Herzogswürde,Herzogswürde
an,an
den,der
Kaiser,Kaiser
.,--
 , 
Jie,Jie
Abordnung,Abordnung
be,be
:,--
m,m
Reichsfkanzler,Reichsfkanzler
.,--
 , 
(,--
Amtlich,Amtlich
),--
Berlin,Berlin
",",--
15.,15.
März,März
.,--
 , 
mädtigter,mädtigt
Baron,Baron
Rahden,Rahden
",",--
Gemeindeältester,Gemeindeältester
Weschuee,Weschuee
?,--
k,k
",",--
Rechtsanwalt,Rechtsanwalt
Melville,Melville
und,und
Generalfuperintendent,Generalfuperintendent
Dernewiß,Dernewiß
",",--
ist,sein
heute,heute
bei,bei
dem,der
Reichskanzler,Reichskanzler
erschienen,erscheinen
",",--
um,um
ihm,ihm
den,der
Beschluß,Beschluß
des,der
Landesrats,Landesrat
vom,von
8.,8.
März,März
zu,zu
überzeichen,überzeichen
und,und
eine,ein
Antwort,Antwort
Sr,Sr
.,--
Maj,Maj
.,--
des,der
Kaisers,Kaiser
zu,zu
erbitten,erbitten
.,--
Der,der
Reichskanzler,Reichskanzler
empfing,empfangen
die,der
im,in
Gartensaal,Gartensaal
des,der
Reichskanz-,Reichskanz
lexpalais,Lexpalai
und,und
sprach,sprechen
in,in
seiner,sein
Begrüßung,Begrüßung
die,der
Hoffnung,Hoffnung
aus,aus
",",--
d-z,d-z
der,der
heutige,heutig
geschietliche,geschietlich
Vorgang,Vorgang
für,für
Kurland,Kurland
und,und
für,für
das,der
Deutsche,deutsch
Reich,Reich
in,in
gleichem,gleich
Maße,Maß
gute,gut
Früchte,Frucht
zeitigen,zeitigen
möge,mögen
",",--
Als,als
Sprecher,Sprecher
der,der
Abordmung,Abordmung
verlas,verlas
dann,dann
Baron,Baron
Rahden,Rahden
den,der
Beschluß,Beschluß
des,der
1desr,1desr
ats,ats
",",--
der,der
folgenden,folgend
Wortlaut,Wortlaut
hat,haben
:,--
„,--
Nachdem,nachdem
bereits,bereits
die,der
alkgemeine,alkgemein
Landesper-,Landesper
fammlurg,Fammlurg
vom,von
27.,27.
Eeptember,Eeptember
1917,1917
den,der
Ehuß,Ehuß
und,und
Schirm,Schirm
Sr,Sr
.,--
Majesiät,Majesiät
des,der
Deutschen,deutsch
Kaisers,Kaiser
 , 
mE,mE
iE,IE
 , 
TU,TU
|,|
 , 
des,der
Landes,Land
und,und
für,für
die,der
allerhöchste,allerhöchster
Genehmigung,Genehmigung
zu,zu
er,er
»,--
 , 
Die,der
Begründung,Begründung
des,der
Beschlusses,Beschluß
fagt,fagen
:,--
„,--
Seit,seit
Jahrhunderten,Jahrhundert
an,an
die,der
monarcische,monarcisch
Staats,Staat
»,--
form,Form
gewöhnt,gewöhnen
und,und
ihr,ihr
stets,stets
aufrichtig,aufrichtig
ergeben,ergeben
",",--
vermögen,vermögen
fich,fich
die,der
fioatstreuen,fioatstreu
Bowogner,Bowogner
Kur,Kur
»,--
lands,Land
keine,kein
andere,anderer
staatliche,staatlich
Gestaltung,Gestaltung
vorzw,vorzw
fielen,fallen
",",--
0,0
',--
gleich,gleich
.,--
der,der
erblichen,erblich
Monardie,Monardie
unh,unh
:,--
 , 
ängig,ängig
von,von
vorüber,vorüber
mungen,mung
ZJatletumgen,ZJatletumge
",",--
und,und
erhoben,erheben
be,be
eden,ed
eigenfüche,eigenfüch
igen,ig
