Token,Lemma
el,el
 , 
|,|
WS,WS
829,829
;,--
 , 
ZEm,ZEm
lf,lf
Fan,Fan
Ii,Ii
LES,LES
WEPZE-,WEPZE-
(,--
28.,28.
SFZ,SFZ
=,=
lcP,lcP
(,--
FA1,FA1
 , 
F.,F.
 , 
vd,vd
Rat,Rat
*,*
„,--
ug,ug
<,<
J,J
EN,EN
il,il
7,7
0,0
],]
 , 
M,M
20,20
Evl,Evl
HIRE,HIRE
»,--
|,|
„,--
IE,IE
 , 
Is,Is
 , 
„,--
(,--
X,--
1288,1288
6,6
|,|
BErP,BErP
EL,EL
zEE,zEE
 , 
3,3
eg,eg
w--,w--
1,1
Erie,Erie
dere,dern
 , 
1,1
VPI,VPI
EAEul,EAEul
BEESI,BEESI
 , 
FAN,FAN
SA,SA
 , 
',--
Kgich,Kgich
frei,frei
ins,in
Haus,Haus
.,--
 , 
est,est
.,--
nee,nee
 , 
„,--
olautar,Olautar
28,28
:,--
Semiten,Semit
?,--
„,--
Baunvofür,Baunvofür
.,--
 , 
.,--
Tegel,Tegel
att,att
Bad,Bad
3,3
:,--
Turmär,Turmär
72.,72.
Brandend,Brandend
6,6
&,&
.,--
bandit,Bandit
.,--
4,4
:,--
Dref,Dref
-Tdw,-Tdw
.,--
19.21,19.21
"27:H12Rm7.8,C.","27:H12Rm7.8,C."
Segier.5,Segier.5
E11,E11
5,5
Beih,Beih
Samen,Samen
.,--
Tir,Tir
.,--
DB,DB
en,en
:,--
er,er
Es,es
 , 
BOI,BOI
 , 
Beratungen,Beratung
in,in
Berlin,Berlin
und,und
Bersailles,Bersailles
.,--
 , 
die,der
deutschen,deutsch
Gegenvorscchhiäge,Gegenvorscchhiag
.,--
 , 
Die,der
deutschen,deutsch
Gegenvorschläge,Gegenvorschlag
",",--
die,der
demnächst,demnächst
der,der
Gntente,Gntente
überreicht,überreichen
werden,werden
follen,Folle
",",--
waren,sein
am,an
Freitag,Freitag
Gegeustand,Gegeustand
eingehender,eingehender
Beratungen,Beratung
im,in
Kabinett,Kabinett
",",--
bei,bei
denen,der
Reichspräsident,Reichspräsident
Ebert,Ebert
den,der
Vorfiß,Vorfiß
führte,führen
.,--
Zu,zu
den,der
Beratungen,Beratung
wurden,werden
auch,auch
die,der
preußischen,preußisch
Minister,Minister
Hirsch,Hirsch
",",--
Heine,Heine
und,und
Fiscchde,Fiscchde
>,>
zugezogen,zugezogen
.,--
Mit,mit
V-rfailles,V-rfailles
fand,finden
auf,auf
telegrophischem,telegrophisch
Wege,Weg
ein,ein
reger,reg
Meinungs-,Meinung
austausch,austausch
statt,statt
.,--
Der,der
Gegeneutwurf,Gegeneutwurf
",",--
der,der
im,in
Laufe,Lauf
des,der
Abends,Abend
fertiggestellt,fertigstellen
wurde,werden
",",--
stäßt,stäßen
fich,fich
auf,auf
die,der
vierzehn,vierzehn
Punkte,Punkt
Wilsons,Wilson
und,und
auf,auf
die,der
Erflärung,Erflärung
des,der
omerikanischen,omerikanisch
Stactsfekretärs,Stactsfekretär
Leufiug,Leufiug
vom,von
6.,6.
November,November
1918.,1918.
Daräder,daräder
hinäus,Hinäus
wird,werden
die,der
deutsche,deutsch
Delegation,Delegation
gogen,gog
den,der
ganzen,ganz
Eeift,Eeift
des,der
generischen,generisch
Vertragsentwurses,Vertragsentwur
im,in
all-,all
geweinen,gewein
schärffte,schärfft
Verwahrung,Verwahrung
einlegen,einlegen
.,--
 , 
Auch,auch
in,in
Versailles,Versailles
fanden,finden
den,der
ganzen,ganz
Tag,Tag
über,über
Besprechungen,Besprechung
statt,statt
.,--
So,so
tagte,tagen
unter,unter
dem,der
Vorsit,Vorsit
des,der
Rehsministers,Rehsminister
Grafen,Grafe
Bro>-,Bro>-
dorff-Nankan,dorff-Nankan
die,der
gesamte,gesamt
Friedensdel,Friedensdel
»,--
.,--
gotion,Gotion
einschließlich,einschließlich
der,der
Kommissare,Kommissar
und,und
Soch-,Soch
verständigen,verständigen
.,--
Die,der
E'hung,E'hung
dauerte,dauern
bis,bis
Mitter-,Mitter
nocht,nochen
.,--
Eine,ein
große,groß
Zahl,Zahl
von,von
Rednern,Redner
äußette,äußeten
fich,fich
zu,zu
den,der
einzelnen,einzeln
Abschnitten,Abschnitt
des,der
Entwurfes,Entwurf
und,und
zur,zu
Formul'erung,Formul'erung
der,der
Frogen,Frog
",",--
Bemerben-,Bemerbe
gen,gen
und,und
Gogenvorschläge,Gogenvorschlag
",",--
zu,zu
denen,der
der,der
Entwurf,Entwurf
Anioß,Anioß
abt,abt
.,--
Es,es
wurden,werden
fünf,fünf
Arbeits-,Arbeit
kommissionen,Kommission
gebildet,bilden
:,--
eine,ein
politische,politisch
",",--
eine,ein
 , 
+,+
mz,mz
",",--
eine,ein
sozi,sozi
vechtspolitische,vechtspolitisch
Fommision,Fommision
",",--
Die,der
Auffasst,Auffasst
ght,ght
Übereinstimmend,Übereinstimmend
dahin,dahin
.,--
doß,doß
der,der
Env-,Env-
wurf,Wurf
in,in
der,der
vorliegenden,vorliegend
Fassung,Fassung
nicht,nicht
annehmbar,annehmbar
ist,sein
.,--
 , 
Die,der
Ha,Ha
!,--
tung,Tung
der,der
Affiierken,Affiierken
.,--
 , 
Meldung,Meldung
der,der
Agenee,Agenee
Havas,Havas
.,--
 , 
Paris,Paris
",",--
9.,9.
Mai,Mai
.,--
In,in
den,der
Kreisen,Kreis
der,der
Konferenz,Konferenz
glonbt,Glonbt
man,man
all-,all
gewein,Gewein
",",--
daß,daß
die,der
deutschen,deutsch
Vertreter,Vertreter
Vorschläge,Vorschlag
überreichen,überreichen
und,und
auf,auf
den,der
Präl,Präl
:,--
minarfriedensver,Minarfriedensver
«,--
trag,Trag
mit,mit
einem,ein
völligen,völlig
Gegenvor'<loqg,Gegenvor'<loqg
antwor-,antwor-
ten,ten
werden,werden
.,--
Wahrscheinlich,wahrscheinlich
werden,werden
die,der
Uiter-,Uiter
ten,ten
den,der
zuständiorn,zuständiorn
Kommissionen,Kommission
die,der
Ausgabe,Ausgabe
auvoriranen,auvoriranen
",",--
die,der
Vorjeh'59e,Vorjeh'59e
finanzieller,finanziell
und,und
wirt-,wirt
hnftlicher,Hnftlicher
Netyr,Netyr
zu,zu
prüfen,prüfen
.,--
Die,der
Vrüsnug,Vrüsnug
wird,werden
winde,wind
"""",--
ns,ns
acht,acht
Tage,Tag
erfordern,erfordern
.,--
Sieranf,Sieranf
werden,werden
die,der
Anljiorton,Anljiorton
den,der
Deutschen,deutsche
die,der
Aenderungen,Aenderung
befanntqeben,befanntqeben
",",--
welche,welcher
",",--
gogöbenenfels,Gogöbenenfel
am,an
Ver-,Ver
trogzentwurf,Trogzentwurf
auaebracht,Auaebracht
werd'n,werd'n
.,--
Sieranf,Sieranf
wird,werden
den,der
Deutschen,deutsche
eine,ein
ziemlich,ziemlich
kurze,kurz
Frist,Frist
",",--
wohr-,wohr-
s&-infich,s&-infich
vier,vier
bis,bis
fünf,fünf
Tage,Tag
",",--
zugestanden,zugestehen
werden,werden
",",--
zwecs,zwec
2udgältiger,2udgältiger
Zustimmung,Zustimmung
zum,zu
gesamten,gesamt
"Friedensv-rtrag,-","Friedensv-rtrag,-"
Man,man
muß,müssen
also,also
damit,damit
rechnen,rechnen
",",--
daß,daß
95,95
bis,bis
30,30
Töge,Töge
bis,bis
zur,zu
Unterzeichnung,Unterzeichnung
des,der
F-icdens,F-icden
vor-,vor-
gehen,gehen
.,--
 , 
Seit,seit
Bekanntwerden,bekanntwerden
der,der
feindlichen,feindlich
Friedens-,Frieden
bedinounge,Bedinoung
noehen,noehen
keim,Keim
Reichspräsidenten,Reichspräsident
und,und
deim,deim
Reichsministerpräsidenten,Reichsministerpräsident
zahlloje,zahlloje
Tele-,Tele
gramme,Gramm
aus,aus
aflen,afler
Teilen,Teil
Deutschlands,Deutschland
ein,ein
",",--
die,der
den,der
entichiedensten,entichieden
Protest,Protest
gegen,gegen
die,der
uns,uns
zuge-,zuge-
WMuteten,WMutet
Vergewaltigungen,Vergewaltigung
enthalten,enthalten
.,--
Alle,alle
bringen,bringen
die,der
Sofimuna,Sofimuna
zum,zu
Ausdru,Ausdru
",",--
daß,daß
die,der
Reie,Rei
>,>
sregierung,Sregierung
krinen,krin
Frieden,Frieden
annehmen,annehmen
worde,worden
",",--
 , 
x,x
den,der
nun,nun
vorliegenden,vorliegend
Bedingungen,Bedingung
irgend-,irgend-
Wie,wie
evtiz,Evtiz
N,N
rt,rt
Reichäpräfident,Reichäpräfident
und,und
die,der
Reichsregierung,Reichsregierung
find,find
außerstande,außerstande
",",--
auch,auch
nur,nur
einen,ein
Teil,Teil
dieser,dieser
Kund-,Kund
 , 
qebungen,qebungen
zu,zu
beantworten,beantworten
.,--
Aber,aber
keine,keine
wird,werden
un-,un
gehört,hören
verhallen,verhallen
",",--
Der,der
Reichsregierang,Reichsregierang
sind,sein
sie,sie
eine,ein
willlommene,willlommen
Stärkung,Stärkung
für,für
ihre,ihr
mit,mit
allen,aller
Kräften,Kraft
gefröderten,gefrödert
Bemühungen,Bemühung
",",--
vom,von
Gewalt-,Gewalt
frieden,Frieden
zum,zu
.,--
Berhandlungsfrieden,Berhandlungsfrieden
zu,zu
gelangen,gelangen
.,--
 , 
In,in
aller,aller
Fürze,Fürze
.,--
 , 
Nouigleiten,Nouigleit
von,von
Fezu,Fezu
und,und
Nah,Nah
.,--
Reichspräsident,Reichspräsident
Ebert,Ebert
beging,begehen
gestern,gestern
den,der
Tag,Tag
feiner,fein
fübernen,fübern
Hochzeit,Hochzeit
.,--
Ministerpräsident,Ministerpräsident
Scheidemaan,Scheidemaan
überbrachte,überbrachen
ihm,ihm
die,der
Glückwünsche,Glückwünsch
des,der
Kabinetts,Kabinett
.,--
 , 
Im,in
Ministerkum,Ministerkum
des,der
Innern,innere
ist,sein
unter,unter
Leitung,Leitung
des,der
Oberreaierungsrets,Oberreaierungsret
Zung,Zung
ein,ein
Amt,Amt
für,für
deutsche,deutsch
Ein,ein
»,--
und,und
Auswanderung,Auswanderung
geschaffen,schaffen
worden,werden
.,--
vb,vb
 , 
Die,der
Unterstaatssekretäre,Unterstaatssekretär
Göppert,Göppert
(,--
Re:<h,Re:<h
>,>
wirt-,wirt-
schostsministerium,Schostsministerium
),--
und,und
Casper,Casper
(,--
Reichsarbeits,Reichsarbeits
»,--
ministerium,Ministerium
),--
haben,haben
ihre,ihr
Pezsionierung,Pezsionierung
beantrogt,beantrogt
.,--
 , 
*,*
 , 
Die,der
nächste,nächster
Sikung,Sikung
der,der
Preußischen,preußisch
Landesversammluna,Landesversammluna
firdet,firden
am,an
Dienstoa,Dienstoa
fiatt,fiatt
.,--
Alle,aller
Parieien,Parieie
werden,werden
in,in
der,der
Friedens,Frieden
»,--
frage,frag
Erklärungen,Erklärung
aba,aba
»,--
ben,ben
.,--
 , 
*,*
 , 
No,No
“,--
yrichten,yrichten
über,über
einen,ein
eventuellen,eventuell
Eintritt,Eintritt
des,der
Whzwordreien,Whzwordreien
Dr.,Dr.
Strefewann,Strefewann
(,--
Dtsch,Dtsch
.,--
Volks-,Volks-
partei,Partei
),--
in,in
das,der
Kabinett,Kabinett
ind,ind
unzutreffend,unzutreffend
.,--
 , 
*,*
 , 
Nach,nach
der,der
Berliner,Berliner
uad,uad
Frenkfurter,Frenkfurter
wurde,werden
nua,nua
auch,auch
die,der
Leipziger,Leipziger
Börse,Börse
geschloffen,schloffen
.,--
*,*
 , 
Noch,noch
einer,ein
Hungerdemonstration,Hungerdemonstration
in,in
Eisena,Eisena
<,<
wurde,werden
der,der
Oberbürgermeiser,Oberbürgermeiser
Schneider,Schneider
und,und
der,der
Vezirksdirektor,Vezirksdirektor
Dr.,Dr.
Haus,Haus
»,--
mann,Mann
von,von
der,der
erregten,erregt
Menge,Menge
schwer,schwer
mißhan-,mißhan
deit,Deit
.,--
Der,der
Eierhändler,Eierhändler
Sievers,Siever
wurde,werden
hchld,Hchld
tot,tot
»,--
geselagen,geselagen
.,--
Sodann,sodann
wurde,werden
das,der
Landzerichts-,Landzericht
gebäude,Gebäude
gestürmt,stürmen
und,und
ämtliche,ämtlich
Akten,Akte
verbrannt,verbrennen
",",--
 , 
*,*
 , 
In,in
den,der
höheren,hoch
Schatien,Schatien
in,in
Frankfurt,Frankfurt
a.,a.
Main,Main
jell,jell
wöchentlich,wöchentlich
ein,ein
freier,frei
Schultag,Schultag
eingelogt,eingelogt
werden,werden
.,--
R,R
 , 
Zum,zu
Lardrat,Lardrat
des,der
Kreises,Kreis
Ue,ue
>,>
ermünde,Ermünde
wurde,werden
der,der
Mehrdeitssozialist,Mehrdeitssozialist
Franz,Franz
Storch,Storch
er-,er
wannt,wannen
.,--
bisher,bisher
Mitglied,Mitglied
des,der
Arbeiterrates,Arbeiterrat
und,und
Angestellter,angestellter
der,der
Konsumgenosserschaft,Konsumgenosserschaft
",",--
 , 
*,*
 , 
Die,der
vayeriiche,vayeriich
Reo*-rung,Reo*-rung
hat,haben
auf,auf
die,der
Ergrei,Ergrei
»,--
fung,Fung
der,der
Spartakistezführer,Spartakistezführer
Levien,Levie
und,und
Levin,Levin
»,--
Nssen,Nsse
eine,ein
Belohnung,Belohnung
von,von
je,je
10.000,10.000
M.,M.
aus,aus
.,--
geseßt,seßen
.,--
 , 
.,--
*,*
 , 
Die,der
!,--
uxemburoische,uxemburoisch
Kammer,Kammer
hat,haben
das,der
Frauen,Frau
»,--
 , 
wohlrecht,wohlrechen
angenommen,annehmen
.,--
 , 
Nach,nach
Londoner,Londoner
Mättern,Mätter
fol,fol
die,der
Räte-Regie-,Räte-Regie-
rung,Rung
in,in
Budapest,Budapest
gestürzt,stürzen
worden,werden
sein,sein
.,--
*,*
 , 
In,in
einer,ein
Massenversammlung,Massenversammlung
der,der
Ham-,Ham-
burger,burg
Gastwirtsgehilfen,gastwirtsgehilfen
wurde,werden
der,der
Ausstand,Ausstand
be,be
<,<
lofsen,lofsen
.,--
>,>
 , 
In,in
Stendal,Stendal
wurden,werden
von,von
einer,ein
Volkomenge,Volkomenge
ein,ein
Proviantmagazin,Proviantmagazin
und,und
mehrere,mehrere
Läden,Laden
ge-,ge
stürmt,stürmen
",",--
wobei,wobei
es,es
zu,zu
blutigen,blutig
Zusammenstößen,Zusammenstoß
zwischen,zwischen
Soldaten,Soldat
und,und
Plünderern,Plünderern
kam,kommen
.,--
Mehrere,mehrere
Perscnen,Perscn
wurden,werden
ae,Ae
:,--
ötet,öten
",",--
Ueber,Ueber
die,der
Stadt,Stadt
wurde,werden
der,der
EIIIE,EIIIE
»,--
Efe,efe
Er,er
ür,ür
 , 
Die,der
Einrichtung,Einrichtung
direkter,direkt
Züge,Zug
zwischen,zwischen
Fran,Fran
rte,rte
.,--
M,M
und,und
Dermstadt,Dermstadt
wurde,werden
versuchhoweise,versuchhoweise
.,--
genehmigt,genehmigen
mit,mit
der,der
Be-,Be
Jammung,Jammung
",",--
daß,daß
die,der
Züge,Zug
auf,auf
den,der
Zwischen,Zwischen
»,--
statior,Statior
:,--
en,--
im,in
beseßzten,beseßzt
Gebiot,Gebiot
nicht,nicht
halten,halten
dürfen,dürfen
.,--
 , 
Oberschlesien,Oberschlesie
.,--
 , 
Es,es
ist,sein
gewiß,gewiß
schwer,schwer
",",--
unter,unter
den,der
vielen,vieler
grau-,grau
 , 
samen,sam
Forderungen,Forderung
der,der
Feinde,Feind
",",--
die,der
auf,auf
eine,ein
Zer-,Zer-
|,|
 , 
stüdeluaa,stüdeluaa
