Token,Lemma
X,X
194,194
Morgen-Ausgabe,Morgen-Ausgabe
 , 
Die,der
„,--
Vogzlgehe,Vogzlgehe
Zeitung,Zeitung
"""",--
erscheint,erscheinen
täglich,täglich
zweimal,zweimal
(,--
morgens,morgens
und,und
abends,abends
),--
",",--
an,an
Sonn-,Sonn
und-Festtagen,und-Festtag
ar,ar
einmal,einmal
.,--
Jeden,jeder
Sonntag,Sonntag
die,der
WMustrierte,WMustrierte
Beilage,Beilage
„,--
Zeitbilder,Zeitbild
“,--
.,--
Sonstige,sonstig
Beilagen,Beilage
und,und
Rubriken,Rubrik
:,--
iuans-,iuans-
und,und
Handelsblatt,Handelsblatt
",",--
Grundstücks-,Grundstück
",",--
Eypotheken-,Eypotheke
und,und
Geld,Geld
verkehr,verkehr
",",--
Für,für
Reiss,Reiss
umd,umd
Wanderung,Wanderung
",",--
 , 
“,--
iterarische,iterarisch
Umgehau,Umgehau
",",--
Wiesenschaftliche,wiesenschaftlich
Sonntags,Sonntags
-,--
Beilage,Beilage
",",--
Allgemeine,allgemein
Verlosungs,Verlosungs
-,--
Tabelle,Tabell
",",--
 , 
|,|
 , 
im,in
Verlage,Verlag
von,von
Ullstein,Ullstein
&,&
Co,Co
",",--
Verantwort,Verantwort
.,--
fürdie,Fürdie
Redaktion,Redaktion
mit,mit
Ausnahme,Ausnahme
des,der
Handelsteils,Handelsteil
):,):
H.,H.
Bachmann,Bachmann
in,in
Berlin,Berlin
 , 
v,v
 , 
1,1
 , 
Schriftleitung,Schriftleitung
:,--
Berlin,Berlin
8V,8V
68,68
",",--
Kochstraße,Kochstraße
22,22
-,--
26,26
 , 
Mittwoch,Mittwoch
",",--
17.,17.
April,April
1918,1918
 , 
eitun,eitun
 , 
Bezug,Bezug
:,--
In,in
Groß-Berlin,Groß-Berlin
monatlich,monatlich
3,3
Mark,Mark
bei,bei
tägl.,tägl.
zweimaliger,zweimalig
Zustellung,Zustellung
.,--
Durch,durch
die,der
Post,Post
monatlich,monatlich
92.80,92.80
M.,M.
oder,oder
vierteljährlich,vierteljährlich
8.40,8.40
M.,M.
ohne,ohne
Beatells,Beatell
 , 
