Token,Lemma
in,in
Königsberg,Königsberg
.,--
Besetzung,Besetzung
des,der
wichbigsten,wichbigst
Staatsgebände,Staatsgeband
.,--
Teleg1.,Teleg1.
naseres,nas
Kottespondenten,Kottespondent
.,--
 , 
-,--
Viderstand,Viderstand
geleistet,leisten
und,und
die,der
Truppen,Truppe
aus,aus
 , 
den,der
Gebäuden,Gebäude
zurü&gezogen,zurü&gezog
.,--
Die,der
Negierung,Negierung
gab,geben
für,für
die,der
Beamten,Beamter
Streikparole,Streikparole
aus,aus
.,--
Der,der
Vorfiße!.de,Vorfiße!.de
des,der
Königsberger,Königsberger
Arbeiter,Arbeiter
»,--
und,und
Eo,Eo
!,--
detenrats,Detenrats
Schoepper,Schoepper
sell,sell
zu,zu
den,der
Eportakusleuten,Eportakusleut
Überpraangen,Überpraang
sein,sein
",",--
der,der
zweite,zweiter
Vorsiterde,Vorsiterde
Kascchhke,Kascchhke
wurde,werden
evpejeßt,evpejeßen
.,--
Die,der
ganze,ganz
Anoelepenheit,Anoelepenheit
verlief,verlaufen
",",--
ohre,ohren
daß,daß
anch,Anch
nur,nur
ein,ein
Schuß,Schuß
fiel,fallen
.,--
 , 
Levensmittel,Levensmittel
für,für
Arbeit,Arbeit
.,--
 , 
am,an
31.,31.
Zarzar,Zarzar
in,in
Spaa,Spaa
eine,ein
Note,Note
über-,über
Felchen,Felchen
",",--
in,in
der,der
im,in
Zusammenhang,Zusammenhang
mit,mit
der,der
Le-,Le
bensmittelversorgung,Bensmittelversorgung
Deutschlands,Deutschland
versledent,versledent
Qugaben,Qugabe
finanzieller,finanziell
Art,Art
von,von
der,der
deutschen,deutsch
Nenderung,Nenderung
verlangt,verlangen
werden,werden
",",--
Datan,Datan
auschlieend,auschlieend
"""",--
oll,oll
eine,ein
Ausstellung,Ausstellung
der,der
Vorräte,Vorrat
aller,aller
Ert,Ert
gegeben,geben
werden,werden
",",--
die,der
ia,Ia
Deut“<land,Deut“<land
für,für
die,der
sosortige,sosortig
Ausfuhr,Ausfuhr
vor-,vor-
behaltlich,behaltlich
der,der
illigung,Illigung
der,der
alilerten,alilert
Veqlerun-,Veqlerun
gen,gen
bereitstehen,bereitstehen
.,--
Die,der
Note,Note
betont,betonen
",",--
daß,daß
alle,aller
tehniscen,tehnisc
Ansklärungen,Ansklärung
über,über
diese,dieser
Punkte,Punkt
möglichst,möglichst
fchnell,fchnell
migetellt,migetellt
werden,werden
müße,müße
ten,ten
",",--
damit,damit
die,der
alltierien,alltieri
Negierungen,Negierunge
und,und
bi,bi
?,--
Vereinigten,vereinigt
Stcaten,Stcate
dem,der
deutsjen,deutsj
Crirchen,Crirchen
um,um
Versorgung,Versorgung
rit,rit
Lebensmitteln,Lebensmittel
und,und
Rohstoffen,Rohstoff
nachkommen,nachkommen
könnten,können
.,--
 , 
.,--
*,*
 , 
Es,es
ist,sein
das,der
erste,erster
Mal,Mal
",",--
daß,daß
die,der
Alliierten,alliierter
in,in
einem,ein
of,of
ien,ien
Echriftstüä,Echriftstüä
>,>
von,von
dec,dec
Ver,Ver
»,--
sorgung,sorgung
Deutsch,Deutsch
!,--
ands,Ands
mit,mit
Lebcnswwtteln,Lebcnswwttel
und,und
Rohstoffen,Rohstoff
sowie,sowie
von,von
einer,ein
deutscheu,deutscheu
Ausfuhr,Ausfuhr
Fprechen,Fprechen
.,--
Es,es
gewinnt,gewinnen
damit,damit
",",--
wie,wie
von,von
zuständiver,zuständiv
Stelle,Stelle
versichert,versichern
wird,werden
",",--
den,der
Anschein,Anschein
",",--
als,als
ob,ob
die,der
Entente,Entent
dem,der
Gedanken,Gedanke
einer,ein
Aufhebung,Aufhebung
der,der
Blodade,Blodade
allmählich,allmählich
doch,doch
nähertreien,nähertreien
zu,zu
müssen,müssen
glaubt,glauben
",",--
Die,der
Note,Note
beweist,beweisen
aber,aber
zugl2ichh,zugl2ichh
",",--
daß,daß
der,der
Verband,Verband
für,für
die,der
Werte,Wert
",",--
die,der
er,er
uns,sich
Kesern,Keser
will,wollen
",",--
unbedingte,unbedingt
Sicerheit,Sicerheit
verlangt,verlangen
",",--
d.,der
h.,heißen
er,er
will,wollen
Zahlung,Zahlung
nicht,nicht
in,in
Neichsmark,Neichsmark
",",--
sondern,sondern
in,in
Werten,Wert
