Token,Lemma
Unsere,unser
Gefangenen,gefangener
.,--
 , 
Sozialdemokratischer,Sozialdemokratischer
Appell,Appell
au,au
die,der
Entente-Völter,Entente-Völter
.,--
 , 
Zin,Zin
überfüllten,überfüllt
Saal,Saal
des,der
Lehrervereinehauies,Lehrervereinehauies
fond,fond
am,an
Sonntag,Sonntag
eine,ein
Kundzebung,Kundzebung
der,der
Mekr,Mekr
Heitssopialiten,Heitssopialit
für,für
die,der
Herausgabe,Herausgabe
unierer,unier
Kriegsgesangenen,Kriegsgesangen
statt,statt
.,--
Der,der
Reichskommissar,Reichskommissar
für,für
die,der
Kriegs-,Krieg
und,und
Zivilgefangenen,Zivilgefangen
",",--
Abg,Abg
.,--
Stü,Stü
>,>
»,--
Ten,Ten
",",--
hatte,haben
selbst,selbst
die,der
Berichterstattung,Berichterstattung
übernom,übernom
»,--
men,men
.,--
Ex,ex
wandte,wenden
sieh,Sieh
schaxf,Schaxf
gegen,gegen
gewisse,gewiß
rechts,rechts
»,--
stehende,stehend
Elemente,Element
",",--
weiche,weichen
die,der
Loge,Loge
der,der
Kriegs,Krieg
»,--
gefangenen,gefangen
parte'politisch,parte'politisch
eusschlacten,eusschlacten
wollen,wollen
;,--
die,der
Regierung,Regierung
tue,tun
alles,alle
.,--
was,was
in,in
ihren,ihr
Kräften,Kraft
.,--
um,um
die,der
Gefangenen,gefangener
herauszubekommen,herauszubekommen
.,--
seien,sein
nur,nur
Verwundete,Verwundet
und,und
Kranke,kranke
heim,heim
»,--
4runsportiert,4runsportieren
worden,werden
.,--
Wie,wie
gefunden,gefund
Gefangenen,gefangener
Sefinden,Sefinde
fich,fich
noh,noh
in,in
den,der
Händen,Hand
der,der
Entente,Entent
.,--
England,England
wollte,wollen
die,der
G-sangenen,G-sangen
herausgeben,herausgeben
",",--
eber,Eber
seine,sein
Absicht,Absicht
scheiterte,scheitern
am,an
Widerspruch,Widerspruch
ankreichs,ankreichs
Voraussichtlich,voraussichtlich
werde,werden
dieses,dieser
September,September
den,der
Friedensvertrag,Friedensvertrag
ratifi-,ratifi-
nd,nd
men,men
könne,können
denn,denn
heffen,heffen
",",--
in,in
etwa,etwa
drei,drei
ier,ier
Wochen,Woche
mit,mit
dem,der
Heimtranspart,Heimtranspart
der,der
angenen,angen
zu,zu
beginnen,beginnen
.,--
 , 
Am,am
besten,gut
stede,steden
es,es
mit,mit
den,der
"""",--
900,900
deutschen,deutsch
n,n
in,in
Ztalten,Ztalt
;,--
die,der
ital,ital
und,und
überschätte,überschätten
 , 
und,und
830000,830000
Zivilgefon-,Zivilgefon
bei,bei
den,der
schlechten,schlecht
Eisen,Eisen
»,--
Raßlonds,Raßlond
nur,nur
ouf,Ouf
dem,der
ogen,Ogen
kann,können
Abg,Abg
",",--
Stüslen,Stüslen
dankte,danken
für,für
ihre,ihr
Bemühungen,Bemühung
zu-,zu
n,n
Gefangenen,gefangener
in,in
Sibirien,Sibirien
.,--
S,S
",",--
daß,daß
die,der
Gefangenen,gefangener
dort,dort
Icßt,Icßt
in,in
erträglichen,erträglich
Verhältnissen,Verhältnis
lebten,leben
.,--
Die,der
deutsche,deutsch
Regierung,Regierung
hot,hot
in,in
