Token,Lemma
ve,ve
gr,gr
df,df
ine,ine
 , 
"""",--
78,78
 , 
I,I
1.,1.
Ä,Ä
.,--
','
"""",--
“,--
',--
ve,ve
=,=
 , 
Einberufung,Einberufung
des,der
Rute-Parlaments,Rute-Parlament
.,--
|,|
22.,22.
 , 
Os,Os
oin,Oin
großes,groß
deutsches,deutsch
Wirtschaftds,Wirtschaftds
und,und
Sprachgedied,Sprachgedied
",",--
 , 
Amtlide,amtlid
Meldung,Meldung
 , 
Des,der
Bollzugsrat,Bollzugsrat
des,der
Arbeits,Arbeits
»,--
und,und
Sol-,Sol
daten-Rates,daten-Rates
Groß-Berfin,Groß-Berfin
erlässt,erlässen
au,au
dir,dir
Urbeiter-,Urbeiter
und,und
Goldatenräte,Goldatenrät
im,in
Neich,Neich
einen,ein
Aufruf,Aufruf
",",--
in,in
dew,Dew
zur,zu
Beschi,Beschi
>,>
ung,Ung
einer,ein
Del,Del
versammlung,versammlung
alley,alley
deutsch,deutsch
au,au
!,--
gefordert,fordern
wird,werden
",",--
die,der
am,an
18,18
",",--
D,D
Eidungsfaal,Eidungsfaal
des,der
Abgeo,Abgeo
“,--
dnetenhauses,dnetenhauser
“,--
Er,er
finden,finden
joll,joll
",",--
 , 
In,in
dem,der
Aufruf,Aufruf
heißt,heißen
es,es
",",--
daß,daß
der,der
Vollynas-,Vollynas
ex,ex
Oroß-Berliner,Oroß-Berliner
Urbeiter,Urbeiter
»,--
und,und
Goldaten,Goldaten
»,--
sich,sich
keine,kein
Diktaturgewalt,Diktaturgewalt
über,über
die,der
zer,zer
»,--
und,und
Goidatenzäte,Goidatenzat
Deutschlands,Deutschland
än,än
»,--
 , 
deutschen,deutsch
Arbeiter-,Arbeiter
und,und
Goldatenräte,Goldatenrät
die,der
Er,er
»,--
rungenschaften,rungenschafen
der,der
Revolution,Revolution
gesichert,sichern
werden,werden
 , 
;,--
 , 
Form,Form
zuführen,zuführen
.,--
Die,der
Verwirklichung,Verwirklichung
der,der
großen,groß
deme-,deme-
twatischen,twatisch
und,und
sozialistischen,sozialistisch
Ziele,Ziel
verlangt,verlangen
ader,ad
214,214
Trhaltung,Trhaltung
elues,elues
gzyden,gzyd
deutschen,deutsch
Girtschafts-,Girtschaft
uud,uud
Eprachgebieies,Eprachgebieie
",",--
„,--
7,7
cr,cr
Bollzugsrat,Bollzugsrat
der,der
Groß-,Groß
 , 
[,[
etnbfeligs,etnbfelig
Srennung,Srennung
Nord,Nord
und,und
Süd,Süd
.,--
Er,er
will,wollen
",",--
daß,daß
DeutsFtand,DeutsFtand
der,der
Schwierigkeiten,Schwierigkeit
",",--
die,der
mit,mit
dem,der
Driedenoschlusse,Driedenoschlusse
verdunden,verdund
find,Find
",",--
Herr,Herr
werde,werden
;,--
et,et
will,wollen
",",--
daß,daß
die,der
Demodilisiorung,Demodilisiorung
fic,fic
in,in
frerdneten,frerdnet
Bahnen,Bahn
vollzieht,vollziehen
",",--
daß,daß
die,der
Gesahren,Gesahre
",",--
ie,ie
der,der
Dolksernährung,Dolksernährung
drohen,drohen
",",--
glatt,glatt
und,und
ohne,ohne
Reibung,Reibung
beseitigt,beseitigen
werden,werden
.,--
 , 
Diese,dieser
Aufgaben,Aufgabe
können,können
nur,nur
erfüllt,erfüllen
werden,werden
durh,durh
ein,ein
harmonisches,harmonisch
Zusammen-,Zusammen-
arbeiten,arbeiten
aller,aller
Arbeiter-,Arbeiter
und,und
Goldatenröte,Goldatenröte
lands,lands
.,--
Die,der
bisherige,bisherig
Tätigkeit,Tätigkeit
des,der
Voll-,Voll
',--
ates,ates
von,von
Groß-Berlin,Groß-Berlin
