Token,Lemma
+,+
-,--
36,36
Morgen-Ausgabs,Morgen-Ausgab
e,e
 , 
Die,der
„,--
Voraizehe,Voraizeh
Z,Z
erzeheint,erzeheinen
zweimal,zweimal
(,--
m,m
und,und
 , 
nur,nur
einmal,einmal
.,--
Jeden,jeder
Sonntag,Sonntag
die,der
illustrierte,illustriert
Beilage,Beilage
„,--
Zeitbilder,Zeitbild
“,--
.,--
Sonatige,sonatig
verkehr,Verkehr
",",--
Für,für
Reize,Reiz
und,und
Wanderung,Wanderung
",",--
Literarieche,Literarieche
Umschau,Umschau
",",--
Wisgenschaftilichs,Wisgenschaftilich
Sonntags,Sonntag
-,--
Beilage,Beilage
",",--
Allgemeine,allgemein
Verlosungs,Verlosung
-,--
Tabelle,Tabell
.,--
 , 
Finanz-,Finanz
und,und
Handelablatt,Handelablatt
",",--
Grundstücks,Grundstücks
«,--
",",--
Hypotheken-,Hypotheke
und,und
Geld,Geld
 , 
Iw,iw
Verlage,Verlag
von,von
Ullatein,Ullatein
&,&
Co,Co
",",--
Verentwort!.sürdie,Verentwort!.sürdie
Redaktion,Redaktion
(,--
mii,mii
Ausnahme,Ausnahme
des,der
HBandelsteil,HBandelsteil
«,--
):,):
H.,H.
Bachmann,Bachmann
in,in
Berlin,Berlin
 , 
ofsische,ofsisch
 , 
Kdniglich,Kdniglich
privilegirte,privilegirt
Berlinische,Berlinische
Zeitung,Zeitung
von,von
Staats-,Staat
und,und
gelehrten,gelehrt
Sachen,Sache
 , 
Bozug,Bozug
:,--
In,in
Groß-Barite,Groß-Barite
monatlich,monatlich
8,8
Nark,Nark
bei,bei
Wel,Wel
.,--
zweimaliger,zweimalig
Zuetellung,Zuetellung
",",--
Durch,durch
die,der
Poxt,Poxt
monatlich,monatlich
2.30,2.30
M.,M.
oder,oder
vierteljährlich,vierteljährlich
840,840
M.,M.
ohne,ohne
80,80
Pf,Pf
.,--
 , 
50,50
Pf,Pf
.,--
Teuerungszuschlag,Teuerungszuschlag
90,90
%,%
",",--
Keins,Kein
Verbindlichkeit,Verbindlichkeit
für,für
Aufnahme,Aufnahme
in,in
eine,ein
bestimmte,bestimmt
Nummer,Nummer
.,--
Annahme,Annahme
im,in
Ullsteinhaus,Ullsteinhaus
",",--
Berlin,Berlin
8W,8W
 , 
3,3
Ee,Ee
!,--
 , 
EAR,EAR
DEE,DEE
EHUNN,EHUNN
 , 
",",--
au,au
Sonn-,Sonn
und,und
Fexttagen,Fexttag
Beilagen,Beilag
und,und
Rubriken,Rubrik
:,--
 , 
|,|
 , 
Schriftleitung,Schriftleitung
:,--
Berlin,Berlin
SW,SW
68,68
",",--
Kohstraße,Kohstraße
22,22
-,--
26,26
 , 
Zeitung,Zeitung
 , 
Sonntag,Sonntag
",",--
20.,20.
Januar,Januar
1918,1918
 , 
>,>
 , 
bühr,bühr
.,--
Anzeigen,Anzeige
:,--
die,der
Zeils,Zeil
",",--
Stellengesuche,Stellengesuche
 , 
Koohstr.22,Koohstr.22
-,--
26,26
",",--
und,und
in,in
allen,aller
Geschäftastellen,Geschäftastelle
des,der
Verlages,Verlag
.,--
 , 
Fernsprech,Fernsprech
-,--
Zentrale,Zentrale
