Token,Lemma
(,--
5,5
 , 
4,4
 , 
3,3
:,--
 , 
(,--
„,--
IR,IR
1,1
FAAEEZEE,FAAEEZEE
1,1
 , 
8978,8978
 , 
.,--
','
-F,-F
!,--
 , 
EY,EY
7,7
 , 
1s48,1s48
 , 
ex,ex
inn,inn
 , 
Entente-Ultimatum,Entente-Ultimatum
an,an
Un,Un
 , 
Pawis,Pawis
",",--
7.,7.
Zeri,Zeri
.,--
Fontifpruch,Fontifpruch
ds,ds
WieunecKorr.-Büros,WieunecKorr.-Büros
.,--
Der,der
Präfideat,Präfideat
der,der
Friedenslonserenz,Friedenslonserenz
Ei,Ei
e,e
»,--
menceau,Menceau
hat,haben
an,an
die,der
ungarische,ungarisch
Regierung,Regierung
in,in
folgendes,folgend
drahtloses,drahtlos
Telegamm,Telegamm
ge,ge
 , 
Kasthau,Kasthau
",",--
de,de
:,--
bedeutendsten,bedeutend
Stadt,Stadt
des,der
früheren,früh
Nordungarn,Nordungarn
",",--
jeht,jehen
der,der
Slowakei,Slowakei
anit,Anit
.,--
Nach,nach
dem,der
1schechischon,1schechischon
Heoresbericht,Heoresbericht
erneutrten,erneutrn
am,an
Son,Son
»,--
abend,abend
die,der
Ungarn,Ungar
ihre,ihr
Angriffe,Angriff
an,an
der,der
go7gen,go7g
Front,Front
in,in
der,der
Slowakei,Slowakei
.,--
Zwischen,zwischen
Waag,Waag
und,und
Rima,Rima
sind,sein
neue,neu
heftige,heftig
Kämpfe,Kampf
im,in
Gange,Gang
.,--
 , 
Jubel,Jubel
in,in
Budapest,Budapest
.,--
 , 
Tedags,Tedag
.,--
unseres,unser
Korzespondenten,Korzespondent
",",--
 , 
diesen,dieser
unnüßen,unnüß
Feindseligkeiten,Feindseligkeite
ein,ein
Ende,Ende
zu,zu
faken,faken
",",--
indem,indem
sie,sie
I,I
den,der
rumänischen,rumänisch
Armeen,Armee
",",--
die,der
die,der
im,in
 , 
Regierung,Regierung
hat,haben
über,über
die,der
Ausnahmezustand,Ausnahmezustand
verhängt,verhängen
.,--
Die,der
 , 
gemeinen,gemein
Rechte,Recht
der,der
Staatsblirzer,Staatsblirzer
werden,werden
auf-,auf
9ohobon,9ohobon
",",--
Militärgerichte,Militärgericht
werden,werden
eingeseyt,eingeseyt
.,--
Die,der
Neue,neu
Freie,frei
Presse,Presse
glaubt,glauben
",",--
daß,daß
die,der
Ausnahme-,Ausnahme
verfüg,verfüg
:,--
jm,jm
Zusammenhang,Zusammenhang
stehen,stehen
mit,mit
der,der
 , 
3,3
1,1
TD,TD
 , 
Ytionea,Ytionea
Zineinziehen,Zineinziehen
Lnute,Lnute
",",--
was,wer
natürlich,natürlich
dea,dea
ganzen,ganz
Siam,Siam
der,der
Gesellscct,Gesellscct
vereiteln,vereiteln
würde,werden
.,--
 , 
t,t
 , 
Clemeneeauschen,Clemeneeausche
spruchs,spruch
",",--
in,in
denen,der
auf,auf
die,der
Bemühungen,Bemühung
der,der
Entente,Entente
hingewiesen,hinweisen
wird,werden
",",--
die,der
rumädischen,rumädisch
und,und
sevbischen,sevbisch
Armeen,Armee
von,von
weiteren,weit
