Token,Lemma
„,--
a,a
MUN,MUN
INGEN,INGEN
97,97
WEN,WEN
0,0
[,[
udn,udn
1,1
PE,PE
il,il
1007,1007
is,--
S,S
25,25
d,d
.,--
BEINEN,BEINEN
11,11
ZU,ZU
=,=
ai,ai
tut,tun
],]
3,3
NI,NI
6s7,6s7
a,a
ZIER,ZIER
Ee,Ee
Bn,Bn
en,--
188,188
1120306,1120306
ä,ä
3,3
PATER,PATER
HEBT,HEBT
H,H
&,&
2.,2.
),--
1,1
"""",--
HERE,HERE
Fir,Fir
:,--
(,--
iz,iz
iH,IH
:,--
fei,fei
SEE,SEE
ONEE,ONEE
BBRIN,BBRIN
x,x
:,--
iu,iu
17,17
0,0
ul,ul
S,S
Si,Si
4,4
194185,194185
:,--
0,0
ENG,ENG
=,=
HNE,HNE
Kum,Kum
;,--
TEU,TEU
zel,zel
DUNE,DUNE
RE,RE
BETE,BETE
AUMANN,AUMANN
ERUERUEN,ERUERUEN
EN,EN
AEE|,AEE|
ZEI,ZEI
UU,UU
UHERBRUNGK,UHERBRUNGK
m,m
7,7
14,14
1,1
M,M
10078,10078
0.04.0007,0.04.0007
1,1
&,&
=,=
<,<
DUE,DUE
:,--
gl,gl
1,1
1937,1937
AH,AH
HU,HU
0,0
HE,HE
BFR,BFR
NEE,NEE
ET,ET
ETRO,ETRO
UN,UN
UDE,UDE
MILLE,MILLE
",",--
6,6
MU,MU
ET,ET
DOREEN,DOREEN
GUNG,GUNG
WION|,WION|
91218,91218
ZUE,ZUE
17,17
0300988,0300988
1,1
ziprli,ziprli
I,I
HENG,HENG
SEEUBUAN,SEEUBUAN
Wi,Wi
|,|
EE,EE
Weh,Weh
SENT,SENT
EU,EU
BERN,BERN
471,471
:,--
143,143
|,|
SAp0u,SAp0u
83,83
|,|
DOE,DOE
PSGDISE,PSGDISE
|,|
aM,aM
|,|
BEE,BEE
BIE,BIE
SE,SE
 , 
rordum,rordum
Deutschland,Deutschland
",",--
wenn,wenn
es,es
yam,yam
Völkerbund,Völkerbund
zugelassen,zulassen
wird,werden
",",--
dis,dis
Vorteile,Vorteil
der,der
Verkehrsfrei,Verkehrsfrei
«,--
und,und
des,der
sagt,sagen
",",--
an,an
andere,anderer
:,--
dagegen,dagegen
werder,werd
Icuisch,Icuisch
/,--
and,and
für,für
mindestens,mindestens
Jehre,Jehr
einseitige,einseitig
Nachteile,Nachteil
auferlegt,auferlegen
.,--
Das,der
Memorandunpficht,Memorandunpficht
für,für
die,der
Abstimmung,Abstimmung
in,in
Ober-,Ober
Ichlesien,Ichlesien
eine,ein
„,--
unabhängige,unabhängig
“,--
Kommissiaa,Kommissiaa
"""",--
während,während
der,der
von,von
einer,ein
Entente-Ncme,Entente-Ncme
 , 
“,--
=,=
>,>
dann,dann
die,der
dezishe,dezishe
Dolegetion,Dolegetion
',--
.,--
die,der
niht,nihen
Zerd'hrifilih,Zerd'hrifilih
einzt-,einzt-
ze,ze
erkennen,erkennen
 , 
wesentlichen,wesentlich
 , 
Drudenyempin,Drudenyempin
:,--
s,s
",",--
jondern,jonder
auf,auf
wohlbter-,wohlbter-
Togter,Togter
Absicht,Absicht
beruhen,beruhen
.,--
In,in
diesem,dieser
Foa,Foa
bittet,bitten
-,--
wer,wer
die,der
Delegation,Delegation
",",--
daß,daß
ihr,ihr
ale,al
jcidea,Jcidea
Z5-,Z5-
2,2
noch,noch
9,9
:,--
Wauf,wauf
der,der
ür,ür
die,der
Tntschei-,Tntschei
"""",--
dung,Dung
Frist,Frist
mitgeteilt,mitteilen
werden,werden
.,--
Auf,auf
"""",--
er,er
Aniwort,Aniwort
wuß,wuß
Be,Be
Delegation,Delegation
aus,aus
begrei,Begrei
?,--
lichen,lich
Gründen,Grund
den,der
größ,größ
»,--
Irm,Irm
Dert,Dert
legen,legen
.,--
-,--
5,5
Die,der
