Token,Lemma
XFX,XFX
160,160
Morgen-Ansgabe,Morgen-Ansgabe
 , 
-Domnerstag,-Domnerstag
",",--
28.,28.
März,März
1913,1913
 , 
Königlich,Königlich
privilegirte,privilegirt
Berit,Berit
Zeitung,Zeitung
v,v
von,von
Staats,Staat
»,--
und,und
gelehrten,gelehrt
Sachen,Sache
 , 
|,|
Bezug,Bezug
:,--
In,in
Groß-Berlin,Groß-Berlin
monatlich,monatlich
3,3
Mark,Mark
bei,bei
tägl.,tägl.
zweimaliger,zweimalig
Zustellung,Zustellung
.,--
Durch,durch
die,der
Post,Post
monatlich,monatlich
 , 
aur,aur
einmal,einmal
.,--
Jeden,jeder
Sonntag,Sonntag
die,der
illustrierte,illustriert
Beilage,Beilage
„,--
Zeitbilder,Zeitbild
“,--
.,--
Sonstige,sonstig
Beilagen,Beilage
und,und
Rubriken,Rubrik
:,--
Flnanz-,Flnanz
und,und
Handelsblatt,Handelsblatt
",",--
Grundstücks-,Grundstück
",",--
Hypotheken-,Hypotheke
und,und
Geld,Geld
verkehr,verkehr
.,--
Für,für
Reise,Reise
und,und
Wanderung,Wanderung
",",--
 , 
Die,der
„,--
Vossische,Vossische
Zeitung,Zeitung
“,--
erscheint,erscheinen
täglich,täglich
zweimal,zweimal
(,--
morgens,morgens
und,und
abends,abends
),--
",",--
an,an
Sonn-,Sonn
und,und
Feattagen,Feattag
|,|
Literarischs,Literarisch
Umschau,Umschau
",",--
Wigsgenschaftliche,wigsgenschaftlich
Sonntags,Sonntags
-,--
Beilage,Beilage
",",--
Allgemeine,allgemein
-,--
Verlosungs,Verlosungs
»,--
Tabelle,Tabelle
",",--
 , 
Im,in
Vorlage,Vorlage
von,von
Ullatein,Ullatein
&,&
Co,Co
",",--
Vorantwort,Vorantwort
!,--
fürdie,fürdie
Redaktion,Redaktion
(,--
wit,wit
Ausnahme,Ausnahme
des,der
Handelateils,Handelateil
):,):
H.,H.
Bachmann,Bachmann
in,in
Berlin,Berlin
 , 
Schriftleitung,Schriftleitung
:,--
Berlin,Berlin
SW,SW
68,68
",",--
Kochstraße,Kochstraße
.,--
22,22
-,-
26.,26.
 , 
2.80,2.80
M.,M.
oder,oder
vierteljährlich,vierteljährlich
"8,46","8,46"
M.,M.
ohns,ohn
Bestellgebühr,Bestellgebühr
.,--
Anzeigen,Anzeige
:,--
80,80
Pf,Pf
.,--
die,der
Zeile,Zeile
",",--
Teuerungs-,Teuerungs-
zuschlag,zuschliegen
30,30
*,*
/,--
",",--
",",--
Stellengesnehs,Stellengesnehs
60,60
"""",--
Pf,Pf
.,--
Keine,kein
Verbindlichkeit,Verbindlichkeit
für-Aufnahmein,für-Aufnahmein
',--
eine,ein
bestimmte,bestimmt
Nummer,Nummer
.,--
.,--
Annahme,Annahme
im,in
"Ullsteinhays,*Berlin","Ullsteinhays,*Berlin"
8W,8W
68,68
",",--
Kochstr,Kochstr
.,.
22,22
-,-
26,26
",",--
und,und
in,in
allen,aller
Geschäftsstellen,Geschäftsstelle
des,der
Verlages,Verlag
.,--
 , 
"""",--
Fernsprech,Fernsprech
-,--
Zentrale,Zentrale
:,--
VUlietein,VUlietein
&,&
Co,Co
",",--
Moriizplats,Moriizplat
11800,11800
",",--
11,11
801,801
",",--
11802,11802
bis,bis
11,11
8s0,8s0
",",--
s0wie,s0wie
15,15
280,280
",",--
15.,15.
281,281
",",--
15,15
282,282
bis,bis
15,15
291,291
:,--
 , 
Biher,Biher
42,42
feindliche,feindlich
Divisionen,Division
geschlagen,schlagen
.,--
 , 
-,--
Der,der
deutsche,deutsch
Abenäbericht,Abenäbericht
.,--
 , 
Amtliche,amtlich
Meldung,Meldung
",",--
Berlin,Berlin
",",--
27.,27.
März,März
abends,abends
.,--
 , 
Zu,zu
beiden,beide
Seiten,Seite
der,der
Somme,Somm
find,find
unsere,unser
2,2
H-meen,H-meen
im,in
Jongsam,Jongsam
fortschreitenden,fortschreitend
Angriff,Angriff
.,--
.,--
 , 
„,--
Der,der
siegreiche,siegreich
Vormarsch,Vormarsch
.,--
 , 
Drahimeldung,Drahimeldung
unseres,unser
Kriegsberichterstatters,Kriegsberichterstatter
 , 
Dr.,Dr.
Max,Max
Osborn,Osborn
.,--
 , 
:,--
X,X
Cambraifront,Cambraifront
",",--
26.,26.
März,März
",",--
abends,abends
.,--
',--
Jede,jeder
Stnude,Stnude
bringt,bringen
neue,neu
große,groß
und,und
frohe,froh
Kunde,Kund
",",--
Nach,nach
allen,aller
Seiten,Seite
strahlt,strahlen
der,der
Vormarsch,Vormarsch
der,der
drei,drei
Armeen,Armee
Velow,Velow
",",--
Marwiß,Marwiß
und,und
Hutier,Hutier
immer,immer
weiter,weiter
aus,aus
:,--
die,der
deutsche,deutsch
Kunst,Kunst
der,der
Bewegung,Bewegung
 , 
Xrlegerischer-,Xrlegerischer
Massen,Masse
bewährt,bewähren
sich,sich
-6ufs,-6uf
nene,nene
",",--
Wohin,wohin
mau,mau
kommt,kommen
",",--
|,|
 , 
findet,finden
.,--
mart,mart
eine,ein
Stimmung,Stimmung
;,--
die,der
nun,nun
wahrhaft,wahrhaft
au,au
die,der
ruhmreichsten,ruhmreichst
 , 
Abschnitte,Abschnitt
des,der
ganzen,ganz
:,--
Krieges-erinnexrt,Krieges-erinnexrt
....,....
Keine,keiner
.,--
Nede,Nede
mehr,mehr
davon,davon
",",--
|,|
.,--
.,--
daß,daß
der,der
Erfolg,Erfolg
des,der
ersten,erster
Sieges,Sieg
in,in
fiz,fiz
abgeschlossen,abschließen
sein,sein
könnte,können
.,--
 , 
Der,der
große,groß
Sturm,Sturm
isi,isi
da,da
",",--
der,der
den,der
Feind,Feind
packt,packen
und,und
in,in
seine,sein
Wirbel,Wirbel
3icht,3icht
.,--
*,*
Die,der
sechtende,sechtend
',--
Truppe,Truppe
steigert,steigern
ihre,ihr
",",--
Zählgkeit,Zählgkeit
fast,fast
von,von
Tag,Tag
zu,zu
Tag,Tag
",",--
-Sle,-Sle
weiß,wissen
selbst,selbst
am,am
besten,gut
",",--
daß,daß
der,der
Gegner,Gegner
",",--
den,der
sie,sie
unablässig,unablässig
bedrängt,bedrängen
",",--
ihr,ihr
am,an
wenigsien,Wenigsien
durch,durch
Gegenstöhße,Gegenstöhße
bedroh-,bedroh-
Ili,Ili
<,<
werden,werden
kann,können
.,--
 , 
-,--
Wie,wie
ich,ich
von,von
maßgebender,maßgebend
Stelle,Stelle
höre,hören
",",--
beirägt,beiragen
die,der
Zahl,Zahl
der,der
bis,bis
Jeht,Jeht
.,--
von,von
:,--
nus,nus
angegriffenen,angegriffen
und,und
im,in
Verlauf,Verlauf
des,der
hin-,hin
und,und
her-,her-
wogenden,wogend
Kampfes,Kampf
geschlagenen,geschlagen
englischen,englisch
Divisionen,Division
nicht,nicht
wenk-,wenk-
ger,g
als,als
87.,87.
Sie,sie
ist,sein
also,also
seit,seit
drei,drei
Tagen,Tag
um,um
ein,ein
beträchtliches,beträchtlich
gewachsen,gewachsen
.,--
Ucber,Ucber
die,der
Hälfte,Hälfte
des,der
gesamten,gesamt
englischen,englischen
.,--
',--
HSeeres,HSeeres
in,in
Frankreich,Frankreich
ist,sein
damit,damit
in,in
den,der
Strudel,Strudel
hineingerissen,hineingerissen
.,--
Und,und
es,es
ist,sein
*,*
wohl,wohl
zu,zu
bemerken,bemerken
",",--
daß,daß
der,der
brige,brig
Teil,Teil
der,der
englischen,englisch
Armee,Armee
 , 
Hauptsächlich,Hauptsächlich
aus,aus
den,der
Kontingenten,Kontingent
besteht,bestehen
",",--
die,der
au,au
den,der
nicht,nicht
an-,an
-,--
gegriffe,gegriffe
',--
ex,ex
Frontabschnitten,Frontabschnitten
gebunden,binden
find,find
.,--
Drei,drei
Divisionen,Division
„,--
Unter,unter
37,37
kann,können
-man,-man
als,als
besonders,besonders
gute,gut
und,und
bewährte,bewährt
Truppen-,Trupp
 , 
Wrper,Wrper
bezeichnen,bezeichnen
.,--
:,--
Von,von
französischen,französisch
Kräften,Kraft
find,find
blisher,blish
4,4
Zufanteriedkvisionen,Zufanteriedkvision
und,und
eine,ein
Kavalleriedivision,Kavalleriedivision
in,in
die,der
Schlacht,Schlacht
verwickelt,verwickeln
.,--
Anch,Anch
das,der
.,--
And,And
Trnppen,Trnppe
hervorragender,hervorragend
Qualität,Qualität
",",--
Nawenilich,nawenilich
drei,drei
der,der
-,--
Infanteriedivisionen,Infanteriedivision
galten,gelten
immer,immer
|chon,|chon
als,als
Angriffsmaterial,Angriffsmaterial
ersten,erster
Nanges,Nang
",",--
Auch,auch
sie,sie
wurden,werden
vollständig,vollständig
geschlagen,schlagen
.,--
An,an
keiner,kein
Stelle,Stelle
haben,haben
die,der
verbündeten,verbündet
Feinde,Feind
bisher,bisher
vermocht,vermocht
",",--
Hie,Hie
wandernde,wandernd
deutsche,deutsch
Mauer,Mauer
aufzuhalten,aufhalten
",",--
die,der
den,der
weltver-,weltver
östelten,östelt
Weg,Weg
ihrer,ihr
großen,groß
Plamtug,Plamtug
unerschättert,unerschättert
fortseßt,fortseßen
.,--
 , 
Das,der
Versagen,versagen
der,der
englischen,englisch
Führung,Führung
.,--
Kopflosigkeit,Kopflosigkeit
",",--
Planlosigkeit,Planlosigkeit
;,--
Ziellosigkeit,Ziellosigkeit
Ein,ein
höherer,hoch
Generalstabsoffizier,Generalstabsoffizier
berichtet,berichten
von,von
der,der
großen,groß
 , 
GIESE,GIESE
„,--
Die,der
Prophezeiung,Prophezeiung
derer,der
",",--
die,der
behaupteten,behaupten
",",--
es,es
vedürfe,vedürfen
nnr,nnr
der,der
Erfiürmung,Erfiürmung
des,der
ersten,erster
englischen,englisch
Grabensystems,Grabensystem
",",--
um,um
die,der
ganze,ganz
englische,englisch
Führung,Führung
in,in
Verwirrung,Verwirrung
zu,zu
stürzen,stürzen
",",--
hat,haben
fich,fich
nicht,nicht
nur,nur
vom,von
ersten,erster
bis,bis
zum,zu
dritten,dritter
Gefechtstage,Gefechtstage
",",--
sondern,sondern
anch,anch
im,in
ganzen,ganz
Verlauf,Verlauf
der,der
jüngsten,jung
Operationen,Operation
glänzend,glänzend
bewahrheitet,bewahrheiten
.,--
Die,der
drohende,drohend
Katastrophe,Katastrophe
",",--
die,der
die,der
englische,englisch
Armee,Armee
anscheinend,anscheinend
aus,aus
nördlicher,nördlich
Richtung,Richtung
über,über
Bapanme,Bapanme
Vers,Vers
aulaßte,aulaßen
die,der
feindliche,feindlich
Führung,Führung
",",--
ohne,ohne
Rücksicht,Rücksicht
auf,auf
die,der
Bedürfnisse,Bedürfnis
an,an
anderen,anderer
Fronten,Front
",",--
in,in
kopf-,kopf-
und,und
systemlosem,systemlos
Entgegenwerfen,entgegenwerfen
aller,aller
verfügbaven,verfügbav
und,und
herankommenden,herankommend
Divisionen,Division
die,der
Dentschen,Dentsche
aufzuhalten,aufhalten
",",--
:,--
 , 
Wenn,wenn
sie-,sie
hierdurch,hierdurch
an,an
dem,der
einen,ein
oder,oder
anderen,anderer
Punkt,Punkt
eine,ein
KXerzögerung,KXerzögerung
der,der
deutschen,deutsch
Angriffe,Angriff
erzielen,erzielen
kounte,kounen
",",--
fo,Fo
brach,brechen
an,an
anderen,anderer
Stellen,Stelle
der,der
englische,englisch
Widerstand,Widerstand
um,um
so,so
rascher,rasch
",",--
und,und
zwar,zwar
mit,mit
.,--
progressiver,progressiv
Schnelligkeit,Schnelligkeit
zusammen,zusammen
",",--
Nicht,nicht
einmal,einmal
hinter,hinter
den,der
stärksten,stärk
Flußabschnitten,Flußabschnitt
",",--
wie,wie
dem,der
der,der
Somme,Somme
",",--
gelang,gelingen
es,es
deit,deit
Engländern,Engländer
",",--
dauernd,dauernd
Widerstand,Widerstand
zu,zu
leisten,leisten
.,--
.,--
 , 
.,--
Immer,immer
wieder,wieder
wurden,werden
ihre,ihr
Linien,Linie
durchbrochen,durchbrochen
.,--
Zuwer,Zuwer
 , 
„,--
Jyftemloser,Jyftemloser
.,--
wurde,werden
ihre,ihr
Führung,Führung
.,--
Immer,immer
scchleuniger,scchleuniger
wurde,werden
ihr,ihr
Rüekzug,Rüekzug
.,--
Die,der
Beute,Beute
mußte,müssen
fich,fich
nach,nach
Zahl,Zahl
und,und
Material,Material
ins,in
Un-,Un
 , 
x8,x8
steigern,steigern
",",--
Leichenfelder,Leichenfelder
",",--
wie,wie
sie,sie
sich,sich
nach,nach
Angenzeugenberiche,angenzeugenberich
 , 
ien,ien
auf,auf
.,--
den,der
verschiedensten,verschieden
Kriegsschaupläßen,Kriegsschaupläß
kaum,kaum
jemals,jemals
:,--
dem,der
:,--
Auge,Auge
darboten,darboen
",",--
bezeihnen,bezeihnen
die,der
Orie,Orie
des,der
energischen,energische
:,--
feindlichen,Feindliche
.,--
Widerstandes,Widerstandes
oder,oder
die,der
Stellen,Stelle
",",--
wo,wo
die,der
englischeit,Englischeit
Truppen,Truppe
",",--
von,von
allen,aller
Seiten,Seite
umfaßt,umfassen
",",--
der,der
Vernichtung,Vernichtung
anheimsielen,anheimsielen
.,--
Die,der
-,--
Zahl,Zahl
der,der
eroberten,erobert
Geschüße,Geschüße
übertrifft,übertreffen
nach,nach
vorläufiger,vorläufig
Schäößung,Schäößung
",",--
die,der
bioher,bioh
in,in
freien,frei
Feldschlachten,Feldschlacht
erreichte,erreichen
Söchstziffer,Söchstziffer
",",--
8,8
Das,der
stolze,stolz
englische,englisch
Heer,Heer
",",--
«,--
das,der
unter,unter
Führung,Führung
Fettes,Fette
.,--
viel,viel
 , 
gepriefenen,gepriefen
Oberfeldherrun,Oberfeldherrun
schon,schon
im,in
Sommer,Sommer
1917,1917
in,in
Brüssel,Brüssel
:,--
ein,ein
 , 
ngfehen,ngfeh
gedachte,Gedachte
",",--
ist,sein
heute,heute
mit,mit
größen,größ
Tellex,Tellex
im,in
Rüaug,Rüaug
.,--
 , 
-In,-In
den,der
ersten,erster
Tagen,Tag
der,der
Maiden,Maiden
Offensive,Offensive
.,--
','
pehaupteten,pehaupteen
die,der
"Feinde,-der","Feinde,-der"
Angreifer,Angreifer
habe,haben
nur,nur
taktische,taktisch
Erfolge,Erfolg
erzielt,erzielen
.,--
Erst,erst
wenn,wenn
die,der
Hochfläche,Hochfläch
von,von
Bapozwme,Bapozwme
",",--
die,der
laut,laut
Henri,Henri
Bidou,Bidou
-int,-int
„,--
