Token,Lemma
-,--
17,17
99,99
Morgen-Anszabe,Morgen-Anszabe
 , 
Berlin,Berlin
 , 
.,--
Sonnabend,sonnabend
",",--
23.,23.
Februar,Februar
1918,1918
 , 
Königlich-,Königlich
privilegitte,privilegitt
Berlinische,berlinisch
Zeitung,Zeitung
von,von
Staats-,Staat
und,und
gelehrten,gelehrt
Sachen,Sache
 , 
Die,der
„,--
Vorrlschs,Vorrlsch
Zeitung,Zeitung
etveheint,etveheinen
tglich,tglich
zweimal,zweimal
vu,vu
einmal,einmal
.,--
Joden,Joden
Sonntag,Sonntag
die,der
Hinstrierte,hinstriert
Finanz,Finanz
»,--
und,und
Rapdelablate,Rapdelablate
€,€
Grondsttickt,Grondsttickt
«,--
",",--
Hypotheken,Hypotheken
und,und
Gel,Gel
Literarische,Literarische
:,--
Vraschau,Vraschau
",",--
 , 
Iw,iw
Verlage,Verlag
von,von
DU,DU
1istein,1istein
&,&
Co,Co
",",--
Verantwortl,Verantwortl
.,--
fürdie,fürdie
Redaktion,Redaktion
(,--
mii,mii
Ausnabnis,Ausnabnis
des,der
Bandelatell,Bandelatell
:),:)
;,--
H.,H.
Bachmann,Bachmann
in,in
Berlin,Berlin
“,--
 , 
Beil,Beil
:,--
„,--
Z,Z
itbilder,itbild
“,--
.,--
ee,ee
m,m
big,big
.,--
4,4
 , 
Unken,unken
und,und
verkehr,Verkehr
.,--
Für,für
Reize,Reiz
nnd,nnd
Wandernng,Wandernng
",",--
 , 
iagenschaftlichs,Iagenschaftlich
.,--
Sountags,Sountag
»,--
Beilage,Beilage
",",--
Allgemeine,allgemein
Verlogungs,Verlogung
»,--
Tabelle,Tabelle
",",--
 , 
-,--
"""",--
Schriftleitung,Schriftleitung
:,--
Berlin,Berlin
SW,SW
68,68
",",--
Kochstraße,Kochstraße
22,22
-,--
26,26
 , 
ellagen,ellagen
und,und
Rubriken,Rubrik
:,--
 , 
Bezug,Bezug
:,--
In,in
Groß-Berlin,Groß-Berlin
monstlich,Monstlich
8,8
Nark,Nark
bei,bei
tägl.,tägl.
zweimaliger,zweimalig
2.80,2.80
M.,M.
oder,oder
vierteljährlich,vierteljährlich
8.60,8.60
M,M
ohne,ohne
Beatallgel,Beatallgel
 , 
7,7
60,60
Pf,Pf
.,--
Teuerungszuschlag,Teuerungszuschlag
0,0
%,%
",",--
Keins,Kein
Verbindlichkeit,Verbindlichkeit
für,für
eins,eins
Annabme,Annabme
im,in
Ullsteinhaus,Ullsteinhaus
",",--
Berlin,Berlin
EW,EW
68,68
",",--
Kochsty,Kochsty
.,--
22,22
-,-
26,26
",",--
und,und
in,in
allen,aller
Geschäffsatellen,Geschäffsatell
des,der
Verlages,Verlag
.,--
 , 
liger,lig
Zuotelung,Zuotelung
.,--
Durch,durch
die,der
Port,Port
monatlich,monatlich
!,--
ft,ft
",",--
die,der
Zeile,Zeile
",",--
Stellengezuche,Stellengezuche
 , 
bühr,bühr
.,--
EIE,EIE
8,8
Nummer,Nummer
.,--
 , 
für,für
Aufnahms,Aufnahms
in,in
 , 
Foernaprech,Foernaprech
-,--
Zentrals,Zentrals
:,--
Ulletein,Ulletein
&,&
Co,Co
",",--
Moritzpats,Moritzpat
11806,11806
",",--
41,41
801,801
",",--
11802,11802
bis,bis
11,11
8s0,8s0
",",--
vowie,vowie
15,15
280,280
",",--
15,15
281,281
",",--
15,15
282,282
bis,bis
Bt,Bt
",",--
 , 
Kaiger,Kaiger
Karl,Karl
im,in
Groszen,Grosze
Hauptquart,Hauptquart
er,er
.,--
 , 
