Token,Lemma
Kalfer-,Kalfer
Auszugmehl,Auszugmehl
aus,aus
Amerika,Amerika
.,--
 , 
Telegt,Telegt
.,--
unseres,unser
Korrespondenten,Korrespondent
.,--
 , 
i,i
Hamburg,Hamburg
",",--
28.,28.
März,März
.,--
 , 
1,1
Der,der
erste,erster
amerikanische,amerikanisch
Lebensmitteidampfer,Lebensmitteidampfer
»,--
West,West
Carnifax,Carnifax
“,--
",",--
der,der
am,an
Donners!23,Donners!23
im,in
Ham-,Ham
Hurzer,Hurzer
Hafen,Hafen
mit,mit
der,der
Löschung,Löschung
seiner,sein
Ladung,Ladung
Hezonnen,Hezonne
hat,haben
",",--
braczte,braczen
6900,6900
Tonnen,Tonne
(,--
"13,2","13,2"
Mil,Mil
.,--
Pfund,Pfund
),--
kalifornisches,kalifornisch
Weizenmehl,Weizenmehl
",",--
aber,aber
keine,kein
Lebensmittel,Lebensmittel
anderer,anderer
Art,Art
.,--
Das,der
Mehl,Mehl
ist,sein
aus,aus
bestem,best
Weizen,Weizen
.,--
hergestellt,herstellen
.,--
niedrig,niedrig
ausgemahlen,ausgemahlen
.,--
von,von
großer,groß
Weiße,weiße
und,und
nach,nach
faH-,faH-
möännischem,möännisch
Urteil,Urteil
von,von
vorzüglichster,vorzüglichst
Dualität,Dualität
.,--
Es,es
.dertrifft,.dertrifft
unser,unser
bestes,best
Kaiser-,Kaiser-
Auszugsmet,Auszugsmet
!,--
bei,bei
weitem,weit
und,und
verspricht,versprechen
ein,ein
»,--
große,groß
Baausbeute,Baausbeute
.,--
Es,es
ist,sein
desholb,desholb
nicht,nicht
sehr,sehr
wahrscheinlich,wahrscheinlich
",",--
daß,daß
qrößere,qrößer
Menpen,Menpe
unvermischt,unvermischt
in,in
den,der
Handel,Handel
kommen,kommen
werden,werden
.,--
Vielleicht,vielleicht
wird,werden
ein,ein
Teil,Teil
für,für
Kranke,kranke
und,und
Kinder,Kind
bestimmt,bestimmen
",",--
wäh-,wäh-
rend,rend
die,der
Hauptmenge,Hauptmenge
mit,mit
unserem,unser
Mehl,Mehl
ver-,ver
mischt,Mischt
zur,zu
Abgabe,Abgabe
gelangen,gelangen
dürfte,dürfen
.,--
 , 
Die,der
Löschung,Löschung
der,der
Ladung,Ladung
",",--
die,der
in,in
Säcken,Säck
ir,ir
?,--
Gewicht,Gewicht
von,von
ungefähr,ungefähr
49,49
Kiloqramm,Kiloqramm
arpatt,arpatt
itt,eten
.,--
rd,rd
etwa,etwa
80,80
Menschen,Mensch
10,10
Tage,Tag
hi,hi
:,--
auch,auch
wäl,wäl
 , 
Tage,Tag
 , 
Bst,Bst
Co-nifax,Co-nifax
“,--
ist,sein
