Token,Lemma
O,O
06,06
IR,IR
4,4
N,N
 , 
X,X
349,349
Morgen-Ausgabe,Morgen-Ausgabe
 , 
-,--
Königlich,Königlich
privi,privi
Die,der
„,--
Vovzlerhe,Vovzlerhe
erzchelrt,erzchelrt
tüg,Tüg
!,--
 , 
k,k
Zeitung,Zeitung
"""",--
tiech,tiech
zweimal,zweimal
nur,nur
einmal,einmal
.,--
Jeden,jeder
Sonntag'die,Sonntag'die
Instriertes,Instriertes
Beilage,Beilage
Finanz,Finanz
»,--
und,und
Handelsblatt,Handelsblatt
",",--
Grundstticks-,Grundsttick
",",--
 , 
;,--
ImVorlage,ImVorlag
von,von
Ulleatein,Ulleatein
&,&
Oo,Oo
",",--
Verentworti.itirdie,Verentworti.itirdie
Redaktion,Redaktion
(,--
mit,mit
Auanahme,Auanahme
des,der
Handelztalis,Handelztali
):,):
H.,H.
Bachmann,Bachmann
in,in
Beriin,Beriin
 , 
Die,der
Rückkehr,Rückkehr
des,der
Reichskanzlers,Reichskanzler
 , 
Die,der
Evklärnungen,evklärnunge
im,in
Havptaunss/<uß,Havptaunss/<uß
.,--
 , 
Im,in
Laufe,Lauf
des,der
gestrigen,gestrig
Nachmittags,Nachmittag
fand,finden
im,in
kleinen,klein
Bundes-,Bundes-
ratssaal,Ratssaal
des,der
Reichstags,Reichstag
fn,fn
Gegenwart,Gegenwart
des,der
Stellvertreters,Stellvertreter
des,der
Reichskanzlers,Reichskanzler
v,v
",",--
Päyer,Päyer
eine,ein
vertrauliche,vertraulich
Ausfprache,Ausfprache
:,--
zwischen,zwischen
Regierungsvertretern,Regierungsvertreter
:,--
und,und
Abgeordneten,abgeordneter
der,der
Mehrheitsparteien,Mehrheitspartei
statt,statt
",",--
Es,es
handelt,handeln
sich,sich
nicht,nicht
mm,mm
eine,ein
Sihnng,Sihnng
des,der
interfraktionellen,interfraktionell
Ausschusses,Ausschuß
",",--
fondern,fondern
um,um
einen,ein
Gedankenaustausch,Gedankenaustausch
mit,mit
führenden,führend
Mitgliedern,Mitglied
der,der
Linksparteien,Linksparteie
über,über
die,der
internationalen,international
Fragen,Frage
.,--
 , 
Der,der
Reichskanzler,Reichskanzler
",",--
der,der
heute,heute
kurz,kurz
vor,vor
9,9
Uhr,Uhr
früh,früh
aus,aus
dem,der
Sunuptquartiex,Sunuptquartiex
zurückkehrt,zurückkehren
",",--
findet,finden
eine,ein
schon,schon
wesentlich,wesentlich
.,--
geklärte,geklärt
Bage,Bage
vox,vox
",",--
Gs,Gs
wird,werden
ihm,ihm
kaum,kaum
Zeit,Zeit
für,für
eine,ein
=,=
=,=
auch,auch
kaum,kaum
mehr,mehr
nötige,nötigen
=,=
=,=
persönliche,persönlich
Aussprache,Aussprache
mit,mit
den,der
Fraktionsfithrern,Fraktionsfithrer
bleiben,bleiben
",",--
da,da
die,der
Sitzung,Sitzung
des,der
Hauptausschusses,Hauptausschuß
",",--
wie,wie
schon,schon
gemeldet,melden
",",--
auf,auf
11,11
%,%
Uhr,Uhr
anberaumt,anberaumen
ist,sein
",",--
Ueberraschungen,Ueberraschung
werden,werden
nicht,nicht
erwartet,erwarten
;,--
der,der
Sinn,Sinn
der,der
Kanzler-Erklärunger,Kanzler-Erklärunger
"""",--
ist,sein
durch,durch
das,der
Telegramm,Telegramm
des,der
Grafen,Grafe
Hertling,Hertling
au,au
Herrn,Herr
v,v
",",--
Payer,Payer
schon,schon
im,in
voraus,voraus
.,--
bekannt,bekannt
geworden,werden
",",--
Der,der
Neichskanzler,Neichskanzler
wird,werden
allen,aller
Nachdru,Nachdru
>,>
auf,auf
die,der
Ver-,Ver
sicherung,Sicherung
legen,legen
",",--
daß,daß
Xeine,Xein
Wandlung,Wandlung
in,in
seiner,sein
auswärtigen,auswärtig
Politik,Politik
eingetreten,eintreten
ft,ft
und,und
daß,daß
sich,sich
Herr,Herr
v,v
",",--
Hinße,Hinße
mit,mit
.,--
dieser,dieser
Pokitik,Pokitik
einverstanden,einverstanden
erklärt,erklären
hat,haben
",",--
Unter,unter
diefen,dief
Umständen,Umstand
