Token,Lemma
2,2
207,207
-,--
Morgen-Ansgabs,Morgen-Ansgab
 , 
Königlich,Königlich
privilegirte,privilegirt
Berli,Berli
 , 
Dto,Dto
„,--
Vorelzehe,Vorelzehe
Z,Z
;,--
Hoh,Hoh
zweimal,zweimal
(,--
mo,mo
!,--
 , 
Zeitung,Zeitung
“,--
erzchelnt,erzchelntn
rgens,Rgen
und,und
abends,abends
),--
",",--
zur,zu
einmal,einmal
.,--
Jeden,jeder
Sonntag,Sonntag
dte,dte
UUnstrierte,UUnstriert
Beilege,Beilege
„,--
Zeitbilder,Zeitbild
“,--
.,--
Soustige,soustig
Beilagen,Beilage
und,und
Rubriken,Rubrik
:,--
Finanz-,Finanz
und,und
Vandelsblatt,Vandelsblatt
",",--
Grundstitcks-,Grundstitck
",",--
Hypotheken-,Hypotheke
und,und
Geld,Geld
verkehr,verkehr
",",--
Für,für
Reise,Reise
und,und
Wandernug,Wandernug
",",--
i,i
gemeins,gemein
Verloaungs,Verloaung
-,--
Tabelle,Tabell
.,--
 , 
JLiterarigcehe,JLiterarigcehen
Umschan,Umschan
",",--
Wiagenachaftliche,wiagenachaftlich
Sonntags,Sonntags
-,--
Beilage,Beilage
",",--
Al,Al
!,--
 , 
an,an
Sonn-,Sonn
und,und
Feettagen,Feettag
|,|
 , 
Bezug,Bezug
:,--
In,in
Groß-Berlin,Groß-Berlin
monatlich,monatlich
8,8
Mark,Mark
bei,bei
tägl.,tägl.
zweimaliger,zweimalig
Zuztellung,Zuztellung
.,--
 , 
2.80,2.80
M.,M.
oder,oder
vierteljährlich,vierteljährlich
8.40,8.40
M.,M.
ouns,ouns
Bostellgebühr,Bostellgebühr
.,--
Anzeigen,Anzeige
:,--
80,80
Pf,Pf
.,--
die,der
Zeile,Zeile
",",--
Teuerungs-,Teuerung
zusehlag,zusehliegen
30,30
",",--
Stellengesnche,stellengesnch
89,89
Pf,Pf
.,--
Keins,Kein
Verbindlichkeit,Verbindlichkeit
für,für
Aufnahme,Aufnahme
in,in
eins,eins
bestimmte,bestimmt
Nummst,Nummst
.,--
Annahme,Annahme
im,in
Ullsteinbaus,Ullsteinbaus
",",--
Berlin,Berlin
8W,8W
68,68
",",--
Kochatr,Kochatr
.,--
22,22
-,-
26,26
",",--
und,und
in,in
allen,aller
Gegohäftsstellen,Gegohäftsstellen
des,der
Verlages,Verlag
:,--
 , 
Mittwoch,Mittwoch
",",--
24.,24.
April,April
1913,1913
 , 
Durch,durch
dte,dte
Poxt,Poxt
monatlich,monatlich
 , 
Im,in
Vorlage,Vorlage
von,von
Ullstein,Ullstein
&,&
Oo,Oo
.,--
Verantwortl,Verantwortl
.,--
für,für
die,der
Redaktion,Redaktion
Cw,Cw
.,--
Ausnahme,Ausnahme
d,d
",",--
Handolstells):LV,Handolstells):LV
.,--
IJ,IJ
.,--
EibauinBln.-Pempelbhof,EibauinBln.-Pempelbhof
",",--
 , 
Der,der
deutsche,deutsch
Abendbericht,Abendbericht
.,--
 , 
"""",--
Meldung,Meldung
des,der
Wolffschen,wolffsch
Telegraphen-Blros,Telegraphen-Blro
",",--
.,--
Berlin,Berlin
",",--
23.,23.
April,April
",",--
abends,abends
",",--
;,--
Von,von
den,der
Kriegsfchaupläten,Kriegsfchauplät
nichts,nichts
Neues,neue
",",--
 , 
t,t
*,*
 , 
',--
Fm,Fm
Bewegungsfrieg,Bewegungsfrieg
kann,können
Tediglich,Tediglich
der,der
Sieger,Sieger
',--
die,der
Verluste,Verlust
des,der
eschlagenen,eschlagen
Feindes,Feind
einwandfrei,einwandfrei
feststellen,feststellen
.,--
Folgende,folgend
Angaben,Angabe
eweisen,eweisen
",",--
in,in
welch,welcher
hohem,hoch
Maße,Maß
die,der
Franzosen,Franzose
schon,schon
in,in
den,der
ersten,erster
 , 
vierzehn,vierzehn
Tagen,Tag
der,der
großen,groß
Westoffensive,Westoffensive
sich,sich
infolge,infolge
der,der
englischen,englisch
 , 
Niederlage,Niederlage
opfern,opfern
mußten,müssen
.,--
Von,von
der,der
französischen,französisch
161,161
",",--
Division,Division
 , 
wurden,werden
5,5
Offiziere,Offizier
",",--
211,211
Mann,Mann
",",--
von,von
der,der
französischen,französisch
161.,161.
Division,Division
 , 
wurden,werden
46,46
Offiziere,Offizier
",",--
20s5,20s5
Mann,Mann
gefangen,gefangen
.,--
Die,der
Regimenter,Regimenter
dieser,dieser
 , 
Divisionen,Division
hatten,haben
durchschnittlich,durchschnittlich
600,600
Mann,Mann
blutige,blutig
Verluste,Verlust
",",--
 , 
Allein,allein
die,der
61.,61.
Division,Division
verlor,verlieren
100,100
Mann,Mann
pro,pro
Regiment,Regiment
durch,durch
Gas-,Gas
 , 
beschuß,Beschuß
",",--
Von,von
der,der
125.,125.
Division,Division
wurden,werden
am,an
23,23
",",--
und,und
24,24
",",--
März,März
1900,1900
 , 
unverwundete,unverwundet
Gefangene,gefangener
eingebracht,einbringen
.,--
Diese,dieser
Division,Division
war,sein
am,an
 , 
23,23
",",--
März,März
mitten,mitten
in,in
zurüflutende,zurüflutend
Engländer,Engländer
eingojeßt,eingojeßen
und,und
erlitt,erleiden
 , 
durch,durch
kopfloses,kopflos
Schießen,schießen
der,der
englischen,englisch
Artillerie,Artillerie
auf,auf
die,der
fran-,fran-
 , 
gösischen,gösisch
Linien,Linie
fchwerste,fchwerst
Verluste,Verlust
.,--
Die,der
126.,126.
Division,Division
gilt,gelten
als,als
aufgerieben,aufgerieben
.,--
Von,von
der,der
22.,22.
Division,Division
wurde,werden
das,der
geschlossene,geschlossen
8.,8.
Ba,Ba
»,--
taillon,taillon
des,der
Infanterieregiments,Infanterieregiment
62,62
bei,bei
Billancourt,Billancourt
am,an
26,26
",",--
März,März
pefangen,pefangen
.,--
Das,der
Insanterieregiment,Insanterieregiment
19,19
derselben,derselbe
Division,Division
hatte,haben
*,*
außerordentlich,außerordentlich
schwere,schwer
Verluste,Verlust
",",--
Das,der
Infanderieregiment,Infanderieregiment
118,118
ver,v
»,--
 , 
Jox,Jox
bis,bis
zu,zu
50,50
v.,v.
H.,H.
seines,sein
Bestandes,Bestand
.,--
Von,von
der,der
12.,12.
Infanterie,Infanterie
»,--
Hivision,Hivision
wurde,werden
das,der
Insanterievegiment,Insanterievegiment
3s0,3s0
bei,bei
Maxresmontters,Maxresmontter
teils,teils
durchß,durchß
Artillerie,Artillerie
",",--
teils,teils
durch,durch
slankierendes,slankierend
Maschinengewehr,Maschinengewehr
»,--
fever,fev
.,--
zusammengeschossen,zusammengeschossen
.,--
Verschiedene,verschieden
Kompagnien,Kompagn
wurden,werden
gänz-,gänz-
Iich,Iich
aufgerieben,aufgerieben
.,--
Die,der
35.,35.
Division,Division
erlitt,erleiden
bei,bei
Noyon,Noyon
zum,zu
großen,groß
Teil,Teil
durch,durch
zu,zu
kurzes,kurz
Schießen,schießen
der,der
englischen,englisch
Artillerie,Artillerie
schwerste,schwer
Berlusie,Berlusie
",",--
so,so
vor,vor
allem,alle
das,der
Infanterieregiment,Infanterieregiment
144,144
und,und
das,der
In,in
»,--
fanterieregiment,fanterieregiment
57,57
",",--
Bei,bei
der,der
46,46
",",--
Infanteriedivision,Infanteriedivision
wurden,werden
schon,schon
nach,nach
zwei,zwei
Tagen,Tag
Fronteinsaß,Fronteinsaß
nordwestlich,nordwestlich
Montdidier,Montdidier
über,über
30,30
v.,v.
H.,H.
"""",--
Verluste,Verlust
festgestellt,feststellen
.,--
Von,von
der,der
58.,58.
Infanteriedivision,Infanteriedivision
sind,sein
die,der
Jäger-,Jäger
bataillone,bataillon
65,65
und,und
69,69
am,an
28,28
",",--
März,März
bei,bei
einem,ein
französischen,französisch
Gegen,Gegen
»,--
angriff,angriff
völlig,völlig
aufgerieben,aufgerieben
.,--
Das,der
Zägerbataillon,Zägerbataillon
49,49
und,und
das,der
In-,In
fanterieregiment,Fanterieregiment
106,106
nahmen,nehmen
.an,.an
diesem,dieser
Tage,Tag
am,an
Angriff,Angriff
nicht,nicht
.,--
eil,eil
.,--
Beide,beide
Truppenteile,Truppenteil
meuterten,meutert
angesichts,angesichts
der,der
unsinnigen,unsinnig
und,und
pergeblichen,pergeblich
Blutopfer,Blutopfer
",",--
die,der
beveits,beveits
von,von
ihrer,ihr
Division,Division
verlangt,verlangen
waren,sein
.,--
',--
 , 
Der,der
feindliche,feindlich
Geländeverlult,Geländeverlult
",",--
Fast,fast
4000,4000
Quadratkilometer,Quadratkilometer
in,in
3,3
Wochen,Woche
",",--
 , 
In,in
den,der
ersten,erster
18,18
Tagen,Tag
der,der
großen,groß
Schlacht,Schlacht
in,in
Frankreich,Frankreich
vev,vev
»,--
foren,foren
die,der
Engländer,Engländer
3440,3440
Quadraitilometer,Quadraitilometer
französischen,französisch
Bodens,Boden
",",--
Su,Su
der,der
zweiten,zweiter
Phase,Phase
der,der
Kämpfe,Kampf
büßte,büßen
der,der
Feind,Feind
an,an
der,der
Lys,Lys
in,in
v,v
Tagen,Tag
473,473
Quadratkilometer,Quadratkilometer
belgij,belgij
:,--
hen,Hen
und,und
französischen,französisch
Vodens,Voden
"""",--
ein,ein
",",--
Insgesamt,insgesamt
überließ,überlassen
alfo,Alfo
die,der
.,--
Entente,entente
den,der
Deutschen,deutsche
im,in
ersten,erster
Monat,Monat
ver,v
Ossensive,Ossensive
ein,ein
Gebiet,Gebiet
von,von
8913,8913
Quadratkilometer,Quadratkilometer
Fläche,Fläche
",",--
Damit,damit
sind,sein
weite,weit
blühende,blühend
französische,französisch
Landstriche,Landstrich
",",--
vie,vie
bigher,bigh
vom,von
Krieg,Krieg
verschont,verschonen
waren,sein
",",--
seinen,sein
Leiden,leiden
und,und
Screen,Scree
preisgogeven,preisgogeven
.,--
",",--
 , 
.,--
Die,der
ideellen,ideell
und,und
materiellen,materiell
Werte,Wert
",",--
di,di
?,--
Frankreich,Frankreich
infolge,infolge
der,der
eng-,eng
Lischen,lisch
Niederlagen,Niederlage
verloren,verlieren
gehen,gehen
",",--
Tasse,Tasse
:,--
7:4,7:4
nicht,nicht
annähernd,annähernd
in,in
Bahlea,Bahlea
umsehen,umsehen
",",--
»,--
 , 
Der,der
englische,englisch
Heeresbericht,Heeresbericht
vom,von
22,22
",",--
April,April
abends,abends
meldet,melden
:,--
Feind-,Feind-
liche,lich
Angriffsversuche,Angriffsversuche
wurden,werden
heute,heute
früh,früh
südlich,südlich
der,der
Somme,Somm
in,in
der,der
Nachbarschaft,Nachbarschaft
von,von
Hamel,Hamel
und,und
südlich,südlich
des,der
La-BassE2-Kannals,La-BassE2-Kannals
gegen,gegen
»,--
Über,über
von,von
Canbrin,Canbrin
zurü&geschlagen,zurü&geschlagen
",",--
Nordwestlich,Nordwestlich
von,von
Festubert,Festubert
gelang,gelingen
es,es
dam,dam
Feinde,Feind
",",--
unter,unter
dem,der
Schuße,Schuße
oiner,oin
heftigen,heftig
Beschießung,Beschießung
einen,ein
vorgeschobenen,vorgeschoben
Posten,Posten
zu,zu
nehmen,nehmen
",",--
der,der
schon,schon
mehrere,mehrere
Male,Mal
während,während
der,der
lezten,lezt
Kämpfe,Kampf
den,der
Besiker,Besiker
gewechselt,wechseln
hat,haben
.,--
 , 
Uns,uns
Aüekwunlch,Aüekwunlch
zur,zu
Weitoltenlive,Weitoltenlive
",",--
1,1
;,--
','
Drahtmeldung,Drahtmeldung
.,--
[,[
Bubapest,Bubapest
",",--
23,23
",",--
April,April
.,--
 , 
Präsident,Präsident
S,S
3a,3a
ß,ß
oröffnete,oröffnen
die,der
Sißung,Sißung
des,der
Abgeordneten,abgeordneter
Hauses,Haus
um,um
11,11
Uhr,Uhr
.,--
Mit,mit
warmen,warm
Worten,Wort
gedachte,gedachten
der,der
Präst,Präst
«,--
bent,Bent
der,der
siegreichen,siegreich
Kämpfe,Kampf
der,der
deutschen,deutsch
Verbündeten,verbündeter
an,an
der,der
Westfront,Westfront
und,und
ersuchte,ersuchten
um,um
die,der
Ermächtigung,Ermächtigung
des,der
Hauses,Haus
",",--
an,an
den,der
Prüäßidenten,Prüäßident
des,der
Deutschen,deutsch
Reichstages,Reichstag
ein,ein
Glükwunsch-,Glükwunsch
Felegramm,Felegramm
anläßlich,anläßlich
der,der
stegreichen,stegreich
Offensive,Offensive
richten,richten
zu,zu
dlrfen,dlrfen
.,--
In,in
dem,der
Telegramm,Telegramm
heißt,heißen
es,es
u.,u.
a,a
",",--
„,--
daß,daß
das,der
ungarische,ungarisch
Abgeord,Abgeord
»,--
metenhaus,metenhaus
und,und
hinter,hinter
diesem,dieser
die,der
ungarische,ungarisch
Nation,Nation
unerschütter,unerschütt
»,--
nich,nich
.,--
auf,auf
dem,der
Felsenboden,Felsenboder
des,der
erprobten,erprobt
Bündnisses,Bündnis
krou,Krou
feststeht,feststehen
und,und
davon,davon
Übergeugt,übergeugt
ist,sein
",",--
daß,daß
dieses,dieser
starke,stark
Bündnis,Bündnis
in,in
nicht,nicht
mehr,mehr
langer,lang
Zeit,Zeit
den,der
Abendschimmer,Abendschimmer
der,der
bluti,Bluti
»,--
igen,ig
Gonne,Gonn
der,der
Schlacht,Schlacht
und,und
den,der
neuen,neu
exstrahlenden,exstrahlend
Tages,Tag
»,--
Imbrud,Imbrud
),--
des,der
glorreichen,glorreich
",",--
beglüdenden,beglüdend
Friedens,Frieden
bringen,bringen
wird,werden
",",--
“,--
 , 
Die,der
vullische,vullisch
Olticellotte,Olticellotte
verlcholleit,verlcholleit
;,--
;,--
Drahtmeldung,Drahtmeldung
",",--
134,134
[,[
38,38
 , 
in,in
Peotevöburg,Peotevöburg
(,--
indivekt,indivekt
),--
",",--
23.,23.
April,April
.,--
 , 
|,|
Von,von
den,der
rufsisFen,rufsisFen
Kriegss<<hiffen,Kriegss<<hiffe
",",--
die,der
unmittelbar,unmittelbar
 , 
zor,zor
dem,der
Einmarsch,Einmarsch
der,der
deutschen,deutsch
Truppen,Truppe
in,in
H,H
elsingfors,elsingfor
aus,aus
 , 
",",--
Fem,Fem
Hafen,Hafen
ausgelaufen,auslaufen
waren,sein
",",--
um,um
sich,sich
in,in
Sicherheit,Sicherheit
zu,zu
bringen,bringen
",",--
 , 
MERN,MERN
(,--
 , 
Schriftleitung,Schriftleitung
!,--
Berlin,Berlin
SW,SW
68,68
",",--
Kochstraße,Kochstraße
22,22
-,--
26,26
 , 
Ut,Ut
nach,nach
amtlichen,amtlich
Feststellungen,Feststellung
bisher,bisher
kein,kein
eingtges,eingtg
Sdifk,Sdifk
im,in
Kronstadt,Kronstadt
eingetroffen,eintreffen
.,--
Da,da
die,der
russische,russisch
Flotte,Flotte
nach,nach
einem,ein
vom,von
Kreuzer,Kreuzer
„,--
Piotr,Piotr
Velik,Velik
!,--
"""",--
ausgesandten,ausgesandn
Funkspruch,Funkspruch
in,in
Treibeis,Treibeis
geraten,geraten
ist,sein
",",--
macht,machen
fich,fich
in,in
Petersburg,Petersburg
eins,eins
lebhafte,lebhaft
Besorgnis,Besorgnis
um,um
das,der
Schisal,Schisal
dex,dex
verschollenen,verschollen
Schiffe,Schiff
geltend,geltend
.,--
 , 
Flottenvorstoß,Flottenvorstoß
nördlich,nördlich
Terschelling,Terschelling
",",--
 , 
Umtliche,umtlich
Meldung,Meldung
",",--
 , 
Berlin,Berlin
",",--
23.,23.
April,April
",",--
Eine,ein
unsexey,unsexey
Patrouillen,Patrouill
stieß,stoßen
am,an
20.,20.
April,April
nachmitz,Nachmitz
»,--
tags,tags
im,in
Grenzgebiet,Grenzgebiet
der,der
Deutschen,deutsch
Vucht,Vucht
nördlich,nördlich
Ter,Ter
»,--
selling,selling
auf,auf
leichte,leicht
feindliche,feindlich
Stveitkräste,Stveitkräst
",",--
die,der
fich,fich
nach,nach
Lurzem,Lurzem
Feuergefecht,Feuergefecht
mit,mit
höchster,hoch
Fahrt,Fahrt
zurüczvgen,zurüczvgen
.,--
Der,der
Feind,Feind
hat,haben
mehrere,mehrere
Treffer,Treffer
erhalten,erhalten
.,--
Unsere,unser
Streitkräfte,Streitkraft
haben,haben
keine,kein
Beschädigungen,Beschädigung
und,und
keine,kein
 , 
Verluste,Verlust
",",--
Dex,Dex
Chef,Chef
des,der
Admiralstabes,Admiralstabe
der,der
Mavine,Mavine
«,--
 , 
Wekerle,Wekerle
über,über
den,der
Raiferbrieft,Raiferbrieft
",",--
 , 
Reutermeldung,Reutermeldung
.,--
 , 
','
Budapest,Budapest
",",--
33.,33.
„,--
April,April
.,--
 , 
Zm,Zm
ungarischen,ungarisch
Abgeordnetenhause,Abgeordnetenhause
gab,geben
Mnisterpräsident,Mnisterpräsident
W,--
e-,e-
kovle,kovle
folgende,folgend
Erklärung,Erklärung
ab,ab
:,--
7,7
 , 
„,--
Es,es
ist,sein
bekannt,bekannt
",",--
daß,daß
unser,unser
König,König
feit,Feit
seiner,sein
Thronbesteigung,Thronbesteigung
stets,stets
bestrebt,bestreben
war,sein
",",--
Frieden,Frieden
",",--
und,und
zwar,zwar
allgemeinen,allgemein
Frieden,Frieden
",",--
unter,unter
den,der
Bölkeru,Bölkeru
zustaude,zustaude
zu,zu
bringen,bringen
",",--
Er,er
ließ,lassen
jede,jeder
