Token,Lemma
2,2
[,[
22.8,22.8
Z|,Z|
 , 
82x7,82x7n
:,--
 , 
2,2
:,--
ä,ä
 , 
danes,dan
|,|
Ph,Ph
|,|
EPx,EPx
|,|
 , 
1,1
rp,rp
 , 
5,5
|,|
PEETET,PEETET
|,|
DA,DA
 , 
[,[
;,--
 , 
|,|
334,334
|,|
EeB,EeB
 , 
[,[
cd,cd
 , 
Ett,Ett
.,--
ent,ent
alem,Alem
 , 
it,--
 , 
2ss3,2ss3
|,|
ARABER,ARABER
|,|
EDE,EDE
 , 
NEE,NEE
 , 
184,184
",",--
"""",--
Caufieen,Caufieen
.,--
131,131
LIION,LIION
 , 
8,8
Waridr,Waridr
..,..
 , 
SSI,SSI
 , 
Bronffurt,Bronffurt
a.D.,a.D.
"""",--
Kant,Kant
EIE,EIE
R,R
Beiden,Beide
„,--
RanenerEinr,RanenerEinr
 , 
rise,Rise
im,in
1,1
Kobin,Kobin
we,we
 , 
Die,der
entscheidende,entscheidend
Kabinettsfikung,Kabinettsfikung
.,--
 , 
Yeuschwerfter,Yeuschwerfter
Bedoukung,Bedoukung
 , 
Das,der
Kabinett,Kabinett
ist,sein
am,an
Donnerstag,Donnerstag
abend,abend
weun,weun
Uhr,Uhr
z,z
:,--
:,--
einer,ein
entscheidenden,entscheidend
Sitzung,Sitzung
Insammengetreten,Insammengetret
",",--
die,der
bei,bei
Scluß,Scluß
des,der
Wiattes,Wiatt
noch,noch
fortdaverte,fortdaveren
",",--
 , 
Auf,auf
welcher,welcher
Grundlage,Grundlage
eine,ein
Wsung,Wsung
der,der
Krise,Krise
möglich,möglich
sein,sein
wird,werden
",",--
ist,sein
no,no
völlig,völlig
ungewiß,ungewiß
.,--
Von,von
sonst,sonst
gut,gut
untere,unt
Tichteter,Tichteter
Seite,Seite
wird,werden
erklärt,erklären
",",--
daß,daß
der,der
uvn-,uvn-
pewählte,pewählt
Zentralrat,Zentralrat
",",--
der,der
zu,zu
heute,heute
vor-,vor-
mittag,Mittag
einberufen,einberufen
worden,werden
ift,ifen
",",--
die,der
Bile-,Bile
dung,Dung
der,der
neuen,neu
Negierung,Negierung
übernehmen,übernehmen
Fo,Fo
.,--
Auch,auch
wenn,wenn
ihm,ihm
dies,dieser
nicht,nicht
sofort,sofort
gelingen,gelingen
sollte,sollen
",",--
will,wollen
das,der
Kabinett,Kabinett
Ebert-,Ebert
Haase,Haas
feinen,fein
Entschluß,Entschluß
",",--
vom,von
Schouplatz,Schouplatz
abzutreten,abtreten
",",--
nicht,nicht
