Token,Lemma
BERLINER,BERLINER
 , 
UN,UN
UT|,UT|
 , 
Wöchentlieb,Wöchentlieb
 , 
"""",--
Sch,Sch
!,--
Pfennig,Pfennig
*,*
Bplich,Bplich
frei,frei
ins,in
Haus,Haus
 , 
Einzelner,Einzelner
10,10
Pfennig,Pfennig
 , 
endl,endl
.s,.s
 , 
Br,Br
.,.
114.,114.
 , 
Anse,Anse
Haus,Haus
",",--
eim,eim
",",--
[,[
ein,ein
H,H
 , 
der,der
tägl.,tägl.
van,van
3,3
de,de
dura,Dura
die,der
 , 
:,--
GW,GW
68,68
",",--
Kotstraße,Kotstraße
22,22
-,--
26,26
",",--
 , 
(,--
ate,ate
Mitiein,Mitiein
&,&
6,6
),--
 , 
Bmi,Bmi
Morivdich,Morivdich
",",--
Kummer,Kummer
1186,1186
bis,bis
11866.,11866.
 , 
Lelegramm,Lelegramm
Abreise,Abreise
:,--
Blei,Blei
 , 
*,*
je,je
dei,dei
jen,jen
im,in
merit,Merit
",",--
zein-Filialen,zein-Filial
verteilt,verteilen
wird,werden
;,--
 , 
6,6
Berlin,Berlin
|,|
 , 
Donnerstag,Donnerstag
",",--
25.,25.
April,April
1918.,1918.
 , 
Komite,Komite
",",--
22.,22.
 , 
Wieideriaer,Wieideriaer
 , 
2226,2226
:,--
(,--
HEIN,HEIN
Fs,Fs
 , 
Kratzen,Kratze
erwäniat,erwäniat
Bet,Bet
janener,janen
edermititung,Edermititung
angemessen,angemess
dezabtl,Dezabtl
 , 
Englischer,Englischer
Borstoß,Borstoß
gegen,gegen
Hffonde,Hffonde
uad,uad
Zeebräügge,Zeebräügge
.,--
 , 
Amtliche,amtlich
Meldung,Meldung
Berlin,Berlin
",",--
24.,24.
April,April
.,--
 , 
In,in
der,der
Nacht,Nacht
voin,voin
22.,22.
zum,zu
23.,23.
April,April
wurde,werden
ein,ein
großongelegtes,großongelegt
und,und
mit,mit
rüc'-,rüc'-
fichtflofem,fichtflofem
Einsatz,Einsatz
geplanies,geplanies
Unternehmen,Unternehmen
englischer,englisch
Secstreitkräste,Secstreitkräste
gegen,gegen
unsere,unser
flandrischen,flandrisch
Stüspunkte,Stüspunkt
vereitelt,vereiteln
.,--
Nach,nach
heftiger,heftig
Beschießung,Beschießung
von,von
See,See
aus,aus
dran-,dran
gen,gen
unier,uni
dem,der
Schug,Schug
eines,ein
dichten,dicht
Schleiees,Schleiee
von,von
künstlichem,künstlich
Nevel,Nevel
kleine,klein
Krcuzer,Krcuzer
",",--
begleitet,begleiten
von,von
zahlreichen,zahlreich
Zer-,Zer-
svörern,svörern
und,und
Motorbooten,Motorboote
",",--
bei,bei
Ostende,Ostende
1:1d,1:1d
Zecbrügge,Zecbrügge
bis,bis
unmittelbar,unmittelbar
unter,unter
die,der
Küste,Küste
vor,vor
",",--
mit,mit
der,der
Adsicht,Adsicht
",",--
die,der
dorti-,dorti
gen,gen
Scieusen-,Scieuse
und,und
Hafenanlagen,Hafenanlag
zu,zu
zer-,zer
fiöven,fiöven
.,--
Gleichzeitig,gleichzeitig
sollte,sollen
nach,nach
Aussage,Aussage
von,von
Gefangenen,gefangener
eine,ein
Abteilung,Abteilung
von,von
vier,vier
Kompagnien,Kompagnie
Scesoldaten,Scesoldat
(,--
Royal,Royal
Ma-,Ma-
xine,xine
),--
die,der
Mole,Mole
von,von
Zeebrügge,Zeebrügge
hand-,hand-
fiveichartig,fiveichartig
besegzen,besegzen
",",--
um,um
alle,alle
auf,auf
ihr,ihr
be-,be
findlichen,findlich
Baulichbeis,Baulichbeis
Geschüße,Geschüße
und,und
Kerivgögeräte,Kerivgögerat
sowie,sowie
im,in
Hafen,Hafen
liegen,liegen
»,--
den,der
Fahrzeuge,Fahrzeug
zu,zu
vernichten,vernichten
.,--
Nur,nur
etwa,etwa
vier7,vier7
',--
"""",--
von,von
ihnen,ihnen
haben,haben
die,der
Mote,Mote
be-,be
xe,xe
7e,7e
find,find
teil3,teil3
tet,ten
",",--
teils,teils
lebend,lebend
in,in
€,€
Hand,Hand
gefallen,fallen
.,--
Auf,auf
den,der
shma-,shma-
len,l
",",--
bchhen,bchh
Mauern,Mauer
der,der
Mole,Mole
ift,ifen
von,von
beis,Beis
dea,dea
Seiten,Seite
mit,mit
äußerster,äußerer
Erbitterung,Erbitterung
en,--
warden,ward
",",--
L2u,L2u
den,der
am,an
UQnzriff,UQnzriff
un,un
Scefireitkrästen,Scefireitkrästen
 , 
per,per
1.,1.
 , 
8,8
“,--
ze,ze
eu,EU
unde,und
Fann,Fann
find,find
",",--
dieht,diehen
unier,unier
ver,v
Küste,Küste
versenkt,versenken
",",--
x,x
wurden,werden
drei,drei
Zersiörer,Zersiörer
und,und
eine,ein
größere,groß
Zahl,Zahl
von,von
Torpodomotorbooten,Torpodomotorbooten
tilleriefeuer,tilleriefeuer
zum,zu
Sinken,sinken
u,u
"""",--
dracht,dracht
.,--
einzelüe,Einzelüe
Leut2,Leut2
der,der
Bo2-,Bo2-
fagung,Fagung
konnten,können
von,von
uns,uns
gerettet,retten
werden,werden
",",--
Außer,außer
einer,ein
durch,durch
Torpedotresfer,Torpedotresfer
ver-,ver
ursachten,ursacht
Veschädigung,Veschädigung
ker,ker
Mole,Mole
sind,sein
unsere,unser
Hafenanlcgen,Hafenanlcg
und,und
Nüfteubotte-,Nüfteubotte-
zien,Zi
völlig,völlig
unverschrt,unverschrt
.,--
Von,von
unseren,unser
xcifkräften,xcifkräft
erlitt,erleiden
nur,nur
ein,ein
Torpedoe,Torpedoe
bost,Bost
Veschädigungen,Veschädigung
leichlcster,leichlcst
