Token,Lemma
EE,EE
EL,EL
IE,IE
SN,SN
 , 
5,5
ii,ii
),--
 , 
I0,I0
7,7
 , 
1,1
 , 
in,in
Sibirien,Sibirien
.,--
 , 
eldung,Eldung
.,--
 , 
Japans,Japan
 , 
Rente,Rente
 , 
3,3
 , 
kzx,kzx
j,j
H,H
 , 
1,1
 , 
«,--
x,x
TE,TE
3,3
 , 
Epe,epe
pi,pi
H,H
E,E
 , 
13,13
 , 
59,59
TA,TA
PPIEE,PPIEE
 , 
H,H
7,7
 , 
E,E
 , 
7,7
|,|
 , 
M3.,M3.
0.,0.
fx,fx
[,[
Efe,Efe
EK,EK
ä,ä
 , 
ir,ir
1s38,1s38
|,|
36811,36811
 , 
0,0
),--
 , 
„,--
I,I
„,--
E,E
108.,108.
>,>
Bien,Bien
],]
"""",--
pe,pe
wl,wl
iw,iw
dl,dl
grophirher,grophirh
Bericht,Bericht
.,--
I,I
;,--
New,New
York,York
",",--
28.,28.
Februor,Februor
.,--
Et,et
|,|
a,--
Waite,Waite
u,u
wie,wie
5,5
t,t
",",--
a,a
u,u
Amer,Amer
!,--
ka,ka
u,u
m,m
Ententemöchte,Ententemöchte
8,8
-,--
 , 
4.54,4.54
meinsame,meinsam
Uitäri,Uitäri
t,t
in,in
Eibirien,Eibiri
zu,zu
tressen,tressen
",",--
um,um
die,der
großen,groß
"""",--
wur,wur
in,in
Wladiwostok,Wladiwostok
und,und
den,der
n,n
 , 
EO,EO
 , 
4,4
M,M
-,--
 , 
retten,retten
.,--
Die,der
amtlihen,amtlih
|,|
Dshinptons,Dshinpton
orden,orden
diese,dieser
Woeschlog,Woeschlog
zu,zu
»,--
 , 
nöchstnict,nöchstnict
völlig,völlig
annehmbar,annehmbar
",",--
aber,aber
Meinungsaustausch,Meinungsaustausch
wird,werden
fortgeseßt,fortgeseßen
und,und
wird,werden
vielleicht,vielleicht
zu,zu
einer,ein
Aenderung,Aenderung
der,der
Haltung,Haltung
der,der
Regierung,Regierung
führen,führen
.,--
Die,der
Frage,Frage
ist,sein
nur,nur
",",--
ob,ob
Zapan,Zapan
allein,allein
vorgehen,vorgehen
darf,dürfen
oder,oder
ob,ob
eine,ein
gemeinsame,gemeinsam
Unternehmung,Unternehmung
stattfinden,stattfinden
soll,sollen
.,--
 , 
Hie,Hie
Berhandlungen,Berhandlungen
in,in
Brest,Brest
.,--
 , 
Telegraphischer,Telegraphischer
Bericcht,Bericcht
.,--
Breft-Litowsk,Breft-Litowsk
",",--
28.,28.
Februar,Februar
.,--
|,|
In,in
einer,ein
formlosen,formlos
Vorbesprechung,Vorbesprechung
der,der
Vor-,Vor-
fenden,fend
der,der
Delegatlonen,Delegatlon
des,der
Vierbundes,Vierbund
mit,mit
folnifow,Folnifow
 , 
|,|
 , 
Lenins,Lenin
und,und
Troßkis,Troßki
verbreitet,verbreiten
worden,werden
",",--
die,der
sich,sich
indessen,indessen
bisher,bisher
nit,nit
bestätigt,bestätigen
haben,haben
.,--
=,=
=,=
Da,da
für,für
din,din
Friedenss,Friedenss
/,--
uß,uß
eine,ein
Frist,Frist
von,von
drei,drei
ogen,Ogen
gela,Gela
/,--
sen,sen
wurde,werden
",",--
so,so
müßte,müssen
der,der
Friede,Friede
bis,bis
Montag,Montag
vormittag,vormittag
=,=
>,>
wenn,wenn
man,man
die,der
Frist,Frist
mt,mt
dem,der
Bogiun,Bogiun
der,der
Verhandlungen,Verhandlung
laufen,laufen
läßt,lassen
=,=
=,=
abgeschlossen,abschließen
sein,sein
.,--
Innerhalb,innerhalb
weiterer,weit
14,14
Tage,Tag
muß,müssen
der,der
Vertrag,Vertrag
nach,nach
den,der
Bedingungen,Bedingung
des,der
an,an
»,--
genomnenen,genomnen
Ultimatums,Ultimatum
votifiziert,votifiziern
werden,werden
",",--
 , 
Abreise,Abreise
der,der
sranzöfischen,sranzöfisch
und,und
englischen,englisch
Botscchhaft,Botscchhaft
aus,aus
Petersburg,Petersburg
 , 
Telegraphischher,Telegraphischher
Bericht,Bericht
",",--
 , 
Russische,russisch
Heeresberichle,Heeresberichle
.,--
 , 
Die,der
Matrofen,Matrofe
kegeistert,kegeisteren
„,--
fiir,fiir
die,der
Voro,Voro
teidigung,Teidigung
der,der
Revolution,Revolution
“,--
",",--
Meldung,Meldung
der,der
Petersb,Petersb
.,--
Tel.-Agentun,Tel.-Agentun
 , 
Petersburg,Petersburg
",",--
28.,28.
Februar,Februar
.,--
Bericht,Bericht
über,über
die,der
Lage,Lage
im,in
Norden,Norden
:,--
I,I
Bollsihuny,Bollsihuny
der,der
Matrosenabteilungea,Matrosenabteilungea
in,in
singfors,Singfor
wurde,werden
beschloffen,beschloffen
",",--
daß,daß
jeder,jeder
Posten,Posten
bis,bis
zur,zu
lezten,lezt
Minute,Minute
behaupten,behaupten
