Token,Lemma
.,--
8,8
586,586
97,97
;,--
EEN,EEN
Nn,Nn
Morgen,Morgen
Ausgabe,Ausgabe
",",--
-,--
 , 
-,--
*,*
Königlich,Königlich
privilegirte,privilegirt
Berlinische,Berlinische
Zeitung,Zeitung
von,von
Staats-,Staat
.,--
und,und
gelehrten,gelehrt
Sachen,Sache
.,--
0,0
m,m
Die,der
Vogslache,vogslach
Zeitung,Zeitung
erscheint,erscheinen
zweuna,zweuna
),--
täglich,täglich
(,--
morgens,morgens
una,una
abends,abends
),--
",",--
an,an
Sonn,Sonn
»,--
and,and
Festtagen,Festtag
„,--
Zeitbilder,Zeitbild
“,--
Sonetige,sonetig
Beilagen,Beilag
und,und
Rubriken,Rubrik
:,--
 , 
Dypotheken-,Dypotheke
und,und
Geld,Geld
verkehr,verkehr
",",--
Für,für
Reise,Reise
und,und
Wandernng,Wandernng
",",--
Wiazengehaftliche,wiazengehaftlich
Sonntags,Sonntags
-,--
Beilage,Beilage
Allgemeine,allgemein
.,--
Verlosungs,Verlosungs
»,--
Tabelle,Tabelle
",",--
 , 
Aw,Aw
einmal,einmal
.,--
Jeden,jeder
Sountag,Sountag
die,der
illustrierte,illustriert
Beilage,Beilage
Finanz-,Finanz
und,und
Handelsblatt,Handelsblatt
",",--
Grundstücks-,Grundstück
",",--
Literarisch6e,Literarisch6e
Umaahau,Umaahau
 , 
Im,in
Verlage,Verlag
von,von
Ulletein,Ulletein
&,&
Co.,Co.
Verantwortl,Verantwortl
.,--
fürdie,fürdie
Redaktion,Redaktion
(,--
mii,mii
Ausnahme,Ausnahme
<,<
ea,ea
Handelatells,Handelatell
):,):
H.,H.
Bachmann,Bachmann
in,in
Berlio,Berlio
-,--
 , 
|,|
 , 
Berlin,Berlin
8W,8W
68,68
",",--
Kochstraße,Kochstraße
22,22
-,--
26,26
 , 
Dienstag,Dienstag
",",--
5-,5-
November,November
1918,1918
 , 
.,--
Bezug,Bezug
:,--
in,in
Groß-Berlin,Groß-Berlin
monatlich,monatlich
8,8
Mark,Mark
dei,dei
tägi,Tägi
.,--
zweimaliger,zweimalig
Zustellung,Zustellung
.,--
Durch,durch
die,der
Pozt,Pozt
monatlich,monatlich
2.80.M.,2.80.M.
oder,oder
viertel,Viertel
),--
8.40,8.40
M.,M.
ohne,ohne
Besteltgebfihr,Besteltgebfihr
:,--
"""",--
Anzeigen,Anzeige
Zeile,Zeile
80,80
Pf,Pf
",",--
u.,u.
W*s,W*s
",",--
1,1
enernngszuzch1808,enernngszuzch1808
",",--
Familienanzeigen,Familienanzeig
1,1
M.,M.
netto,netto
die,der
Zeile,Zeile
.,--
Reine,Reine
Verbindlichkeit,Verbindlichkeit
für,für
Anfnahmein,Anfnahmein
eme,em
vestimmmntoe,vestimmmntoe
Nummer,Nummer
",",--
Annahme,Annahme
iw,iw
Üllsteinhaus,Üllsteinhaus
",",--
Berlip,Berlip
SW,SW
68,68
Kochats,Kochat
29,29
-,--
26.,26.
and,And
in,in
allen,aller
