Token,Lemma
1,1
],]
 , 
|,|
 , 
!,--
E,E
3,3
|,|
|,|
.j,.j
ji,Ji
 , 
ländischen,ländisch
Prick,Prick
:,--
Entscheidun,Entscheidun
“,--
.,--
 , 
7,7
],]
s,--
 , 
t,t
x,x
>,>
z,z
t,t
 , 
apl,apl
j,j
],]
Wir,wir
1,1
 , 
1,1
 , 
j,j
j,J
 , 
5,5
%,%
H,H
>,>
7,7
 , 
[,[
),--
"""",--
 , 
|,|
 , 
entscheiden,entscheiden
",",--
96,96
sie,sie
beim,bei
Deutschen,deutsche
Deiche,Deich
Meiben,Meib
oder,oder
wit,wit
einem,ein
fremden,fremd
Starte,Start
voreinigt,voreinigen
werden,werden
wil,wil
.,--
find,find
die,der
Vorschriften,Vorschrift
über,über
die,der
Art,Art
der,der
Weg,Weg
ait,ait
Derbedeit,Derbedeit
für,für
uns,uns
fo,fo
um,um
»,--
[,[
xX,xX
4--,4--
],]
von,von
denen,der
erfonnen,erfonnen
",",--
die,der
Frieden,Frieden
diktiert,diktieren
heiden,heiden
.,--
55,55
Winn,Winn
Zaüfe,Zaüfe
",",--
die,der
 , 
Y,Y
jul,jul
),--
 , 
|,|
if,if
 , 
H,H
1,1
PUM,PUM
 , 
überaus,überaus
groß,groß
.,--
Don,Don
daher,daher
jeht,jehen
ab,ab
",",--
der,der
und,und
meist,meist
auch,auch
iden,Iden
danbar,danbar
zu,zu
erweisen,erweisen
.,--
 , 
[,[
1,1
in,in
 , 
4,4
 , 
EUU,EUU
 , 
Mitbürger,Mitbürger
und,und
Mitbürgerinnen,Mitbürgerinn
?,--
In,in
Eure,euer
Hand,Hand
:,--
st,st
es,es
nun,nun
),--
gegede,Gegede
«,--
",",--
die,der
einst,einst
die,der
Geschiäjie,Geschiäjie
an,an
die,der
 , 
Steht,Steht
fest,fest
zu,zu
Enreza,Enreza
Lande,Land
?,--
Scid,Scid
treu,treu
 , 
Eurem,Eurem
Volke,Volke
!,--
 , 
14000,14000
Groß-Berliner,Groß-Berliner
Magistrats-,Magistrat
Hilfsarbeiter,Hilfsarbeiter
im,in
Streik,Streik
.,--
 , 
Donnerstag,Donnerstag
Wiederaufnahme,Wiederaufnahme
der,der
Arbeit,Arbeit
oder,oder
Entlassung,Entlassung
.,--
 , 
Frage,Frage
die,der
Schuld,Schuld
an,an
dem,der
"""",--
wilitär,Wilitär
:,--
 , 
Mayertal,Mayertal
zurüc&schreen,zurüc&schreen
zu,zu
Qistrat,Qistrat
wird,werden
fith,Fith
",",--
wenn,wenn
erforderlich,erforderlich
",",--
die,der
bis,bis
 , 
Des,Der
-|,-|
rieten,Riet
",",--
die,der
den,der
Siegesrill,Siegesrill
7,7
 , 
ns,ns
is,--
wird,werden
",",--
bereit,bereit
erklä,erklä
Hilfsdienste,Hilfsdienste
zu,zu
leisten,leisten
",",--
eis,eis
die,der
Le,Le
 , 
H,H
O,O
»,--
eine,ein
Verfiändig,Verfiändig
:,--
wen,wen
wird,werden
",",--
läht,lähen
fich,fich
noc,noc
