Token,Lemma
eren,eren
 , 
RGENPOST,RGENPOST
 , 
ree,ree
 , 
ERR,ERR
RR,RR
R,R
ES,ES
|,|
 , 
ARE,ARE
ieee,ieee
Denen,Denen
re,re
0,0
RAR,RAR
m,m
RET,RET
 , 
R,R
SI,SI
EDMHURESHIHSHENT,EDMHURESHIHSHENT
HRDNTSEHNNIUNHRILENG,HRDNTSEHNNIUNHRILENG
M,M
EE,EE
TU,TU
UNN,UNN
194199,194199
9,9
MUNTEN,MUNTEN
„,--
eu,EU
ffm,ffm
SATZ,SATZ
TRGS,TRGS
GES,GES
ZRÜRAG,ZRÜRAG
3,3
5387,5387
tt,tt
4,4
%,%
314,314
UTAH,UTAH
021070,021070
10707770,10707770
MRR,MRR
UN,UN
1,1
27,27
:,--
14,14
INF,INF
HEN,HEN
AUTIAGN,AUTIAGN
1104,1104
1,1
juf,juf
4,4
FEU,FEU
HEHE,HEHE
FINEBN,FINEBN
ddl,ddl
m,m
Ei,Ei
ail,ail
jf,jf
ji,ji
],]
17,17
),--
ENIT,ENIT
WETTEN,WETTEN
FERIA,FERIA
ENZNTST,ENZNTST
TENEN,TENEN
718,718
WE,WE
vn,vn
15,15
in,in
0:48,0:48
10s7,10s7
1941,1941
],]
1,1
|,|
S,S
Inn,Inn
:,--
13h,13h
11,11
:,--
di,di
19007,19007
En,En
44,44
fat,fat
|,|
Mi,Mi
iin,iin
uu,uu
jejgenn,jejgenn
IE,IE
fn,fn
June,June
-,--
DEHNE,DEHNE
Sz11,Sz11
:,--
KE,KE
11:if,11:if
AU,AU
Jun,Jun
3,3
DENNE,DENNE
x,x
Hil,Hil
H,H
1378,1378
vam,vam
.,--
I,I
iin,iin
FET,FET
TETE,TETE
TET,TET
ENT,ENT
IE,IE
HUNNEN,HUNNEN
EN,EN
BUB,BUB
PLN,PLN
10,10
EAU,EAU
ONO,ONO
LEE,LEE
ENDEN,ENDEN
Sz,sz
:,--
','
:,--
ei,ei
PING,PING
Ui,Ui
(,--
il,il
EEE,EEE
URNN,URNN
?,--
=,=
Un,Un
],]
nN,nN
1,1
M,M
TEETH,TEETH
EIE,EIE
UNDURDNNUN,UNDURDNNUN
DEE,DEE
ai,ai
jj,jj
:,--
eu,EU
 , 
aft,aft
:,--
4,4
192348,192348
a,--
n,n
„,--
ie,ie
ia,ia
:,--
7,7
js,js
eg,eg
j,j
ii,ii
108,108
An,an
1,1
1107,1107
iE,IE
12414,12414
AEN,AEN
ar,ar
„,--
.,--
[,[
pa,pa
7,7
2,2
1hpils,1hpil
1,1
:,--
ali,ali
4,4
Z,Z
jt,jt
;,--
NIAREU,NIAREU
|,|
14,14
m,m
1a,1a
118,118
DI,DI
HURUR,HURUR
',--
PU,PU
EEE,EEE
00,00
HAANEL,HAANEL
el,el
It,It
 , 
GA,GA
rfas,rfas
|,|
4s2,4s2
ShEIE2,ShEIE2
:,--
IETIE,IETIE
?,--
|,|
40,40
 , 
8.8,8.8
we,we
:,--
9,9
M,M
dg,dg
eg,eg
da,da
Zielen,Ziel
 , 
NN,NN
?,--
6,6
BRENTEGESEESD,BRENTEGESEESD
GIESE,GIESE
ESESEN,ESESEN
49,49
%,%
69,69
TIENS,TIENS
CTG,CTG
/,--
IEE,IEE
),--
|,|
),--
SR,SR
GERE,GERE
DD,DD
06,06
€,€
4,4
=,=
.,--
e,e
»,--
-,--
...,--
4,4
 , 
S8,S8
Efiiide,Efiiide
;,--
t,t
A,--
4,4
ja,ja
jen,jen
!,--
8,8
ij,ij
:,--
IR,IR
1s4,1s4
505,505
11:4,11:4
mi,mi
fä,fä
7,7
i,i
FER,FER
=,=
a8,a8
-1,-1
:,--
DE,DE
tel,tel
13,13
;,--
Ni,ni
EFFE,EFFE
zn,zn
33,33
LEHER,LEHER
ET,ET
ir,ir
PW,PW
EEE,EEE
19,19
),--
j,j
BOSE,BOSE
FUN,FUN
GEE,GEE
EEOSEÖGAT,EEOSEÖGAT
EAST,EAST
AI,AI
AUA,AUA
JAEEE,JAEEE
BAZ,BAZ
z,z
2,2
7,7
ji,ji
“,--
4,4
1,1
],]
ast,ast
FET,FET
„,--
M,M
1:17,1:17
ue,ue
7,7
MU,MU
UMEN,UMEN
:,--
4,4
jf,jf
SUM,SUM
TMT,TMT
),--
Fil,Fil
SEITE,SEITE
NE,NE
ENENANLY,ENENANLY
EE,EE
u,u
:,--
RMG,RMG
HETT,HETT
PTS,PTS
&,&
9s45,9s45
4,4
j,j
ih,ih
:,--
a,a
Fa,Fa
vez,vez
(,--
ER,ER
ji,Ji
n,n
;,--
 , 
E,E
-,--
..,..
 , 
24s4s482,24s4s482
En,En
ä778,ä778en
SU,SU
SSGSSPREUEEES,SSGSSPREUEEES
:,--
zi,zi
FEWER,FEWER
11,11
24007,24007
HERBEI,HERBEI
:,--
el,el
 , 
EE,EE
TEU,TEU
ASIEN,ASIEN
jn,jn
IE,IE
jp,jp
zl,zl
0,0
DM,DM
|,|
ii,ii
8,8
1,1
ad,ad
mf,mf
PID,PID
jg,jg
=,=
in,in
.,--
(,--
ie,ie
ug,ug
is,--
!,--
[,[
3,3
m,m
XU,XU
2618,2618
La,La
ZSES,ZSES
!,--
zu,zu
M,M
:,--
ieh,ieh
WEN,WEN
!,--
M,M
uE,uE
1ö2,1ö2
GIEEENE,GIEEENE
7,7
EE,EE
7,7
?,--
I,I
-,-
EN,EN
j,j
j,j
HERE,HERE
HREN,HREN
efife,efif
M1,M1
2007,2007
),--
än,än
127,127
m,m
!,--
-,--
|,|
 , 
EEN,EEN
 , 
TTT,TTT
IETER,IETER
zue,zue
DINE,DINE
STEEN,STEEN
TE,TE
],]
0,0
0,0
57,57
a,a
:,--
jh,jh
1,1
1127,1127
"""",--
7,7
vd,vd
 , 
1,1
!,--
 , 
iE,IE
j,j
G,G
3,3
1,1
.,--
Mf,Mf
BEI,BEI
EEPNP,EEPNP
1,1
00007,00007
;,--
5,5
mn,Mn
|,|
y,y
1:4,1:4
3,3
E,E
2j87,2j87
7,7
11,11
:,--
|,|
|,|
;,--
va,va
WEN,WEN
ZUE,ZUE
WIN,WIN
URAL,URAL
EEN,EEN
1,1
SAE,SAE
fn,fn
nn,nn
HE,HE
H,H
Hin,Hin
EE,EE
m,m
WIEN,WIEN
ite,ite
E11,E11
-,--
EMEN,EMEN
H,H
NE,NE
 , 
AEEÄE,AEEÄE
0,0
m,m
werten,werten
mn,mn
er,er
Ed,Ed
rr,rr
m,m
9200,9200
SELA,SELA
FEIERTE,FEIERTE
FIU,FIU
BEET,BEET
AI,AI
WIRDEGE,WIRDEGE
AER,AER
TERER,TERER
2,2
GLR,GLR
DATIEREN,DATIEREN
GEE,GEE
 , 
SEEBEBEN,SEEBEBEN
 , 
REI,REI
HIITT,HIITT
 , 
i,i
 , 
4a,4a
],]
 , 
BÜRGEN,BÜRGEN
 , 
SHURRE,SHURRE
FE,FE
 , 
:,--
Ü,Ü
 , 
vuxeT,vuxeT
 , 
LIE,LIE
|,|
 , 
äl,äl
 , 
7,7
 , 
in,in
Südrußland,Südrußland
.,--
 , 
Meldung,Meldung
des,der
Reutersccheu,Reutersccheu
Büros,Büro
 , 
|,|
 , 
|,|
 , 
für,für
die,der
Gdiffehris-,Gdiffehris
",",--
Sebcnsmittel-,Sebcnsmittel
und,und
r,r
Odessa,Odessa
",",--
13.,13.
Februar,Februar
.,--
le,le
hg,hg
0,0
ggg,ggg
llen,Lle
Vene,vener
Angriffe,Angriff
der,der
Poten,Pot
",",--
Die,der
im,in
Kaukasus,Kaukasus
operierenden,operierend
Streit,Streit
»,--
sheinlih,sheinlih
am,an
21.,21.
Februor,Februor
dort,dort
eintressen,eintressen
.,--
Die,der
|,|
Ei,Ei
"""",--
Foinisches,Foinisches
Blatt,Blatt
gegen,gegen
Korfantys,Korfantys
Hehe,Hehe
“,--
in,in
haben,haben
drei,drei
Kommissienen,Kommissien
",",--
die,der
eg,eg
1,1
",",--
Trogen,Trogen
Telegraphischer,Telegraphischer
VD,VD
Kihlier,Kihlier
fe,fe
Zoey,Zoey
4,4
ih,ih
.,--
MEER,MEER
:,--
Hujammenhanges,Hujammenhanges
der,der
[,[
ür,ür
gien,Gien
1,1
Ea,ea
Mitter,Mitter
;,--
vorgerüct,vorgerüct
",",--
hat,haben
31,31
000,000
Gefangene,gefangener
gemacht,machen
Gulamaenhangne,Gulamaenhangne
der,der
Wes,Wes
in,in
defenden,defend
|,|
„,--
Trod,Trod
der,der
väligen,välig
Elnsieltung,Elnsieltung
den,der
Feindschig,Feindschig
“,--
|,|
und,und
95,95
Seschähe,Seschähe
",",--
aht,aht
Panzerzüge,Panzerzug
und,und
eine,ein
u,u
"""",--
We,We
:,--
keiten,Keiten
unsererseits,unsererseits
haben,haben
die,der
Polen,Pole
im,in
Leuse,Leuse
|,|
guheute,guheut
Menge,Menge
sonstiges,sonstig
Kriegomaterial,Kriegomaterial
er,er
»,--
zusammentreten,zusammentreten
müssen,müssen
.,--
Die,der
Zahl,Zahl
|,|
des,der
gestrigen,gestrig
Toges,Tog
au,au
verschiedenen,verschieden
St,St
bentet,benten
",",--
Her,her
deutschen,deutsch
Delegierten,delegierter
",",--
unter,unter
denen,der
sich,sich
|,|
Abschnittes,Abschnitt
in,in
hinterhältigster,hinterhältigst
Kaden,Kaden
wird,werden
meh,meh
als,als
60.,60.
datwogen,Datwog
",",--
Seas,Sea
|,|
Sten,Sten
Dit,Dit
Zusanterso-,Zusanterso
und,und
Artiüeriefenes,Artiüeriefene
belegt,belegen
.,--
im,in
Sportpala|,Sportpala|
Temmen,Temmen
nod,nod
die,der
Gehverständigen,Gehverständig
für,für
die,der
|,|
Sucgais,Sucgai
Ged,Ged
Rakel,Rakel
wurde,werden
von,von
gegnerischer,gegnerisch
|,|
vp,vp
ta,ta
de,de
enen,en
Gn,Gn
Sial,Sial
ene,ene
be,be
Duitsland,Duitsland
Em,em
Srlurh-,Srlurh
|,|
[,[
eber,Eber
nt,Nt
.,--
mittänlls,mittänlls
Boge,Boge
(,--
S,S
Ofdin,Ofdin
vd,vd
13,13
Rande,Rand
dard,dard
Nieren,Niere
