Token,Lemma
3,3
;,--
x,x
4,4
.,--
?,--
|,|
.,--
.,--
 , 
Die,der
höheren,hoch
Postgebühren,Postgebühr
.,--
 , 
Briefport,Briefport
»,--
20,20
Pfeunig,Pfeunig
",",--
=,=
»,--
Das,der
vertenerte,vertenert
Teiephon,Teiephon
.,--
 , 
Die,der
sSon,sSon
kurz,kurz
gemeldet,melden
",",--
hat,haben
der,der
Eiaaten,Eiaat
»,--
ausiquß,ausiquß
Borlagca,Borlagca
ouf,ouf
Erhöhung,Erhöhung
der,der
Post-,Post
und,und
Telegraph*ngebähren,Telegraph*ngebähr
beschlossen,beschließen
",",--
Es,es
handelt,handeln
sich,sich
um,um
drei,drei
Gejeßentwürie,Gejeßentwürie
:,--
1.,1.
den,der
Ent-,Ent-
vrf,vrf
eines,ein
Grseßes,Grseß
über,über
das,der
Posttoxwes-,Posttoxwes-
.,.
2,2
den,der
Gesezentwurf,Gesezentwurf
über,über
die,der
Telegra,Telegra
:,--
en-,en
und,und
Fernsprechgebühren,Fernsprechgebühr
;,--
8.,8.
den,der
Gfsezent-,Gfsezent
Surf,Surf
über,über
das,der
Posits&eEweien,Posits&eEweie
.,--
 , 
Dex,Dex
Entwurf,Entwurf
üer,üer
das,der
Positaxwesen,Positaxwesen
sieht,sehen
folgende,folgend
Erhöhungen,Erhöhung
vor,vor
:,--
Das,der
Briefporto,Briefporto
foll,foll
betragen,betragen
bis,bis
29,29
Gramm,Gramm
20,20
Vf,Vf
.,--
",",--
über,über
M,M
),--
Gr,Gr
.,--
80,80
Df,Df
Das,der
Boketporto,Boketporto
wird,werden
nah,nah
Entfer,Entfer
»,--
nung,Nung
und,und
Gewi&t,Gewi&t
erhoben,erheben
.,--
die,der
Berechmine,Berechmine
new,new
der,der
Entfernung,Entfernung
find,find
zwei,zwei
Zonen,Zone
vorge'chen,vorge'chen
",",--
eine,ein
Rahzene,Rahzene
bis,bis
78,78
Kilometer,Kilometer
und,und
eit,eit
 , 
fn,fn
quadrati'&e,quadrati'&e
Felder,Feld
von,von
15,15
Kilometer,Kilometer
Seiten,Seite
»,--
Tänge,Täng
eingeteilt,einteilen
und,und
die,der
Entfernung,Entfernung
vom,von
Mit-,Mit
fe,fe
!,--
puntt,Puntt
des,der
einen,einer
zu,zu
dem,der
aleichen,aleich
Pun,Pun
?,--
t,t
des,der
 , 
nderen,nder
Feldes,Feld
gemessen,messen
.,--
Beträgt,Beträgt
die,der
Entfer-,Entfer
nung,Nung
richt,richt
els,el
75,75
Kilometer,Kilometer
",",--
fo,fo
liegen,liegen
die,der
Postorte,Postort
des,der
einen,einer
in,in
der,der
Nahzone,Nahzone
des,der
anderen,anderer
Feldes,Feld
;,--
i|,i|
die,der
Evtfernvua,Evtfernvua
aröfer,aröf
",",--
so,so
liegen,liegen
sie,sie
in,in
der,der
Fernzone,Fernzone
.,--
Beim,bei
Gewicht,Gewicht
find,find
vier,vier
 , 
Etufen,Etufen
von,von
fe,fe
5,5
Nils,nils
Baketvorto,Baketvorto
beträgt,betragen
bis,bis
lieh,Lieh
in,in
der,der
Nahzone,Nahzone
9.75,9.75
M,M
..,..
in,in
der,der
Fernzone,Fernzone
125,125
M,M
",",--
über,über
5,5
Rilooremm,Rilooremm
bis,bis
einichfießlic,Einichfießlic
 , 
39,39
Kisogramm,Kisogramm
in,in
der,der
Fernzone,Fernzone
"1,50","1,50"
M.,M.
"2,50","2,50"
M.,M.
",",--
ber,ber
10,10
9ilneramm,9ilneramm
bis,bis
ein,ein
!,--
15,15
Kiloaramm,Kiloaramm
3,3
M,M
bzw.,bzw.
6,6
M.,M.
Uher,Uher
15,15
Kp,Kp
»,--
g7amm,g7amm
bis,bis
einschließlich,einschließlich
2,2
),--
Mfloeramm,Mfloeramm
4,4
M,M
bzw.,bzw.
6,6
7.,7.
Für,für
Wertsendungen,Wertsendungen
werden,werden
erhoben,erheben
1,1
),--
die,der
Ge,Ge
!,--
gleichartige,gleichartig
einge,Einge
»,--
),--
eine,ein
Vorüchernnasgebühr,Vorüchernnasgebühr
7000,7000
M.,M.
Wertanoabe,Wertanoabe
.,--
Zeitu,Zeitu
n8ogebühr,n8ogebühr
beiränt,Beiränt
1,1
),--
fünf,fünf
"""",--
7,7
Monot,Monot
der,der
Beznaszeit,Beznaszeit
;,--
2,2
),--
Thrlth,Thrlth
für,für
wöcentlih,Wöcentlih
eder,ed
sestevere,sestevern
Ere,Ere
fowie,fowie
20,20
Df,Df
.,--
mehr,mehr
für,für
fodo,Fodo
weitere,weit
fährfich,Fährfich
für,für
 , 
',--
mictes,mictes
von,von
fe,fe
einem,ein
Kiloe,Kiloe
 , 
*,*
“,--
.,--
Dorlage,Dorlage
über,über
die,der
Telegraphen,Telegraphe
und,und
Fernfprehgebühren,Fernfprehgebühr
sc,sc
>,>
lägt,lagen
fol-,fol-
:,--
Die,der
Tolearavhene,Tolearavhene
geBühr,GeBühr
beiröot,Beiröot
1,1
),--
für,für
avwöhnsiche,avwöhnsich
Ortetele,Ortetel
»,--
43,43
für,für
fodes,fod
