Token,Lemma
BIBEN|,BIBEN|
 , 
nung,Nung
 , 
et,et
15,15
",",--
 , 
SZ,SZ
 , 
u,u
 , 
R,R
(,--
el,el
(,--
Uk,Uk
 , 
jiS,jiS
 , 
|,|
 , 
7,7
-,--
Unlierdahen,Unlierdah
?,--
evne,evne
dewnd,dewnd
Vole,Vole
»,--
im,in
der,der
18a,18a
.,--
um,um
8,8
übe,übe
dure,duren
die,der
Uösein-,Uösein
(,--
 , 
Ordnung,Ordnung
in,in
Braunschweig,Braunschweig
 , 
Der,der
Verhaftung,Verhaftung
der,der
Kommunistenführer,Kommunistenführer
.,--
Telegr,Telegr
.,--
unseres,unser
Korrespondenten,Korrespondent
Braunschweig,Braunschweig
",",--
18.,18.
April,April
.,--
 , 
abend,Abend
hoben,heben
zwischen,zwischen
dem,der
General,General
Märker,Märker
un,UN
“,--
dem,der
Landtaosausshuß,Landtaosausshuß
weitere,weit
 , 
Verhandluige,verhandluige
:,--
.,--
stattgefunden-,stattgefunden-
Der,der
Landtags-,Landtag
ausscuß,Ausscuß
machte,machen
dem,der
General,General
die,der
Mitteilung,Mitteilung
",",--
daß,daß
von,von
der,der
dowaffneten,dowaffnet
Macht,Macht
und,und
 , 
bisherigen,Bisherig
von,von
den,der
Arbeitern,Arbeiter
infolge,infolge
der,der
Bemühungen,Bemühung
der,der
Volkobeauftragten,Volkobeauftragt
der,der
größte,groß
Teil,Teil
der,der
Dewehrt,Dewehrt
",",--
Geschüße,Geschüße
und,und
Munition,Munition
abgegeben,abgeben
worden,werden
sel,sel
.,--
Ferner,ferner
teilte,teilen
der,der
Landtagsausfchhuß,Landtagsausfchhuß
dem,der
General,General
mit,mit
",",--
daß,daß
-,--
die,der
Regierung,Regierung
zurüd-,zurüd-
«,--
getreten,treten
sei,sein
",",--
jedoh,jedoh
auf,auf
Veranlassung,Veranlassung
des,der
Landtogsausschusses,Landtogsausschuss
die,der
Geschäfte,Geschäft
vorläufig,vorläufig
weiterführen,weiterführen
werde,werden
.,--
Dun,Dun
eine,ein
weitere,weit
Kon-,Kon
ferenz,Ferenz
des,der
Neuner-AussHusses,Neuner-AussHuß
und,und
des,der
Aeltester-,Aeltester
Ausschufses,Ausschuf
mit,mit
dem,der
General,General
Märker,Märker
ist,sein
die,der
gesvonnte,gesvonnt
politsche,politsch
La0e,La0e
zwischen,zwischen
der,der
Reichs,Reich
»,--
rogiezung,Rogiezung
und,und
dem,der
Freistaat,Freistaat
Braun,Braun
!,--
chweig,Chweig
der,der
tit,tit
worden,werden
.,--
Man,man
einigte,einigen
fich,fich
au,au
!,--
eine,ein
Neu,Neu
»,--
dnag,dnag
des,der
Kabinetts,Kabinett
",",--
das,der
sich,sich
aus,aus
Mödrhe,Mödrhe
!,--
tslozialisten,Tslozialisten
und,und
zwei,zwei
Unabhämai-,Unabhämai
Fen,Fen
zufämmenfett,zufämmenfett
.,--
Das,der
vorlönfige,vorlönfigen
neve,neve
Kobi-,Kobi-
nett,nett
wird,werden
dis,Dis
zu,zu
dem,der
om,om
24.,24.
April,April
erfolzenden,erfolzend
Zufammentritt,Zufammentritt
des,der
Laydtages,Laydtag
die,der
Regieruras,Regierura
|,|
wage,Wage
?,--
führen,führen
.,--
Der,der
Landtag,Landtag
wird,werden
an,an
die'em,die'em
eine,ein
Bestätigung,Bestätigung
der,der
vorläufigen,vorläufig
Ne,Ne
gierung,gierung
oder,oder
eine,ein
Neubildung,Neubildung
des,der
Kabinetts,Kabinett
vorzuröhmen,vorzuröhmen
haben,haben
Die,der
zahlreichen,zahlreich
",",--
felt,feln
Monaten,Monat
in,in
ker,ker
Stadt,Stadt
Braunschweig,Braunschweig
gewe'enen,gewe'enen
soartakistischen,soartakistischen
sFlücht-,sFlücht-
linge,lingen
",",--
die,der
eus,eus
allen,aller
Tel,Tel
!,--
on,on
Deutschiends,Deutschiends
sich,sich
hier,hier
zujammenfanden,zujammenfanden
",",--
und,und
9,9
!,--
Kommunisten,Kommunist
find,find
geflüchtet,flüchten
oder,oder
holten,holter
fih,fih
innerha,innerha
und,und
außerhels,außerhel
Braunschweigs,Braunschweig
versteät,versteät
.,--
Der,der
Exprödent,Exprödent
und,und
Spariakistenführer,Spariakistenführer
Mer,Mer
»,--
ges,ges
wurde,werden
heute,heute
im,in
Zentrum,Zentrum
der,der
Etodt,Etodt
Braunschweig,Braunschweig
in,in
einer,ein
Bodenko:1mer,Bodenko:1mer
",",--
dur,dur
<,<
Ne-,Ne-
gierungstruppen,gierungstruppen
eufnestätert,eufnestäteren
und,und
festgee,Festgee
nommen,nommen
",",--
Me,Me
früheren,früh
Volkokammissare,Volkokammissar
und,und
Londtagredgeordneien,Londtagredgeordneien
Oerter,Oerter
und,und
Elart,Elart
haben,haben
sich,sich
heute,heute
freiwillia,freiwillia
in,in
die,der
iber,Iber
sie,sie
ver,v
»,--
Hängte,Hängter
Ecdusshaft,Ecdusshaft
begeden,begeden
.,--
Der,der
Vorfihende,vorfihende
des,der
Arbeiterrats,Arbeiterrat
Schlk,Schlk
ist,sein
geflüchtet,flüchten
oder,oder
hält,halten
fich,fich
noc,noc
verstelt,versteln
.,--
Der,der
frühere,früh
Garnisonälteste,Garnisonälteste
",",--
Flieger,Flieger
Schweiß,Schweiß
und,und
der,der
frühere,früh
