Token,Lemma
Osfjee-Blo,Osfjee-Blo
 , 
In,in
aller,aller
Kürze,Kürze
.,--
 , 
Nenuigteiten,Nenuigteit
aus,aus
Ferx,Ferx
und,und
Nah,Nah
.,--
 , 
einen,ein
Deiehein,Deiehein
twurf,Twurf
",",--
der,der
fich,fich
er,er
],]
ageitreg,ageitreg
 , 
|,|
",",--
der,der
fic,fic
auf,auf
den,der
Vertrag,Vertrag
über,über
die,der
Entlassung,Entlassung
fesigehal-,fesigehal-
Kee,kee
Sauen,Sauen
und,und
die,der
Gewährung,Gewährung
von,von
Straf,Straf
»,--
freiheit,Freiheit
bezieht,beziehen
.,--
"""",--
 , 
Nach,nach
amtlicher,amtlich
Berochnung,Berochnung
find,find
seit,seit
Ausbruch,Ausbruch
der,der
Revolution,Revolution
bis,bis
zum,zu
4.,4.
Oktober,Oktober
d.,d.
Is,Is
.,--
43,43
Milliarden,Milliarde
Mark,Mark
Erwerbslosen-Unterstühun-,Erwerbslosen-Unterstühun-
ven,ven
gezahlt,zahlen
worden,werden
.,--
pm,pm
 , 
Die,der
Geschöftorkume,Geschöftorkume
der,der
„,--
Freiheit,Freiheit
“,--
wurden,werden
Durchführung,Durchführung
des,der
dreitägigen,dreitägig
Verts,Vert
litärisch,litärisch
besekt,besekt
.,--
 , 
Zu,zu
Braunschweig,Braunschweig
bana,Bana
infolge,infolge
Kohlenmangels,Kohlenmangel
die,der
Abgabe,Abgabe
von,von
Gos,Gos
an,an
die,der
Stadt,Stadt
bis,bis
auf,auf
wei-,wei-
teres,Teres
nicht,nicht
mehr,mehr
erjolgen,erjolgen
.,--
Die,der
Gaswerke,Gaswerk
liegen,liegen
vi,vi
 , 
*,*
 , 
"""",--
Im,in
Anschluß,Anschluß
an,an
“,--
die,der
Unruhen,Unruhe
in,in
Soar-,Soar
Srülden,Srüld
",",--
über,über
die,der
wir,wir
gestern,gestern
meldeten,melden
",",--
wurden,werden
bigher,bigh
400,400
Personen,Person
festgenommen,festnehmen
",",--
bei,bei
denen,der
geraubte,geraubt
Waren,Ware
gefunden,finden
wurden,werden
.,--
Außerdem,außerdem
find,find
auf,auf
Befehl,Befehl
des,der
französischen,französisch
Generals,General
Andlaun,Andlaun
sämtliche,sämtlicher
Kriegervereine,Kriegervereine
",",--
Schüßenver-,Schüßenver
eine,einer
und,und
Vereinigungen,Vereinigung
