Token,Lemma
Kurlands,Kurland
.,--
 , 
Balbamtiich,Balbamtiich
wird,werden
gemeldet,melden
:,--
 , 
Im,in
Neichskäbinett,Neichskäbinett
wurde,werden
bz,bz
Zurloud,Zurloud
besprochen,besprechen
",",--
Das,der
Ergebnis,Ergebnis
der,der
rierungen,Rierung
ist,sein
folgendes,folgend
:,--
Es,es
bleibt,bleiben
bei,bei
dem,der
Minß,Minß
auf,auf
sclenzige,sclenzig
 , 
Aeicherent,Aeicherent
:,--
 , 
siche,sich
Berfolgung,Berfolgung
der,der
Schrldigen,Schrldig
.,--
*,*
 , 
ten,ten
",",--
D,D
Frieden,Frieden
 , 
begründet,begründen
.,--
 , 
ne,ne
 , 
t,t
sich,sich
nicht,nicht
le,le
:,--
 , 
der,der
 , 
9,9
ausbedungenen,ausbedungen
Lohn,Lohn
 , 
unterzeichnet,unterzeichnen
wurde,werden
",",--
liegt,liegen
jeßt,jeßen
im,in
Wortlant,Wortlant
vor,vor
.,--
Der,der
Punlt,Punlt
1,1
dieses,dieser
Vertrages,Vertrag
lautet,lauten
:,--
 , 
Die,der
provisorische,provisorisch
erklärt,erklären
fich,fich
bereit,bereit
",",--
Heeresang*hörige,Heeresang*hörige
:,--
im,in
Verbande,Verband
beim,bei
Kampfe,Kampfe
f,f
des,der
lettländischen,lettländisch
tätig,tätig
gewesen,sein
sind,sein
",",--
 , 
allen,aller
fremdsta,fremdsta
«,--
 , 
schen,sch
Staates,Staat
zu,zu
gewähren,gewähren
.,--
 , 
ne,ne
Unterschrift,Unterschrift
trägt,tragen
.,--
ist,sein
daher,daher
zu,zu
Rei,Rei
 , 
28es,28es
H,H
Pflicht,Pflicht
",",--
die,der
Rä1,Rä1
en,--
zu,zu
be,be
 , 
fomm,fommn
:,--
dem,der
Besehle,Besehl
der,der
Regierung,Regierung
keinen,kein
im,in
Janern,Janer
und,und
ouch,Ouch
nach,nach
außen,außen
noch,noch
vermehren,vermehren
.,--
 , 
Dis,Dis
Truppen,Truppe
und,und
ihre,ihr
Führer,Führer
die,der
der,der
Eijernen,eijern
Division,Division
",",--
 , 
mandierenden,mandierend
General,General
",",--
vorgeworfen,vorwerfen
",",--
daß,daß
er,er
die,der
„,--
Revei,Revei
:,--
 , 
Truppen,Truppe
hielt,halten
.,--
Hoffnung,Hoffnung
aus,aus
",",--
 , 
so,so
muß,müssen
unbedingt,unbedingt
gehort,Gehort
Deutsehland,Deutsehland
gesucht,suchen
werde,werden
!,--
Trupps,Trupps
werde,werden
fich,fich
die,der
A,A
 , 
und,und
Arbeit,Arbeit
 , 
Jer,Jer
Bejehl,Bejehl
zur,zu
Käumung,Käumung
 , 
Räumung,Räumung
Kurlands,Kurland
",",--
Deu,deu
Pfttruppen,Pfttruppe
Hunnen,Hunn
andere,anderer
Zusicherungen,Zusicherung
als,als
den,der
Poldaten,Poldate
der,der
Neichnwehr,Neichnwehr
nicht,nicht
gemacht,machen
werden,werden
.,--
Hie,Hie
von,von
den,der
Truppen,Truppe
im,in
Baltikum,Baltikum
aufgestellten,aufgestellt
Forderungen,Forderung
find,find
zum,zu
größten,groß
Teil,Teil
unerfüllbar,unerfüllbar
.,--
Ben,Ben
Offizieren,Offizier
wie,wie
Monnschaften,Monnschaft
ist,sein
unbeding-,unbeding
 , 
gegenüber,gegenüber
den,der
Befehlen,Befehl
der,der
ug,ug
zu,zu
fordern,fordern
",",--
Ein,ein
Beharren,Beharr
in,in
der,der
Auflehnung,Auflehnung
würde,werden
den,der
Abbruch,Abbruch
der,der
Ver-,Ver
findung,Findung
",",--
d.,der
h.,heißen
Sperruno,Sperruno
der,der
Löhnung,Löhnung
und,und
der,der
Verpflegung,Verpflegung
",",--
zur,zu
Folge,Folge
haben,haben
sowie,sowie
|träfrecht-,|träfrecht-
 , 
Wit,Wit
diesem,dieser
Beschluß,Beschluß
der,der
Reichsregierung,Reichsregierung
der,der
Konflikt,Konflikt
mit,mit
den,der
im,in
Baltikum,Baltikum
weilenden,weilend
de,--
:,--
 , 
chen,ch
Truppen,Truppe
in,in
ein,ein
kritisches,kritisch
Stadium,Stadium
ge-,ge
Haltung,Haltung
der,der
Regierung,Regierung
ist,sein
in,in
ihren,ihr
vertrage,Vertrage
Übernommenen,Übernommen
Verpflich,Verpflich
»,--
gen,gen
",",--
die,der
Besaßungen,Besaßung
im,in
ehemaligen,ehemalig
Ruß-,Ruß-
Andererseits,andererseits
daß,daß
auch,auch
der,der
Standpunkt,Standpunkt
m,m
eine,ein
gewisse,gewiß
Berechtigung,Berechtigung
hat,haben
.,--
Sie,sie
erung,Erung
Lettlands,Lettland
berufen,berufen
",",--
x,x
Versprechungen,Versprechung
hin,hin
",",--
mit,mit
ihrem,ihr
2,2
das,der
Land,Land
vor,vor
dem,der
Cindringen,Cindringen
der,der
russi-,russi-
ten,ten
geschüßt,schüßen
und,und
wollen,wollen
jeßt,jeßen
ihren,ihr
haben,haben
.,--
trag,Trag
",",--
der,der
am,an
29,29
",",--
Dezember,Dezember
1918,1918
in,in
egierung,Egierung
Ulmanis,Ulmanis
und,und
 , 
n,n
in,in
Rigo,Rigo
",",--
Vinnig,Vinnig
",",--
 , 
leitländische,leitländisch
Regierung,Regierung
 , 
die,der
mindestens,mindestens
vier,vier
Wochen,Woche
von,von
Freiwilligenformationen,Freiwilligenformation
die,der
Befreiung,Befreiung
des,der
Gebiets,Gebiet
ates,at
von,von
den,der
Bolschewiki,Bolschewiki
auf,auf
ihren,ihr
Antrag,Antrag
das,der
volle,voll
Staatsbürgerrecht,Staatsbürgerrecht
des,der
letti-,letti-
 , 
ßerdem,ßerdem
wurde,werden
den,der
Truppen,Truppe
wiederholt,wiederholen
en,--
",",--
ihnen,ihnen
nah,nah
Beendigung,Beendigung
der,der
Kämpfe,Kampf
rechungen,rechung
 , 
at,at
Ulmanis,Ulmanis
briet,braten
den,der
Die,der
Er-,Er-
stehen,stehen
.,--
 , 
egierung,Egierung
€,€
RogikTäug,RogikTäug
zur,zu
sondern,sondern
 , 
zu,zu
hoffen,hoffen
",",--
det,det
sich,sich
die,der
deutschen,deutsch
Eoldaien,Eoldaie
im,in
Osten,Osten
der,der
Notwendigkeit,Notwendigkeit
fügen,fügen
und,und
 , 
leisten,leisten
und,und
dadur,dadur
<,<
die,der
großen,groß
Schwierigkeiten,Schwierigkeit
 , 
vamentlich,vamentlich
find,Find
von,von
ver,ver
radi-,radi-
kalen,kal
Presse,Presse
als,als
Gogenzevolutionäre,Gogenzevolutionäre
heftig,heftig
an-,an
gegriffen,greifen
worden,werden
",",--
Ebenso,ebenso
wurde,werden
auch,auch
dem,der
Kom-,Kom
Grajen,Grajen
v.,v.
d.,d.
Gol,Gol
",",--
unterstügt,unterstügen
Hade,Hade
",",--
Dagegen,dagegen
',--
pricht,prichen
eine,ein
Rede,Rede
",",--
die,der
der,der
Gene-,Gene
zal,Zal
kürzlich,kürzlich
bei,bei
einer,ein
Parade,Parade
in,in
Mitau,Mitau
vor,vor
den,der
In,in
dieser,dieser
Rede,Rede
sprach,sprechen
er,er
die,der
daß,daß
England,England
die,der
Truppen,Truppe
in,in
Kurland,Kurland
belassen,belassen
werde,werden
.,--
Sollte,sollen
sich,sich
das,der
aber,aber
micht,michen
