Token,Lemma
Begründet,begründen
&,&
MIN,MIN
7,7
dü,dü
3,3
 , 
Berlin,Berlin
 , 
Q,Q
05,05
:,--
 , 
Freitag,Freitag
",",--
1.,1.
Februar,Februar
1918,1918
 , 
1704,1704
 , 
(,--
|,|
Königlich,Königlich
privilegirte,privilegirt
Berlinische,Berlinische
Zeitung,Zeitung
von,von
Staats-,Staat
und,und
gelehrten,gelehrt
Sachen,Sache
 , 
zur,zu
einmal,einmal
.,--
Jeden,jeder
Sonntag,Sonntag
die,der
illustrierte,illustriert
Beilage,Beilage
„,--
Zeitbilder,Zeitbild
“,--
Sonstige,Sonstige
Beilagen,Beilage
und,und
Rubriken,Rubrik
:,--
Finanz-,Finanz
und,und
Handelsblatt,Handelsblatt
",",--
Grundstücks-,Grundstück
",",--
Hypotheken-,Hypotheke
und,und
Geldyerkehr,Geldyerkehr
",",--
Für,für
Reise,Reise
und,und
Wandernng,Wandernng
",",--
|,|
 , 
Die,der
„,--
Voszizehs,Voszizehs
Zeitung,Zeitung
"""",--
eracheint,eracheinen
täglich,täglich
zweimal,zweimal
(,--
morgens,morgens
und,und
abends,abends
),--
",",--
an,an
Sonn-,Sonn
nnd,nnd
Feattagen,Feattag
|,|
Literarigebe,Literarigeb
Umachan,Umachan
",",--
Wigagenschaftlichs,Wigagenschaftlich
Sonntags,Sonntags
+,+
Beilage,Beilage
",",--
Allgemeine,allgemein
Verlogungs,Verlogung
»,--
Tabelle,Tabelle
.,--
 , 
a,--
 , 
Bezug,Bezug
:,--
In,in
Groß-Berlin,Groß-Berlin
monatlich,monatlich
8,8
Mark,Mark
bei,bei
tägl.,tägl.
zweimaliger,zweimalig
Zuxtellüng,Zuxtellüng
",",--
2.80,2.80
M.,M.
oder,oder
vierteljährlich,vierteljährlich
8.40,8.40
M.,M.
ohns,ohn
Bestellgebühr,Bestellgebühr
.,--
Anzeigen,Anzeige
:,--
80,80
Pf,Pf
",",--
di,di
.,--
30,30
Pf,Pf
.,--
Teuerungszuschlag,Teuerungszuschlag
20,20
"""",--
",",--
Keins,Kein
Verbindlichkeit,Verbindlichkeit
für,für
Aufnahms,Aufnahms
in,in
eine,ein
bestimmts,Bestimmts
Nummer,Nummer
.,--
Annahme,Annahme
im,in
Ullsteinhaus,Ullsteinhaus
",",--
Berlin,Berlin
SW,SW
.,--
68,68
",",--
Kochstx,Kochstx
.,--
22,22
-,-
26,26
",",--
und,und
in,in
allen,aller
Gegchäftsstellen,Gegchäftsstelle
des,der
Verlages,Verlag
.,--
 , 
Durch,durch
die,der
Post,Post
monatlich,monatlich
i,i
dis,dis
Zeile,Zeile
",",--
Stellengezuchs,Stellengezuch
 , 
Im,in
Verlage,Verlag
von,von
Ullstein,Ullstein
','
&,&
Co,Co
",",--
Verantwortl,Verantwortl
.,--
fürdie,fürdie
Redaktion,Redaktion
(,--
mit,mit
Ausnahme,Ausnahme
dea,dea
Handelesteils,Handelesteil
),--
;,--
H.,H.
Bachmann,Bachmann
in,in
Berlin,Berlin
S,S
 , 
1,1
 , 
jerschärfter,jerschärft
 , 
Wirkungen,Wirkung
.,--
 , 
-,--
Die,der
Bilder,Bild
der,der
Streikbewegung,Streikbewegung
",",--
über,über
die,der
wir,wir
unten,unten
Genaueres,Genauere
hnitteilen,hnitteilen
",",--
wechseln,wechseln
von,von
Stunde,Stunde
zu,zu
Stunde,Stunde
.,--
Aber,aber
es,es
gewinnt,gewinnen
den,der
Anschein,Anschein
",",--
als,als
ob,ob
das,der
Wachsen-der,Wachsen-der
Ausstände,Ausstand
nicht,nicht
mehr,mehr
zu,zu
befür<-,befür<-
ten,ten
",",--
der,der
Rückgang,Rückgang
eher,eher
zu,zu
erhoffen,erhoffen
ist,sein
.,--
Die,der
Zahl,Zahl
der,der
streikenden,streikend
Arbeiter,Arbeiter
ist,sein
ohnedies,ohnedies
",",--
selbst,selbst
unter,unter
Zugrundelegung,Zugrundelegung
der,der
höchsten,hoch
in,in
Umlauf,Umlauf
geseßten,geseßt
Ziffern,Ziff
",",--
im,in
Verhältnis,Verhältnis
zur,zu
Zahl,Zahl
der,der
Berliner,Berliner
Gesamtarvbeiterschaft,Gesamtarvbeiterschaft
gering,gering
",",--
Und,und
viel,viel
günstiger,günstig
noch,noch
als,als
in,in
Berlin,Berlin
scheint,scheinen
nach,nach
den,der
vorliegenden,vorliegend
Nachrichten,Nachricht
.,--
die,der
Lage,Lage
im,in
Reiche,Reiche
und,und
den,der
preußischen,preußisch
Provinzen,Provinz
zu,zu
sein,sein
.,--
Wenn,wenn
dies,dieser
Verhältnisse,Verhältnis
sich,sich
nicht,nicht
verschlechtern,verschlechtern
und,und
wenn,wenn
der,der
gestrige,gestrig
Tag,Tag
als,als
Höhepunkt,Höhepunkt
der,der
Streik,Streik
.,--
bewegung,Bewegung
zu,zu
betrachten,betrachten
ist,sein
",",--
fo,fo
zeugt,zeugen
sie,sie
immerhin,immerhin
doch,doch
"dafür,.daß","dafür,.daß"
zn,zn
.,--
der,der
Mehrheit,Mehrheit
der,der
deutschen,deutsch
Arbeiterschaft,Arbeiterschaft
der,der
gesunde,gesund
Menschen,Mensch
«,--
verstand,verstehen
und,und
die,der
klare,klar
Erkenntnis,Erkenntnis
der,der
augenbliklichen,augenbliklich
Lage,Lage
des,der
Vaterlandes,Vaterland
gesiegt,siegen
hat,haben
.,--
Und,und
man,man
sollte,sollen
es,es
doch,doch
unterlassen,unterlassen
",",--
aus,aus
den,der
immerhin,immerhin
noch,noch
recht,recht
bedauerlichen,bedauerlich
Vorgängen,Vorgäng
den,der
Stoff,Stoff
zu,zu
großen,groß
Brandveden,Brandvede
Über,über
die,der
politische,politisch
Unreife,Unreife
und,und
die,der
Wahlrechts-,Wahlrecht
unmündigleit,Unmündigleit
weiter,weit
Teile,Teil
des,der
deutschen,deutsch
Volkes,Volk
zu,zu
entnehmen,entnehmen
.,--
Diejenigen,Diejenigen
treiben,treiben
ein,ein
gefährliches,gefährlich
Spiel,Spiel
",",--
die,der
dur,dur
<,<
ihre,ihr
Shreibe-,Shreibe
veien,veien
das,der
',--
Ausland,Ausland
in,in
den,der
Glauben,Glaube
verseßen,verseßen
",",--
in,in
.,--
Deutschland,Deutschland
herr-,herr-
 , 
sche,Sche
in,in
der,der
gesammten,Gesammt
.,--
Arbeiterschaft,Arbeiterschaft
der,der
.,--
Geist,Geist
.des,.d
Aufruhrs,Aufruhrs
.,--
Sie,sie
|,|
.,--
 , 
schädigen,schädigen
die,der
deutsche,deutsch
Sache,Sache
nur,nur
",",--
um,um
Beweisgründe,Beweisgründe
für,für
ihre,ihr
inner,inn
«,--
politischen,politisch
Bestrebungen,Bestrebung
zu,zu
finden,finden
",",--
Wir,wir
wollen,wollen
zu,zu
ihrem,ihr
Festen,Fest
annehmen,annehmen
",",--
daß,daß
sie,sie
sic,sic
der,der
Wirkung,Wirkung
ihrer,ihr
Händlungsweise,Händlungsweise
nicht,nicht
bewußt,bewußt
sind,sein
",",--
und,und
daß,daß
ihnen,ihnen
die,der
Parteileidenshaft,Parteileidenshaft
den,der
Bli,Bli
für,für
die,der
Wirklichkeit,Wirklichkeit
trübt,trüben
.,--
Denn,denn
bei,bei
ruhiger,ruhig
Erwägung,Erwägung
müßte,müssen
ihnen,ihnen
klar,klar
sein,sein
",",--
daß,daß
unter,unter
den,der
Streikenden,streikend
sih,sih
eine,ein
große,groß
Zahl,Zahl
von,von
jugend,Jugend
»,--
Lichen,Lich
Arbeitern,Arbeiter
und,und
von,von
Frauen,Frau
befindet,befinden
",",--
deren,der
Handlungsweise,Handlungsweise
|,|
für,für
oder,oder
gegen,gegen
die,der
politische,politisch
Reife,reife
der,der
wahlmündigen,wahlmündig
Bevölkerung,Bevölkerung
Überhaupt,überhaupt
nicht,nicht
verwertet,verwerten
werden,werden
darf,dürfen
.,--
 , 
-,--
Auf,auf
der,der
anderen,anderer
Seite,Seite
aber,aber
hat,haben
der,der
gestrige,gestrig
Tag,Tag
in,in
der,der
Streik,Streik
»,--
bewegung,Bewegung
Erscheinungen,Erscheinung
gezeitigt,zeitigen
",",--
die,der
auf,auf
das,der
tiefste,Tiefste
zu,zu
bedauern,bedauern
find,find
.,--
.,--
Es,es
ist,sein
in,in
einzelnen,einzeln
Teilen,Teil
Berlins,Berlin
zu,zu
Zusammenstößen,Zusammenstoß
ge,ge
»,--
kommen,kommen
",",--
die,der
nicht,nicht
ohne,ohne
-Opfer,-Opfer
verlaufen,verlaufen
sind,sein
.,--
Damit,damit
haben,haben
die,der
Dings-eine,Dings-ein
Wendung,Wendung
genommen,nehmen
",",--
die,der
sehr,sehr
ernst,ernst
:,--
zu,zu
reden,reden
zwingt,zwingen
.,--
Es,es
ist,sein
hier,hier
neulich,neulich
bereits,bereits
davauf,davauf
hingewiesen,hinweisen
worden,werden
",",--
daß,daß
shon,shon
der-,der-
Streik,Streik
an,an
sich,sich
geeignet,geeignet
ist,sein
",",--
die,der
Kriegführung,Kriegführung
auf,auf
das,der
schwerste,schwer
zu,zu
schädigen,schädigen
.,--
Wie,wie
immer,immer
man,man
Übsr,übsr
die,der
Motive,Motiv
der,der
Streikenden,streikend
denkt,denken
",",--
man,man
kommt,kommen
um,um
die,der
Tatsache,Tatsache
nicht,nicht
herum,herum
",",--
daß,daß
jede,jeder
nicht,nicht
fäbrizierte,fäbriziert
Granate,Granate
eins,eins
Schwächung,Schwächung
der,der
Ghlagkraft,Ghlagkraft
",",--
unseres,unser
 , 
-,--
Heeres,Heer
bedeutet,bedeuten
.,--
Die,der
Truppen,Truppe
des,der
Heimathoeres,Heimathoer
",",--
die,der
die,der
",",--
Arbeits,Arbeits
»,--
stätte,stätte
meiden,meiden
",",--
fallen,fallen
dem,der
Heep,Heep
der,der
Front,Front
in,in
den,der
Rü&>en,Rü&>en
",",--
GShchlim-,GShchlim-
mer,mer
aber,aber
noh,noh
steht,stehen
es,es
um,um
die,der
",",--
denen,der
der,der
stille,still
Streik,Streik
noc,noc
<,<
nicht,nicht
genügt,genügen
",",--
die,der
Unruhe,Unruhe
auf,auf
die,der
Straße,Straße
tragen,tragen
und,und
die,der
',--
damib,damib
die,der
Ge-,Ge
fahr,Fahr
heraufbeschwöven,heraufbeschwöven
",",--
daß,daß
ver,v
Gewalt,Gewalt
dev,dev
Straße,Straße
die,der
Gewalt,Gewalt
der,der
Staatsautorität,Staatsautorität
gegenübergestellt,genübergestellen
werden,werden
muß,müssen
.,--
Es,es
kann,können
nicht,nicht
zweifelhaft,zweifelhaft
sein,sein
",",--
wie,wie
ein,ein
so,so
ungleiher,ungleih
Kampf,Kampf
endigen,endigen
müßte,müssen
",",--
Denn,denn
.,--
hinter,hinter
dev,dev
Staatsautovität,Staatsautovität
steht,stehen
in,in
die,der
Jem-,Jem
*,*
Augenbli,Augenbli
>,>
&,&
die,der
ganze,ganz
überwältigende,überwältigend
Menges,Menges
des,der
Deutschen,deutsch
Volkes,Volk
und,und
",",--
wie,wie
wir,wir
sicher,sicher
find,find
",",--
sogar,sogar
“,--
ohns,ohn
Zweifel,Zweifel
die,der
Überwiegende,Überwiegend
Mehrzahl,Mehrzahl
der,der
.,--
organisierten,organisiert
deut-,deut
schen,sch
Arbeiterschhaft,Arbeiterschhaft
.,--
Denn,denn
xs,xs
handelt,handeln
fich,fich
hier,hier
jeßt,jeßen
weder,weder
um,um
eine,ein
 , 
Frage,Frage
der,der
Weltanschauung,Weltanschauung
",",--
noc,noc
um,um
eine,ein
Sache,Sache
",",--
in,in
der,der
das,der
Urteil,Urteil
durc,durc
Parteimeinungen,Parteimeinung
beeinflußt,beeinflussen
werden,werden
kann,können
.,--
Ueber,ueber
ällem,ällem
„,--
steht,stehen
die,der
unerbittliche,unerbittlich
Tatsache,Tatsache
",",--
daß,daß
wir,wir
uns,sich
im,in
einem,ein
mörderischen,mörderisch
",",--
uns-.auferzwungenen,uns-.auferzwungen
Kriege,Krieg
befinden,befinden
.,--
Wir,wir
",",--
das,der
-,--
heißt,heißen
das,der
gesamte,gesamt
deutsche,deutsch
Vol,Vol
?,--
aller,aller
Klassen,Klasse
und,und
),--
Parteiungen,Parteiunge
.,--
Die,der
Hoffnungen,Hoffnung
der,der
Gegner,Gegner
",",--
Deutschland,Deutschland
doh,doh
noh,noh
niderzuringen,niderzuring
",",--
beruhen,beruhen
singig,singig
and,and
al-,al
 , 
-,--
Tein,Tein
auf,auf
dom,dom
Zrrglauben,Zrrglaube
",",--
den-inneven,den-innev
Zwist,Zwist
zu,zu
entflammen,entflammen
und,und
das,der
„,--
rüssische,rüssisch
Chaos,Chaos
ins,in
Deutsche,deutsch
Reich,Reich
zu,zu
verpflanzen,verpflanzen
.,--
Das,der
hofft,hoffen
nicht,nicht
nur,nur
Herr,Herr
-Trozki,-Trozki
;,--
der-,der
vom,von
.,--
den,der
Aufrichtigkeit,Aufrichtigkeit
der,der
Intex,Intex
.,--
 , 
*,*
nationalen,national
fozialistischen,fozialistisch
Gemeinsamkeit,Gemeinsamkeit
träumt,träumen
",",--
das,der
hofft,hoffen
.,--
ebenso,ebenso
.,--
 , 
Lloyd,Lloyd
George,George
",",--
für,für
den,der
die,der
deutscha,deutscha
Revolution,Revolution
nur,nur
ein,ein
Mittel,Mittel
zum,zu
Zwe,Zwe
wäre,sein
",",--
un,UN
sich,sich
den,der
verhaßtesten,verhaßtest
iner,iner
:,--
Gegner,Gegner
.,--
vom,von
Leibe,Leib
zu,zu
schaffen,schaffen
.,--
KR,KR
Balg,Balg
SL,SL
AREAL,AREAL
:,--
DEN,DEN
 , 
Daran,daran
",",--
daß,daß
das,der
in,in
Deutschland,Deutschland
gelingeit,gelingeit
könnte,können
",",--
ist,sein
niemals,niemals
zu,zu
don,don
?,--
Wer,wer
jede,jeder
Zusammenrottung,Zusammenrottung
",",--
von,von
der,der
aus,aus
Deutsch-,Deutsch
lars,lars
Überirieben,überirieben
berichtet,berichten
werden,werden
kann,können
",",--
belebt,beleben
die,der
Hoffzung,Hoffzung
der,der
",",--
Gegner,Gegner
",",--
:,--
Die,der
englischen,englischen
.,--
Zeitungen,Zeitung
der,der
leßten,leßt
.,--
Tage,Tag
“,--
lassen,lassen
uns,uns
«,--
vrfennen,vrfennen
",",--
wie,wie
die,der
Vorgänge,Vorgang
in,in
Deutshland,Deutshland
in,in
England,England
aus«-,aus«-
yebeutet,yebeuten
werden,werden
",",--
Sie,sie
zeigen,zeigen
",",--
daß,daß
es,es
Tein,Tein
.,--
geeigneteres,geeigneter
Mittel,Mittel
gibt,geben
;,--
den,der
.,--
Krieg,Krieg
zu,zu
verlängern,verlängern
-,--
und,und
:,--
die,der
F,F
iebensbedingungen,iebensbedingungen
für,für
 , 
Deutschand,Deutschand
zu,zu
:,--
verschlechtern,verschlechtern
",",--
als,als
den,der
nußlojen,nußloj
Versuch,Versuch
zu,zu
machen,machen
",",--
kleine,klein
.,--
Unzuhen,Unzuhen
zu,zu
einer,ein
eren,er
Bewegung,Bewegung
zusammenzuschmel-,zusammenzuschmel-
zent,zent
.,--
Anstelle,anstelle
der,der
.,--
erhesstew,erhesstew
Revo,Revo
",",--
ution,Ution
erreicht,erreichen
.,--
man,man
nur,nur
die,der
 , 
Schwächung,Schwächung
der,der
8,8
?,--
7,7
Doere,Doere
und,und
dis,dis
Siörkung,Siörkung
.,--
der,der
Feinde,Feind
.,--
 , 
[,[
WERE,WERE
IE,IE
WIA,WIA
87,87
],]
 , 
ien,ien
 , 
4.,4.
Ki,Ki
*,*
a,a
 , 
-,--
Schriftleitung,Schriftleitung
:,--
Berlin,Berlin
8W,8W
68,68
",",--
Kochstraße,Kochstraße
22,22
-,--
26,26
 , 
TZ,TZ
 , 
wee,wee
nion,Nion
 , 
Solchen,solch
Verfuchen,Verfuch
zu,zu
widerstehen,widerstehen
",",--
darin,darin
wird,werden
sich,sich
das,der
ganze,ganz
deutsche,deutsch
Volk,Volk
zusammenfinden,zusammenfinden
.,--
3,3
),--
 , 
Diejenigen,Diejenigen
",",--
die,der
an,an
diesen,dieser
Vorfällen,Vorfall
die,der
Schuld,Schuld
tragen,tragen
",",--
können,können
gar,gar
nicht,nicht
scharf,scharf
genug,genug
verurbeilt,verurbeilen
werden,werden
.,--
.,--
Dazu,dazu
gehört,gehören
in,in
.aller,.aller
«,--
erster,erster
Linie,Linie
die,der
Fraktion,Fraktion
der,der
Unabhängigen,Unabhängigen
Sozialdemokraten,Sozialdemokrat
"""",--
im,in
Reichstag,Reichstag
.,--
Von,von
dieser,dieser
Fraktion,Fraktion
ist,sein
ein,ein
Aufruf,Aufruf
veröffentlicht,veröffentlichen
worden,werden
",",--
der,der
zu,zu
„,--
kräftigen,kräftig
Willenskamdgebungen,Willenskamdgebung
der,der
werktätigen,werktätig
Bevölkerung,Bevölkerung
“,--
auffordert,aufforderen
",",--
nacchßdem,nacchßdem
spaltenweis,Spaltenweis
von,von
dem,der
neuen,neu
Unheil,Unheil
gesprochen,sprechen
worden,werden
ist,sein
",",--
das,der
dem,der
deutschen,deutsch
Volke,Volke
droht,drohen
",",--
Der,der
Aufruf,Aufruf
fordert,fordern
zu,zu
keiner,kein
Gewaltsamkeit,Gewaltsamkeit
auf,auf
.,--
Er,er
vermeidet,vermeiden
geschi,Geschi
>,>
t,t
jede,jeder
tatsächliche,tatsächlich
Angabe,Angabe
Über,über
das,der
",",--
was,wer
wun,wun
das,der
Volk,Volk
eigentlic,eigentlic
tun,tun
soll,sollen
.,--
Die,der
Gefahr,Gefahr
solcher,solcher
Aufrufe,Aufruf
abev,abev
besteht,bestehen
einma,einma
gerade,gerade
in,in
ihrer,ihr
Unbestimmtheit,Unbestimmtheit
und,und
dann,dann
darin,darin
",",--
daß,daß
ste,ste
unter,unter
Massen,Masse
verbreitet,verbreiten
werben,werben
",",--
die,der
bereits,bereits
durc,durc
andere,anderer
",",--
viel,viel
deutlichere,deutlich
Aufrufe,Aufruf
in,in
erregte,erregt
Stimmung,Stimmung
verseßt,verseßen
und,und
auf,auf
 , 
.,--
viel,viel
konkretere,konkret
Ziele,Ziel
hingewiesen,hinweisen
worden,werden
find,find
.,--
Solche,solcher
Aufrufe,Aufruf
 , 
sind,sein
in,in
vielen,vieler
tausenden,tausend
von,von
Exemplaren,Exemplar
anonym,anonym
verbreitet,verbreiten
wor-,wor
den,der
.,--
Sie,sie
richten,richten
sich,sich
kenngeichnenber,kenngeichnenb
Weise,Weise
gegen,gegen
einen,ein
Somder-,Somder
 , 
-,--
fpieden,fpieden
mit,mit
Rußland,Rußland
.,--
Sie,sie
predigen,predigen
unumwunden,unumwund
Gewalt,Gewalt
",",--
Selbst,selbst
 , 
verständlich,verständlich
denken,denken
wir,wir
niht,nihen
daran,daran
",",--
die,der
Untergeichner,Untergeichner
des,der
Auf,auf
«,--
rufes,rufes
der,der
unabhängigen,unabhängig
Sogialdemokvatte,Sogialdemokvatte
für,für
diefe,Dief
blutränsti-,blutränsti-
gen,gen
Heßereien,Heßereien
verantwortlich,verantwortlich
zu,zu
machen,machen
.,--
Der,der
ganze,ganz
Stfl,Stfl
",",--
ins=,ins=
besomdere,besomderen
der,der
Hinweis,Hinweis
",",--
daß,daß
ein,ein
russischer,russisch
:,--
Somwderfvieden,Somwderfviede
den,der
allge,Allge
»,--
meinen,meinen
Friedemw,Friedemw
verhindert,verhindern
",",--
läßt,lassen
vielmehr,vielmehr
mtt,mtt
eimer,Eimer
gewissem,gewissem
Bes,Bes
Atimmtheit,Atimmtheit
die,der
Kreise,Kreis
erkennen,erkennen
",",--
aus,aus
denen,der
diese,dieser
Machwerke,Machwerke
stam-,stam-
men,men
.,--
Aber,aber
da,da
num,num
oinmal,oinmal
",",--
wamentlich,wamentlich
unver,unv
dem,der
unreiferem,unreifer
Teil,Teil
ver,v
Arbeiterschaft,Arbeiterschaft
",",--
diese,dieser
Heßeroiem,Heßeroiem
