Token,Lemma
Zie,Zie
Umwandlung,Umwandlung
Hesterreich-Ungarns,Hesterreich-Ungarn
.,--
 , 
System,System
Lammasch,Lammasch
in,in
Oefterreich,Oefterreich
",",--
=,=
Kaxolyi,Kaxolyi
in,in
Ungarn,Ungarn
",",--
 , 
Die,der
staat'iche,staat'ich
Neuordnung,Neuordnung
in,in
der,der
Donau-,Donau
monarchie,Monarchie
geht,gehen
allem,aller
Anschein,Anschein
nach,nach
gleichzeitig,gleichzeitig
in,in
beiden,beide
Reichshälsten,Reichshälst
mit,mit
Riesenschritten,Riesenschritt
vor,vor
sich,sich
Veide,Veid
Regierungen,Regierung
jiehen,jiehen
unmittelbar,unmittelbar
vor,vor
dem,der
Rüctritt,Rüctritt
",",--
und,und
wenn,wenn
die,der
Nachfolger,Nachfolger
auch,auch
noch,noch
nicht,nicht
ernannt,ernennen
sind,sein
",",--
so,so
ist,sein
doch,doch
die,der
Richtung,Richtung
for,for
",",--
in,in
der,der
bei,bei
der,der
Auswahl,Auswahl
der,der
kommenden,kommend
Männer,Mann
vorgegangen,vorgehen
werden,werden
wird,werden
.,--
Föderation,Föderation
Autonomie,Autonomie
",",--
vereint,vereinen
mit,mit
weitgehenden,weitgehend
litischen,litisch
Zugeständnissen,Zugeständnis
an,an
den,der
Feind,Feind
 , 
Leitgedanken,Leitgedanke
für,für
den,der
Wiederaufbau,Wiederaufbau
Oesterreic-Ungarns,Oesterreic-Ungarn
",",--
oder,oder
wie,wie
das,der
zu,zu
errichtende,errichtend
Eystem,Eystem
von,von
Bundesstanten,Bundesstant
genannt,nennen
werden,werden
soll,sollen
.,--
 , 
Gestern,gestern
hat,haben
bereits,bereits
Here,Her
v.,v.
Hussarek,Hussarek
 , 
Ritttrittsabsicht,Ritttrittsabsicht
bekanntgegeben,bekanntgeben
=,=
>,>
wie,wie
es,es
heißt,heißen
",",--
foll,foll
auß,auß
der,der
Minister,Minister
des,der
Auswärtigen,auswärtig
Graf,Graf
Durian,Durian
seine,sein
Demission,Demission
gegeben,geben
haben,haben
=,=
und,und
heute,heute
empfängt,empfangen
Kaiser,Kaiser
Karl,Karl
Parteiführer,Parteiführer
aller,aller
Sichtungen,Sichtung
und,und
Nationen,Nation
.,--
