Token,Lemma
„,--
F,F
533,533
A,--
A,--
289,289
 , 
Morgen,Morgen
ee,ee
 , 
Berlin,Berlin
 , 
Freitag,Freitag
",",--
18.,18.
Oktober,Oktober
1913,1913
 , 
Königlich,Königlich
privilegirte,privilegirt
Berlinische,Berlinische
Zeitung,Zeitung
von,von
Stach,Stach
"""",--
und,und
gelehrten,gelehrt
Sachen,Sache
 , 
Die,der
Voraizchs,Voraizchs
Zeitung,Zeitung
 , 
erzeheint,erzeheinen
zweimal,zweimal
füglieh,Füglieh
(,--
morgens,morgens
zur,zu
einmal,einmal
.,--
Jeden,jeder
Sonntag,Sonntag
die,der
iHlinstrierte,iHlinstriert
Beilage,Beilage
bildet,bilden
Sons,Son
!,--
 , 
Vinanz-,Vinanz
und,und
Bandelsblatt,Bandelsblatt
",",--
drupdstücks-,drupdstücks-
",",--
Hypotheken-,Hypotheke
und,und
Geld,Geld
verkehr,verkehr
",",--
Ftir,Ftir
Reise,Reise
und,und
Wanderung,Wanderung
",",--
Literarizche,Literarizch
 , 
Umschau,Umschau
 , 
Im,in
Verlage,Verlag
yon,yon
Vilstein,Vilstein
&,&
Co.,Co.
Vorantwortl,Vorantwortl
.,--
1.,1.
für,für
die,der
Redaktiop,Redaktiop
 , 
Quit,Quit
Auznahme,Auznahme
des,der
Handeletells,Handeletell
):,):
H.,H.
Bachmann,Bachmann
in,in
Berilp,Berilp
 , 
abends,abends
),--
",",--
an,an
Sonn-,Sonn
and,and
Festtagen,Festtag
 , 
Wiazenschaftliche,wiazenschaftlich
Sonntags,Sonntag
-,--
Beilage,Beilage
Allgemeine,allgemein
Verlosungs,Verlosungs
-,--
Tabelle,Tabell
.,--
 , 
Beilagen,Beilage
und,und
Rubriken,Rubrik
:,--
|,|
 , 
Bezug,Bezug
:,--
in,in
Groß-Berlin,Groß-Berlin
monatlich,monatlich
8,8
Mark,Mark
bei,bei
4äg1l,4äg1l
.,--
Zuztel,Zuztel
9.80,9.80
M.,M.
oder,oder
viertel,Viertel
),--
8.80,8.80
M.,M.
ohne,ohne
B,B
beru,beru
Anzoei,Anzoei
Familienanzeigen,Familienanzeig
1,1
M.,M.
netto,netto
die,der
Zeile,Zeile
.,--
Annahme,Annahme
im,in
Ullsteinhaus,Ullsteinhaus
.,--
Berlin,Berlin
SW,SW
68,68
",",--
Koohsta,Koohsta
.,--
22,22
-,-
96,96
",",--
and,And
ip,ip
allen,aller
Geachäftaatellen,Geachäftaatelle
des,der
Verlages,Verlag
 , 
ng,ng
.,--
Durch,durch
die,der
Post,Post
monatlich,monatlich
igen,igen
:,--
Teig,Teig
en,en
Zeile,Zeile
80,80
Pf,Pf
.,--
1.,1.
40,40
%,%
",",--
Teuerungszuschlag,Teuerungszuschlag
",",--
eins,eins
Verbindliahk,Verbindliahk
eit,eit
für,für
Aufnahme,Aufnahme
in,in
eine,ein
bestimmte,bestimmt
Nummsr,Nummsr
",",--
 , 
Schriftleitung,Schriftleitung
:,--
Berlin,Berlin
8W,8W
68,68
",",--
Kochstraße,Kochstraße
22,22
-,--
26,26
 , 
Fernspredh,Fernspredh
-,--
Zentrals;-,Zentrals;-
VUlletein,VUlletein
&,&
Co,Co
Moritzplatz,Moritzplatz
11,11
800,800
g,g
11.801,11.801
",",--
11803,11803
bis,bis
11,11
8s0,8s0
",",--
eowie,eowie
15,15
280,280
",",--
15,15
381,381
",",--
15,15
282,282
dis,dis
1s2085,1s2085
 , 
Kailer,Kailer
Rarls,Rarls
Manifest,Manifest
",",--
 , 
J,J
Dex,Dex
Bundesfiaat,Bundesfiaat
Desterreich,Desterreich
.,--
 , 
;,--
.,--
Wien,Wien
",",--
17.,17.
Oktober,Oktober
.,--
Eine,ein
Sonderausgade,Sonderausgade
der,der
