Token,Lemma
),--
.,--
NOx,NOx
Srei,Srei
 , 
Bi,Bi
I,I
Na,Na
Bane,Bane
Ne,Ne
Bewe,Bewe
118,118
:,--
Greune,Greune
KIS,KIS
AI,AI
(,--
Mingt,Mingt
),--
.,--
Eabud,Eabud
ies,ies
138,138
(,--
Balda,Balda
Ba,Ba
ke,ke
ER,ER
Ri,Ri
nean,nean
Bent,Bent
Beta,Beta
tegieraEir,tegieraEir
",",--
 , 
Friedensbereit,Friedensbereit
--,--
kampfentschlossen,Kampfentschlosse
.,--
 , 
ober,Ober
vorbei,vorbei
ist,sein
für,für
immer,immer
=,=
=,=
iegt,iegen
die,der
gewaltige,gewaltig
geschichtliche,geschichtlich
Bedeutung,Bedeutung
 , 
der,der
Stunde,Stunde
",",--
die,der
wir,wir
gestern,gestern
im,in
deutschen,deutsch
Reichs,Reich
»,--
 , 
tag,tag
erlebten,erleben
.,--
 , 
Mit,mit
dem,der
Kanzler,Kanzler
und,und
seiner,sein
Regierung,Regierung
",",--
mit,mit
 , 
Veworden,Veword
ist,sein
",",--
das,der
ist,sein
das,der
Gebot,Gebot
dieser,dieser
ernsten,ernst
",",--
khidsalsschweren,khidsalsschwer
Etunden,Etunde
.,--
 , 
uns,uns
liegen,liegen
:,--
der,der
Kampf,Kampf
",",--
den,der
wir,wir
für,für
das,der
Bater-,Bater
fand,finden
kämpfen,kämpfen
",",--
ist,sein
ein,ein
Kampf,Kampf
um,um
das,der
Leben,Leben
jedes,jeder
Einzelnen,einzelnen
von,von
uns,uns
.,--
Wir,wir
haben,haben
diesen,dieser
Kampf,Kampf
 , 
Des,Der
Kanzlers,Kanzler
Friedensschritt,Friedensschritt
",",--
 , 
Das,der
Bekenntnis,Bekenntnis
zum,zu
Bolksstaat,Bolksstaat
.,--
=,=
Eine,ein
Note,Note
an,an
Wilson,Wilson
.,--
 , 
ds,ds
“,--
-,--
Berlin,Berlin
",",--
5.,5.
Oktober,Oktober
.,--
 , 
Im,in
Laufe,Lauf
seiner,sein
vielfach,vielfach
vom,von
Beifall,Beifall
der,der
Linken,linke
und,und
des,der
Zentrums,Zentrum
unter,unter
»,--
drochenen,drochen
Reichotagsrede,Reichotagsrede
machte,machen
Reichskanzler,Reichskanzler
Prinz,Prinz
Max,Max
von,von
Baden,Baden
unter,unter
leb,leb
»,--
hafter,haft
Spannung,Spannung
des,der
Hauses,Haus
folgende,folgend
Mitteilung,Mitteilung
:,--
 , 
Dank,dank
dem,der
unvergleichlichen,unvergleichlich
Heldentum,Heldentum
unserer,unser
Armee,Armee
ist,sein
die,der
Front,Front
im,in
Westen,Westen
uagebrochen,uagebrochen
.,--
Dieses,dieser
stolze,stolz
Bewußtsein,Bewußtsein
läßt,lassen
uns,uns
mit,mit
Zuversicht,Zuversicht
in,in
die,der
Zukunft,Zukunft
schen,schen
.,--
4,4
 , 
Gerade,gerade
deshalb,deshalb
ist,sein
es,es
aber,aber
auch,auch
unsere,unser
Pflicht,Pflicht
",",--
Gewißheit,Gewißheit
dar-,dar-
über,über
herbeizuführen,herbeiführen
",",--
das,der
das,der
opfervolle,opfervoll
blutige,blutig
Ningen,Ning
nicht,nicht
einen,ein
