Token,Lemma
ij,ij
 , 
pariert,parieren
",",--
für,für
Tals,Tals
„,--
bl,bl
„,--
..,..
k,k
I,I
it,--
Damer-,Damer
Bani,Bani
:,--
Datver-,Datver-
de,--
:,--
Rite,Rite
nn,nn
mit,mit
jr.,Jr.
Reus,Reus
m,m
),--
 , 
er,er
ab,ab
 , 
Eir,Eir
.,--
Zihensapi,Zihensapi
.,--
"""",--
 , 
Erfolgloser,Erfolgloser
Anskurm,Anskurm
gegen,gegen
den,der
Montello,Montello
.,--
 , 
Wien,Wien
",",--
21.,21.
Zuni,Zuni
.,--
Umtlich,umtlich
wird,werden
verlautbart,verlautbart
:,--
 , 
FENEN,FENEN
NE,NE
3,3
p,p
M1,M1
 , 
öfter-,öfter
 , 
Artilleriekampf,Artilleriekampf
vor,vor
.,--
Der,der
Chef,Chef
des,der
Generalstabes,Generalstabe
",",--
 , 
Fortschritte,Fortschritt
an,an
der,der
Tiroler,Tiroler
Front,Front
.,--
Telegr,Telegr
.,--
unseres,unser
Korrespondenten,Korrespondent
.,--
Wien,Wien
",",--
20.,20.
Juni,Juni
.,--
Die,der
schon,schon
gestern,gestern
bei,bei
Campolongo,Campolongo
errungenen,errungen
 , 
Erfolge,Erfolg
wurden,werden
heute,heute
gegen,gegen
Westen,Westen
beträchtlich,beträchtlich
erweitert,erweitern
.,--
 , 
Flucht,Flucht
aus,aus
Paris,Paris
.,--
 , 
Schwerer,schwer
Schaden,Schaden
durch,durch
den,der
letzten,letzter
Fliegerangriff,Fliegerangriff
.,--
Telegraphischer,Telegraphischer
Bericht,Bericht
.,--
 , 
Bern,Bern
",",--
20.,20.
Juni,Juni
.,--
 , 
Petit,Petit
Journal,Journal
berichtet,berichten
",",--
daß,daß
die,der
Paris,Paris
ver,v
»,--
lassenden,lassend
Züge,Zug
:,--
stets,stets
überfüllt,überfüllt
sind,sein
.,--
In,in
den,der
Bahnhöfen,Bahnhof
herrsche,herrschen
ein,ein
ungeheurer,ungeheur
An-,An
drang,Drang
",",--
des,der
Publikum,Publikum
müsse,müssen
stundenlang,stundenlang
an-,an
siehen,siehen
und,und
verliere,verlieren
wegen,wegen
der,der
bürokratischen,bürokratisch
Formalitäten,Formalität
",",--
die,der
mangels,mangels
genügender,genügend
Organi,Organi
“,--
sation,sation
schlecht,schlecht
funktionierten,funktioniert
",",--
ungeheure,ungeheuer
Zeit,Zeit
.,--
In,in
der,der
Provinz,Provinz
herrsche,herrschen
infolge,infolge
krasser,krass
Wohnungs-,Wohnung
not,not
mit,mit
den,der
Mietsproisen,Mietsproisen
eine,ein
schamlose,schamlos
Preistreiberei,Preistreiberei
.,--
Für,für
eine,ein
schäbige,schäbig
Man-,Man
sarde,Sarde
werden,werden
pro,pro
Nacht,Nacht
10,10
bis,bis
12,12
Franken,Franken
per,per
“,--
",",--
langt,langen
.,--
Die,der
Bevölkerung,Bevölkerung
nüße,nüßen
die,der
Pariser,Pariser
und,und
die,der
zahlreichen,zahlreich
amevikanischen,amevikanisch
Soldaten,Soldat
bis,bis
aufs,auf
But,But
aus,aus
.,--
 , 
Temps,temps
beschäftigt,beschäftigen
sich,sich
gleichfalls,gleichfalls
mit,mit
dem,der
A,A
b-,b-
transport,Transport
-der,-d
Pariser,Pariser
Bevölke-,Bevölke
