Token,Lemma
Kein,kein
Religionszwang,Religionszwang
.,--
 , 
Glaube,Glaube
und,und
Kirche-,Kirche-
 , 
Der,der
preußische,preußisch
Ministerpräfident,Ministerpräfident
hat,haben
in,in
seiner,sein
mrede,Mrede
die,der
Aufhebung,Aufhebung
jedes,jeder
Reltgions-,Reltgion
Lehrer,Lehrer
und,und
Schüler,Schüler
sowie,sowie
die,der
Ein-,Ein
führung,Führung
der,der
Siinultanschulen,Siinultanschule
gemäß,gemäß
den,der
Ent-,Ent-
verfündet,verfünden
.,--
Gs,gs
foll,foll
 , 
Aber,aber
das,der
Leben,Leben
erteilt,erteilen
fo,fo
!,--
d,d
neue,neu
Lehren,Lehre
",",--
und,und
oft,oft
geschieht,geschehen
es,es
",",--
daß,daß
man,man
später,spät
nicht,nicht
will,wollen
",",--
was,was
man,man
früher,früh
ic,ic
“,--
und,und
mit,mit
großer,groß
Sehnsucht,Sehnsucht
erstrebte,erstreben
.,--
Es,es
kann,können
sehr,sehr
wohl,wohl
geschehen,geschehen
",",--
daß,daß
.,--
nach,nach
etlichen,etlicher
Zahren,Zahr
oder,oder
Jahr,Jahr
»,--
zehnten-die,zehnten-die
katholische,katholisch
Kirche,Kirche
auf,auf
die,der
Einsegnung,Einsegnung
konjessionellex,konjessionellex
Schüler,Schüler
verzichtet,verzichten
",",--
weil,weil
sie,sie
erkennt,erkennen
",",--
daß,daß
ihte,iht
religiösen,religiös
Ziele,Ziel
ohne,ohne
dieses,dieser
auch,auch
er,er
»,--
reicht,reichen
werden,werden
",",--
vielleicht,vielleicht
sogar,sogar
besser,gut
erreicht,erreichen
werden,werden
",",--
als,als
mit,mit
Hilfe,Hilfe
eines,ein
ivzendwie,ivzendwie
gearteten,geartet
Religionszwanges,Religionszwang
.,--
Die,der
evangelische,evangelisch
Kirche,Kirche
",",--
die,der
durch,durch
ein,ein
Mißgeschik,Mißgeschik
ihres,ihr
geschichtlichen,geschichtlich
Werdens,werden
auf,auf
Gedeih,Gedeih
und,und
Verderb,Verderb
mit,mit
der,der
Staatsgewalt,Staatsgewalt
verbunden,verbinden
ist,sein
",",--
bedarf,bedürfen
freilich,freilich
einer,ein
sehr,sehr
starken,stark
geistigen,geistig
Umstellung,Umstellung
",",--
winn,winn
sie,sie
ihr,ihr
Einflußgebiet,Einflußgebiet
ohne,ohne
die,der
Autorität,Autorität
und,und
materielle,materiell
Hilfe,Hilfe
des,der
Staates,Staat
bewahren,bewahren
will,wollen
",",--
aber,aber
venkbar,venkbar
ist,sein
eine,ein
jolche,jolch
",",--
auf,auf
reiner,rein
Freiheit,Freiheit
fich,fich
begründende,begründend
evan,evan
»,--
gelische,gelisch
Kirche,Kirche
auch,auch
;,--
haben,haben
doc,Doc
namhafte,namhaft
Männer,Mann
dieser,dieser
Kirche,Kirche
",",--
von,von
Schleiermacher,Schleiermacher
an,an
",",--
lebhaft,lebhaft
die,der
„,--
dienerhafte,dienerhaft
Stellung,Stellung
“,--
der,der
evangelischen,evangelisch
Kirche,Kirche
gegenüber,gegenüber
dem,der
Staote,Staote
beklagt,beklagen
und,und
völlige,völlig
Tren-,Tren
„,--
zung,Zung
des,der
Kirchlichen,Kirchliche
und,und
des,der
Staatlichen,staatlich
ver,ver
»,--
langt,langen
.,--
«,--
Alle,aller
Erfahrungen,Erfahrung
gelehrt,lehren
",",--
daß,daß
die,der
Be,Be
»,--
seitigung,Seitigung
kirehliche,kirehlichen
;,--
ngsmittel,Ngsmittel
sehr,sehr
wenig,wenig
Einfluß,Einfluß
auf,auf
den,der
Stand,Stand
der,der
religiösen,religiös
Gesinnung,Gesinnung
hat,haben
.,--
Als,als
die,der
Zivilstandsgesehgebung,Zivilstandsgesehgebung
eingefährt,eingefähren
wurde,werden
",",--
die,der
insbesondere,insbesondere
die,der
Taufen,Taufe
und,und
Traue,Traue
ungen,ung
völlig,völlig
unter,unter
das,der
Belieben,Belieben
der,der
Beteiciaten,Beteiciat
fiellte,fielln
",",--
weinten,weinen
viele,viele
",",--
die,der
Teilnahme,Teilnahme
an,an
diesen,dieser
entälen,entäl
Zeremonien,Zeremonie
werde,werden
bis,bis
auf,auf
sehr,sehr
hescheidene,hescheiden
Reste,Rest
verschwinden,verschwinden
.,--
AaH,AaH
die,der
Ver-,Ver
treter,Treter
der,der
Kirche,Kirche
fürchteten,fürchten
das,der
.,--
Nun,nun
ist,sein
ein,ein
Menschenalter,Menschenalter
nerflossen,nerflossen
",",--
aber,aber
es,es
ist,sein
nur,nur
in,in
schr,Schr
geringem,gering
Umfange,Umfang
eingetreten,eintreten
",",--
was,wer
die,der
einen,ein
aehsfft,Aehsfft
und,und
die,der
andern,Ander
gefürchtet,fürchten
haben,haben
.,--
Die,der
Zahl,Zahl
der,der
Ungetauften,Ungetauft
und,und
der,der
kirtih,Kirtih
nicht,nicht
ein-,ein
gesegneten,gesegnet
Ehepaare,Ehepaar
hat,haben
freilich,freilich
etwas,etwas
zunenom,zunenom
»,--
men,men
",",--
keinesfalls,keinesfalls
aber,aber
in,in
dem,der
Maße,Maß
daß,daß
daraus,daraus
«,--
uf,uf
eine,ein
tiefgreifende,tiefgreifend
Verleugnung,Verleugnung
des,der
sakra-,sakra
mentalen,mental
Gedankens,Gedanken
durH,durH
die,der
Bevölkerung,Bevölkerung
ge-,ge
Icchhtosen,Icchhtose
werden,werden
könnte,können
.,--
in,in
den,der
Großstädten,Großstadt
",",--
wo,wo
die,der
Lehrer,Lehrer
keinerlei,keinerlei
Druß,Druß
ausüben,ausüben
und,und
wo,wo
der,der
gesellschaftlihe,gesellschaftlihe
Zwang,Zwang
fast,fast
9243,9243
wegfällt,wegfällen
",",--
werden,werden
nahaqu,nahaqu
alle,aller
Rinder,Rind
eingesegnet,eingesegnen
",",--
ja,ja
die,der
Einsegnung,Einsegnung
bedeutet,bedeuten
geradezu,geradezu
einen,ein
festen,fest
Punkt,Punkt
auf,auf
dem,der
Lebenswege,Lebenswege
.,--
Fragt,fragen
man,man
eine,ein
Mutter,Mutter
nach,nach
dem,der
Alter,Alter
ihres,ihr
Sohnes,Sohn
",",--
so,so
-,--
antwortet,antworten
sie,sie
.,--
nicht,nicht
:,--
„,--
er,er
",",--
ist,sein
18,18
Jahre,Jahr
“,--
",",--
son-,son
dezn,dezn
:,--
„,--
er,er
wird,werden
nächstes,nächster
Jahr,Jahr
eingeseqnet,eingeseqnen
“,--
.,--
=,=
»,--
Wenn,wenn
nun,nun
in,in
den,der
Schulen,Schule
der,der
Religions,Religion
zwang,Zwang
aufgehoben,aufheben
wird-,wird-
dann,dann
wird,werden
vielleicht,vielleicht
eine,ein
arößere,arößer
Anzahl,Anzahl
von,von
Lehraen,Lehraen
es,es
ablehnen,ablehnen
",",--
den,der
Religiongunterricht,Religiongunterricht
zu,zu
erteilen,erteilen
",",--
es,es
jei,jein
denn,denn
",",--
mau,mau
geftattet,ftatten
ihnen,ihnen
",",--
ihn,ihn
fo,fo
au,au
erteilen,erteilen
",",--
wie,wie
&,&
 , 
Kirche,Kirche
aber,aber
an,an
einem,ein
völlig,völlig
doamenfreien,doamenfrei
Re,Re
»,--
 , 
man,man
durchaus,durchaus
nicht,nicht
annehmen,annehmen
.,--
Lieber,lieber
wird,werden
