Token,Lemma
1,1
MBErIKILONG,MBErIKILONG
HAGE,HAGE
BIP,BIP
GGBERADIBOONEO,GGBERADIBOONEO
ISD,ISD
:,--
LE,LE
IEP,IEP
GS,GS
PNAS,PNAS
SN,SN
VORNE,VORNE
EED,EED
ID,ID
I,I
PRCEIT,PRCEIT
KIB,KIB
ENR,ENR
POD,POD
NIT,NIT
WEINT,WEINT
IREN,IREN
meme,mem
 , 
Die,der
Besetzung,Besetzung
Lichtenbergs,Lichtenberg
.,--
 , 
neee,neee
 , 
ac,ac
HUH,HUH
BITEL,BITEL
pt,pt
IAN,IAN
imm,imm
EE,EE
[,[
29475,29475
bern,Bern
je,je
EH,EH
08,08
vi,vi
n,n
"""",--
Fle,Fle
WE,WE
:,--
ep,ep
LEAB,LEAB
In,in
4,4
1,1
-„l,-„l
1190078,1190078
4:1,4:1
HEN,HEN
11,11
E00,E00
),--
1170,1170
jet,jet
linn,Linn
15,15
fu,fu
r,r
:,--
FEEN,FEEN
VENEN,VENEN
jj,jj
|,|
ih,ih
zi,zi
TWD,TWD
Si,Si
m,m
NET,NET
+,+
ür,ür
UR,UR
EEE,EEE
ATUUM,ATUUM
UNT,UNT
S,S
feilen,feilen
11,11
dun,dun
:,--
lj,lj
BETETE,BETETE
:,--
*,*
u,u
|,|
ih,ih
19,19
m,m
57,57
AU,AU
fid,fid
0,0
=,=
qu,qu
lin,lin
EEN,EEN
Ei,Ei
it,--
!,--
08,08
471,471
3,3
],]
S,S
Pb,Pb
3,3
:,--
auf,auf
pf,pf
FENN,FENN
ANE,ANE
S,S
fili,Fili
|,|
|,|
1,1
8,8
",",--
Hl,Hl
"""",--
P,P
:,--
.,.
1,1
ET,ET
Sa,sa
j,j
ji,Ji
flv,flv
:,--
1,1
x,x
„,--
ud,ud
ji,ji
:,--
H,H
M,M
1,1
160,160
jn,jn
ni,ni
1,1
EI,EI
ME,ME
il,il
M,M
S1,S1
De,De
A,A
N,N
1,1
70008,70008
0,0
'S,'S
aii,aii
7,7
;,--
:,--
i,i
73,73
I,I
S,S
il,il
ING,ING
16:10,16:10
),--
IEE,IEE
Mils,Mils
8,8
EIE,EIE
HE,HE
!,--
MUNEOAEG,MUNEOAEG
d,d
107,107
Mu,Mu
ii,ii
EINEN,EINEN
:,--
(,--
08,08
MINN,MINN
197,197
M,M
Spez,Spez
Hft,Hft
gs,gs
UTE,UTE
SEE,SEE
=,=
EI,EI
1,1
NEN,NEN
;,--
j1:4,j1:4
g,g
1,1
HE,HE
FEE,FEE
=,=
HI,HI
ARTE,ARTE
ce,ce
:,--
1000,1000
NA,NA
fins,fins
 , 
48,48
 , 
tend,tend
23,23
 , 
4,4
"""",--
),--
Ban,Ban
53=,53=
 , 
"""",--
rr,rr
H,H
WE,WE
TW,TW
SYS,SYS
Se,Se
EOS,EOS
EO,EO
SOE,SOE
GEGEN,GEGEN
 , 
DETEN,DETEN
4,4
4,4
J,J
|,|
„,--
|,|
 , 
vw,vw
4008,4008
 , 
','
"""",--
we,we
"""",--
2,2
',--
diefer,dief
Ertlärung,Ertlärung
wohl,wohl
annehmen,annehmen
börse,Börse
Fg,Fg
Stürmische,Stürmisch
Sihnng,Sihnng
im,in
Wider!;-ruch,Wider!;-ruch
wurde,werden
nicht,nicht
laut,laut
.,--
),--
Nac,nac
weiteren,weit
Lerhandlungen,Lerhandlung
bringt,bringen
 , 
A,A
Strasser,Strasser
(,--
Mehrheittertel,Mehrheittertel
),--
eine,ein
andete,andet
Exi,Exi
ü,ü
.,--
Berlige,Berlige
-,--
„,--
d,d
[,[
„,--
