Token,Lemma
ar,ar
5,5
?,--
.,--
 , 
“,--
"""",--
X,X
209,209
 , 
A,A
114,114
 , 
Morgen-Ausgabe,Morgen-Ausgabe
.,--
 , 
Fife,Fif
 , 
*,*
 , 
pur,pur
einmal,einmal
.,--
Jeden,jeder
Sonntag,Sonntag
die,der
ilustrierte,ilustriert
Beilage,Beilage
„,--
Zeitbilder,Zeitbild
“,--
.,--
Soustige,soustig
Beilagen,Beilage
und,und
Rubriken,Rubrik
:,--
Finanz-,Finanz
und,und
Handelsblatt,Handelsblatt
",",--
Grundstücks-,Grundstück
",",--
Hypotheken-,Hypotheken-
nud,nud
Geluverkeht,Geluverkehen
Für,für
Keisu,Keisu
und,und
Wanderang,Wanderang
",",--
Literarische,Literarische
Umschau,Umschau
",",--
Wisgenschaftlichs,Wisgenschaftlich
Sonntags,Sonntags
-,--
Beilage,Beilage
",",--
Allgemeine,allgemein
Verl,Verl
“,--
zungs,zungs
 , 
Tavells,Tavell
..,..
 , 
;,--
"""",--
Schriftleitung,Schriftleitung
:,--
Berlin,Berlin
8W,8W
68,68
",",--
Kohstrafie,Kohstrafie
22-,22
 , 
Die,der
Vozalache,vozalach
Zeitung,Zeitung
erecheint,erecheinen
glich,glich
zweimal,zweimal
(,--
morgens,morgens
und,und
abends,abends
),--
",",--
an,an
Sonn-,Sonn
und,und
Festtagen,Festtag
|,|
 , 
Im,in
Verlage,Verlag
von,von
Ull,Ull
»,--
tein,tein
&,&
Co.,Co.
Verantwortl.iürdie,Verantwortl.iürdie
Redaation,Redaation
(,--
wit,wit
Ausnahme,Ausnahme
des,der
Handelsteil,Handelsteil
:),:)
:,--
H.,H.
Bachmang,Bachmang
ij,ij
»,--
Berlin,Berlin
 , 
Scheidemann,Scheidemann
über,über
die,der
Beantwortung,Beantwortung
der,der
Friedensbedingungen,Friedensbedingung
.,--
 , 
Nationalversammlung,Nationalversammlung
oder,oder
Volksabstimmung,Volksabstimmung
?,--
 , 
EREN,EREN
Haag,Haag
",",--
24.,24.
April,April
:,--
(,--
H.,H.
N.,N.
),--
.,--
:,--
Aus,aus
London,London
wird,werden
gemeldet,melden
:,--
Der,der
Berliner,Berliner
Berichterstatter,Berichterstatter
des,der
„,--
Daily,Daily
Chronicle,Chronicle
“,--
meint,meinen
",",--
daß,daß
nach,nach
seinen,sein
Erkundigungen,Erkundigung
in,in
deut-,deut-
schen,sch
Regierungskreisen,Regierungskreis
die,der
deutscche,deutscch
Regierung,Regierung
keinen,kein
Frie,Frie
«,--
den,der
ohne,ohne
Verhandlungen,Verhandlung
unterzeichnen,unterzeichnen
wird,werden
.,--
Es,es
sei,sein
in,in
höchstem,hoch
Grade,Grade
wahrscheinlich,wahrscheinlich
",",--
daß,daß
der,der
Vertrag,Vertrag
','
auch,auch
nach,nach
Untere,unterer
 , 
handlungen,handlungen
und,und
Erörterungen,Erörterung
nicht,nicht
unterzeichnet,unterzeichnen
wird,werden
",",--
da,da
die,der
 , 
deutsche,deutsch
Regierung,Regierung
davon,davon
überzeugt,überzeugen
ist,sein
",",--
daß,daß
eine,ein
vernünftige,vernünftig
Unterlage,Unterlage
für,für
den,der
Frieden,Frieden
nicht,nicht
erreicht,erreichen
werden,werden
wird,werden
.,--
4,4
 , 
Der,der
.,--
Berichterstatter,Berichterstatter
hatte,haben
eine,ein
längere,lang
Unterredung,Unterredung
mit,mit
GhHeidemann,GhHeidemann
",",--
der,der
auf,auf
die,der
Zweifel,Zweifel
über,über
die,der
Absichten,Absicht
der,der
Entente,Entent
hinwies,hinweisen
",",--
aber,aber
sagte,sagen
",",--
im,in
allgemeinen,allgemein
herrsche,Herrsche
die,der
Ansicht,Ansicht
vor,vor
",",--
daß,daß
dasfenige,dasfenig
",",--
was,wer
die,der
Entente,Entent
durc,durc
),--
ihre,ihr
Einladung,Einladung
wünschte,wünschen
",",--
lediglich,lediglich
die,der
Entsendung,Entsendung
einer,ein
kleinen,klein
Abordnung,Abordnung
war,sein
",",--
die,der
die,der
Vorfriedensbedingungen,Vorfriedensbedingung
nach,nach
Berlin,Berlin
bringen,bringen
sollte,sollen
.,--
Der,der
Berichterstatter,Berichterstatter
fragte,fragen
darauf,darauf
",",--
was,was
dann,dann
geschehen,geschehen
werde,werden
.,--
Scheide-,scheide-
mann,Mann
antwortete,antworten
:,--
„,--
Sobald,sobald
das,der
ScriftstüF,ScriftstüF
in,in
unseren,unser
Händen,Hand
ist,sein
",",--
wird,werden
es,es
unsere,unser
Pflicht,Pflicht
sein,sein
",",--
zu,zu
untersuchen,untersuchen
",",--
ob,ob
wir,wir
die,der
Bedingun,Bedingun
»,--
gen,gen
annehmen,annehmen
',--
können,können
",",--
sowie,sowie
sie,sie
da,da
stehen,stehen
.,--
:,--
Wenn,wenn
das,der
nicht,nicht
mög-,mög
lick,Lick
ist-,ist
haben,haben
“,--
wir,wir
uns,sich
darüber,darüber
zu,zu
einigen,einigen
",",--
was,wer
„,--
wir,wir
zu,zu
ant-,ant
worten,Wort
haben,haben
.,--
"""",--
|,|
',--
.,--
 , 
Und,und
wird,werden
die,der
Nationalversammlaung,Nationalversammlaung
dbesragt,dbesragen
werden,werden
",",--
oder,oder
haben,haben
sie,sie
die,der
Absicht,Absicht
",",--
eine,ein
Volksabstimmung,Volksabstimmung
stattfinden,stattfinden
„,--
zu,zu
lassen,lassen
?,--
fragte,fragen
dex,Dex
.,--
Korvespondent,Korvespondent
",",--
 , 
*,*
Gdeidemann,Gdeidemann
antwortete,antworten
:,--
„,--
Die,der
Nationalversammiung,Nationalversammiung
/,--
"""",--
üß,Üß
ganz,ganz
bestimmt,bestimmt
befragt,befragen
werden,werden
.,--
Ob,ob
eine,ein
Volks,Volk
«,--
 , 
*,*
abstimmung,Abstimmung
abgehalten,abhalten
wird,werden
",",--
ist.eine,ist.ein
zweite,zweiter
Frage,Frage
.,--
Wir,wir
betrachten,betrachten
 , 
„,--
"""",--
die,der
Nationalversammlung,Nationalversammlung
als,als
eins,eins
vepräsentative,vepräsentativ
Körperschaft,Körperschaft
",",--
die,der
 , 
in,in
demokratiscchem,demokratiscch
Sinne,Sinn
dem,der
Willen,Wille
und'den,und'den
Ansichten,Ansicht
des,der
Bölkes,Bölk
entspricht,entsprechen
.,--
Nur,nur
im,in
Falle,Fall
",",--
daß,daß
däs,däs
Urteil,Urteil
der,der
Nationalversamms-,Nationalversamms
lung,Lung
über,über
die,der
Friedensbedingungen,Friedensbedingung
derart,derart
sein,sein
sollte,sollen
",",--
daß,daß
unsere,unser
Antwort,Antwort
an,an
die,der
Entente,Entent
si,si
nur,nur
auf,auf
eine,ein
kleine,klein
Mehrheit,Mehrheit
ftüßen,ftüßen
könnte,können
",",--
würden,werden
wir,wir
an.die,an.die
Gesamtheit,Gesamtheit
des,der
Volkes,Volk
 , 
oppellieren,oppellieren
.,--
|,|
ie,ie
 , 
Die,der
Mitglioder,Mitglioder
der,der
Onartiermochherkominission,Onartiermochherkominission
",",--
die,der
.,--
 , 
fich,fich
nach,nach
Versailles,Versailles
bogibt,bogiben
",",--
um,um
die,der
Unterkringuiig,Unterkringuiig
der,der
deutschen,deutsch
Delegierten,delegierter
vorzubereiten,vorbereiten
",",--
sind,sein
Legationsrat,Legationsrat
Freiherr,Freiherr
von,von
Ler,Ler
s-,s-
ner,ner
",",--
Herr,Herr
Dund,Dund
>,>
ex,ex
und,und
Oberpostinspekior,Oberpostinspekior
Walther,Walther
",",--
-,--
.,--
 , 
',--
Der,der
Streit,Streit
um,um
.,--
die,der
Verantwortiichkeit,Verantwortiichkeit
.,--
.,--
Drahtmeldung,Drahtmeldung
der,der
„,--
Vossischen,vossisch
Zeitung,Zeitung
“,--
.,--
 , 
os,os
Rotterbam,Rotterbam
",",--
24.,24.
April,April
.,--
:,--
 , 
Drahtlos,drahtlos
wird,werden
aus,aus
Paris,Paris
"""",--
gmeldet,gmeldet
:,--
Der,der
Bericht,Bericht
des,der
Ansschusses,Ansschuß
zur,zu
Untersuchung,Untersuchung
der,der
Verantwortlichkeit,Verantwortlichkeit
am,an
Kriege,Krieg
 , 
ist,sein
gestern,gestern
.,--
den,der
Abordnungen,Abordnung
zugegangen,zugegangen
.,--
Er,er
enthält,enthalten
vier,vier
Haupte,Haupt
.,--
 , 
rücke,rücken
.,--
Auf,auf
die,der
erste,erster
Frage,Frage
",",--
die,der
der,der
Ausschuß,Ausschuß
zu,zu
beraten,beraten
hatte,haben
",",--
nämlich,nämlich
:,--
„,--
Wer,wer
ist,sein
für,für
den,der
Krieg,Krieg
verantwortlich,verantwortlich
“,--
",",--
evklärt,evklären
er,er
",",--
er,er
glaube,glauben
",",--
daß,daß
Deutschland,Deutschland
und,und
Desterreich-Ungarn,Desterreich-Ungarn
die,der
ganze,ganz
Verantwortlichkeit,Verantwortlichkeit
tragen,tragen
;,--
auf,auf
die,der
zweite,zweiter
:,--
Frage,Frage
:,--
„,--
Sind,Sein
während,während
des,der
Krieges,Krieg
Taten,Tat
geschehen,geschehen
",",--
die,der
im,in
Widerspruch,Widerspruch
zu,zu
den,der
Kriegs-,Krieg
gefeßen,gefeßen
standen,stehen
?,--
"""",--
lautet,lauten
“,--
die,der
Antwort,Antwort
",",--
daß,daß
32,32
Uebergriffe,Uebergriff
gegen,gegen
das,der
Kriegsroccht,Kriegsroccht
und,und
-,--
die,der
