Token,Lemma
2,2
daktion,Daktion
:,--
EWE,EWE
Kodstraße,Kodstraße
"23,28","23,28"
",",--
 , 
den,der
Tage,Tag
 , 
Entenie-Ultima'um,Entenie-Ultima'um
an,an
holland,Holland
.,--
 , 
Ein,ein
frecher,frech
Schiffsraud,Schiffsraud
.,--
Talegraphisher,Talegraphisher
Bericht,Bericht
.,--
Amsterdam,Amsterdam
",",--
13.,13.
März,März
.,--
Der,der
Vertreter,Vertreter
von,von
Wolffs,Wolff
Telegra-,Telegra
phischem,phischem
Büro,Büro
in,in
Amsterdam,Amsterdam
erfährt,erfahren
",",--
daß,daß
der,der
englische,englisch
Gesandte,gesandter
im,in
Haag,Haag
im,in
Namen,Name
der,der
alliierten,alliiert
Regierungen,Regierung
und,und
der,der
Vereinigten,vereinigt
Staaten,Staat
von,von
Hollar.d,Hollar.d
die,der
Auslieferung,Auslieferung
seines,sein
gesamten,gesamt
Scchhifss-,Scchhifss
 , 
Holländischen,holländisch
Regierung,Regierung
wurde,werden
für,für
ihre,ihr
Autwort,Autwort
eine,ein
Frist,Frist
vonacht,vonachen
Tagen,Tag
eingeräumt,einräumen
",",--
Falls,falls
diefer,dief
Iorderung,Iorderung
der,der
alliierien,alliieri
Regierungen,Regierung
nicht,nicht
naSgelom,naSgelom
",",--
men,men
werden,werden
sollte,sollen
",",--
würden,werden
die,der
holländi-,holländi-
chen,ch
Schiffe,Schiff
in,in
den,der
Häfen,Hafen
der,der
Vereinig-,Vereinig
ten,ten
Staaten,Staat
requiriert,requirieren
und,und
die,der
auf,auf
See,See
befindlichen,befindlich
holländischen,holländisch
Schiffe,Schiff
db,db
e-,e-
fcchlagnahmt,fcchlagnahmt
werden,werden
.,--
Außerdem,außerdem
würde,werden
au,au
Holland,Holland
in,in
diefem,dief
Falle,Fall
von,von
den,der
alliierten,alliierter
Negierungen,Negierungen
kein,kein
Brot-,Brot
getreids,Getreids
geliefert,liefern
werden,werden
.,--
.,--
 , 
“,--
an,an
der,der
uns,uns
die,der
Kunde,Kunde
Beton,Beton
de,de
vergeb,vergeb
Kaf,Kaf
Völkerrechts,Völkerrecht
»,--
bruch,bruch
dir,dir
Entonie,Entonie
bringt,bringen
:,--
wird,werden
von,von
einer,ein
neven,nev
 , 
