Token,Lemma
94,94
"426,64","426,64"
 , 
|,|
35,35
 , 
ü,ü
.„-,.„-
[,[
4,4
4870,4870
für,für
 , 
2,2
L|,L|
 , 
BERLINER,BERLINER
 , 
Deutsche,deutsch
Hilfsaltion,Hilfsaltion
für,für
Zuni,Zuni
.,--
 , 
die,der
Alands-Jnsein,Alands-Jnsein
als,als
Etappen,Etappe
-,--
Station,Station
.,--
 , 
Meld,Meld
.,--
d.,d.
Svenska,Svenska
Telegrambyran,Telegrambyran
",",--
Sioelholm,Sioelholm
",",--
3.,3.
Mä,Mä
:,--
 , 
Amtlich,amtlich
.,--
Auf,auf
VBesehl,VBesehl
seiner,sein
Regierung,Regierung
hat,haben
der,der
dentscje,dentscje
Gesaadte,Gesaadte
in,in
Stoholm,Stoholm
dem,der
Minisier,Minisier
des,der
Auswärtigon,Auswärtigon
zur,zu
Reuniris,Reuniris
gebracßt,gebracßt
",",--
daß,daß
Deutschlaud,Deutschlaud
die,der
Absicht,Absicht
habe,haben
",",--
auf,auf
Verlangen,verlangen
der,der
flnuländischen,flnuländisch
Vegierung,Vegierung
Truppen,Truppe
nach,nach
Finnland,Finnland
 , 
jowie,jowie
von,von
den,der
mit,mit
Bezun,Bezun
hierauf,hierauf
gemachten,gemacht
deut-,deut-
ichen,ich
Erklärungen,Erklärung
benachrichtigt,benachrichtigen
worden,werden
",",--
 , 
je,je
Meinung,Meinung
der,der
scchwediicchhen,scchwediicchh
Preffe,Preff
 , 
Telegraphischer,Telegraphischer
Bericht,Bericht
.,--
 , 
Stv,Stv
>,>
holm,holm
",",--
4.,4.
März,März
.,--
 , 
Die,der
Erklärung,Erklärung
der,der
schwedischen,schwedisch
Regierung,Regierung
zur,zu
deutschen,deutsch
Alandzaktion,Alandzaktion
",",--
die,der
überall,überall
im,in
Vor,vor
«,--
grund,Grund
des,der
Interesses,Interesse
steht,stehen
",",--
wird,werden
im,in
großen,groß
qQanzen,qQanzen
sehr,sehr
ruhig,ruhig
aufgenommen,aufnehmen
.,--
Gtod-,Gtod-
holms,holm
Dagblad,Dagblad
will,wollen
niht,nihen
recht,Recht
glauben,glauben
",",--
daß,daß
die,der
Errichtung,Errichtung
einer,ein
deutschen,deutsch
Etappe,Etappe
auf,auf
Aland,Aland
für,für
die,der
wilitärische,wilitärisch
Czzodition,Czzodition
notwendig,notwendig
fei,fei
",",--
doch,doch
betont,betonen
das,der
Blatt,Blatt
",",--
das,der
formelle,formell
Recht,Recht
Bnne,Bnne
Deutschland,Deutschland
natürlich,natürlich
nicht,nicht
aberkannt,aberkannen
werden,werden
.,--
nahdem,nahdem
