Token,Lemma
Der,der
Kaiser,Kaiser
.,--
 , 
Unter,unter
bem,b
Titel,Titel
„,--
Um,um
den,der
Näser,Näser
"""",--
ist,sein
soeden,soed
im,in
Verlag,Verlag
.,--
von,von
Reimar,Reimar
Hobbing,Hobbing
",",--
Berlin,Berlin
",",--
der,der
Schlußband,Schlußband
des,der
Memoirenwerkes,Memoirenwerk
„,--
Erinnerungen,Erinnerung
“,--
von,von
Otto,Otto
Hammann,Hammann
",",--
dem,der
früheren,früh
Chef,Chef
der,der
Presseabteilung,Presseabteilung
des,der
Aus,Aus
»,--
wärtigen,wärtig
Amtes,Amt
",",--
erschienen,erscheinen
",",--
Wir,wir
entnehmen,entnehmen
dem,der
Buche,Buch
den,der
folgenden,folgend
Adschmitt,Adschmitt
:,--
 , 
In,in
Wilhelms,Wilhelm
11.,11.
öffentlichen,öffentlich
Reden,Rede
wie,wie
in,in
",",--
yeinen,yein
schriftlichen,schriftlich
Aeußerungen,Aeußerunge
bestätigt,bestätigen
sich,sich
die,der
Wahrheit,Wahrheit
",",--
daß,daß
sich,sich
die,der
:,--
Eigenart,Eigenart
des,der
Menschen,Mensch
im,in
Stile,Stil
ausdrücft.-,ausdrücft.-
-,--
Einfache,einfach
Mitteilungen,Mitteilung
schreiten,schreiten
in,in
.,--
feierlichem,feierlich
Gewande,Gewand
daher,daher
",",--
im,in
man,man
»,--
geihaft,ihafen
geordneten,geordnet
Saßgefüge,Saßgefug
der-,der
mehr,mehr
-,--
oder,oder
.,--
weniger,weniger
erxtemporierten,erxtemporiert
Reden,Rede
herrscht,herrschen
die,der
glei,glei
»,--
fende,fend
',--
Phrase,Phrase
vor,vor
.,--
“,--
Wunderliche,wunderlich
Gedauken,Gedauke
»,--
sprünge,sprüngen
",",--
wie,wie
dieser,dieser
:,--
„,--
Aus,aus
den,der
japanischen,japanisch
Sie,sie
»,--
gen,gen
dazf,Dazf
wan,Wan
nicht,nicht
',--
den,der
Schluß,Schluß
ziehen,ziehen
",",--
daß,daß
Daddha,Daddha
„,--
uyserem,uyser
Herxa,Herxa
Christus,Christus
über,über
fei,fei
“,--
sind,sein
Line,Line
Sältenheit,Sältenheit
.,--
*,*
Das,der
Königtum,Königtum
von,von
Goltes,Golte
Gnaden,Gnade
wird,werden
mit,mit
einem,ein
Kleinod,Kleinod
verglichen,vergleichen
",",--
das,der
Kaiser,Kaiser
Wilhelm,Wilhelm
T-,T-
wieder,wieder
emporgehoden,emporgehoden
und,und
zu,zu
Zellerem,Zellerem
Strahlen,Strahl
verholfen,verholfen
Labe,Labe
.,--
„,--
Brave,Brave
und,und
tüchtige,tüchtig
Ratgeber,Ratgeber
",",--
“,--
die,der
aber,aber
alle,aller
„,--
Handlanger,Handlanger
feines,fein
erhabene,erhaben
“,--
Willens,Wille
*,*
waren,sein
",",--
„,--
haben,haben
die,der
 , 
i,i
diktatorise,diktatorise
ortröffen,ortröffen
:,--
Miipgepalt,Miipgepalt
bedeu,bedeu
Eetgenott,Eetgenott
",",--
und,und
 , 
„,--
Wort,Wort
vonr,vonr
Zerscmettern,Zerscmetter
seiner,sein
Gegner,Gegner
.,--
Ein,ein
ganz,ganz
übles,übl
Beispiel,Beispiel
von,von
unechter,unecht
theatralischer,Theatralischer
“,--
Worimalerei,Worimalerei
bietet,bieten
der,der
kürzlich,kürzlich
im,in
Wortlaut,Wortlaut
bekannt,bekannt
gewordene,geworden
Brief,Brief
an,an
den-,den-
Kaiser,Kaiser
“,--
Franz,Franz
Jojeph,Jojeph
über,über
die,der
Verabschiedung,Verabschiedung
Bismoar,Bismoar
>,>
"s,-","s,-"
de,de
»,--
Fonnen,Fonn
am,an
3,3
",",--
März,März
und,und
beendet,beenden
am,an
5.,5.
April,April
3890.,3890.
Nur,nur
eine,ein
Stelle,Stelle
am,an
Schluß,Schluß
:,--
„,--
Der,der
Menn,Menn
",",--
den,der
ich,ich
mein,mein
Lebenlang,Lebenlang
vergöttert,vergöttern
hatte,haben
",",--
für,für
den,der
ich,ich
im,in
Elternhaufe,Elternhauf
wahre,wahr
Höllenqualen,Höllenquale
mora,mora
»,--
lischer,lisch
Verfolgung,Verfolgung
ausgestanden,ausstanden
;,--
der,der
Mann,Mann
",",--
für,für
den,der
ich,ich
allein,allein
nach,nach
dem,der
Tode,Tod
Großpapas,Großpapa
mich,sich
in,in
die,der
Bresche,Bresche
geworfen,werfen
",",--
um,um
ihn,ihn
zu,zu
.,--
halten,halten
",",--
wo,wo
»,--
ich,ich
den,der
Zorn,Zorn
meines,mein
sterbenden,sterbend
Vaters,Vater
und,und
lichen,lichen
.,--
Haß,Haß
',--
meiner,mein
Mutter,Mutter
auf,auf
htete,hten
das,der
alles,alle
nichts,nichts
und,und
schritt,Schritt
?,--
m,m
nicht,nicht
zu,zu
Willen,Wille
In,in
 , 
mein,mein
Herz,Herz
!,--
“,--
 , 
Briefes,Brief
I,I
 , 
Das,der
Realitäten,Realitäten
in,in
mystishom,Mystishom
Wahne,Wahne
Hinwegschreitende,Hinwegschreitende
",",--
autokratische,autokratisch
Gebaren,Gebaren
dieses,dieser
Kaisers,Kaiser
hat,haben
ein,ein
Menschenaiter,Menschenaiter
laag,laag
den,der
ganzen,ganz
Erdkreis,Erdkreis
beunruhigt,beunruhigen
und,und
.,--
den,der
politischen,politisch
Fort-,Fort
sechzitt,Sechzitt
des,der
deutschen,deutsch
Volkes,Volk
von,von
innen,innen
gehemmt,hemmen
und,und
seine,sein
friedliche,friedlich
Stellung,Stellung
nach,nach
außen,außen
gefähe,gefähe
»,--
det,det
.,--
€,€
gerechtes,gerecht
Urteil,Urteil
wird,werden
fi,fi
<,<
aber,aber
nur,nur
finden,finden
vassen,vassen
",",--
wenn,wenn
man,man
von,von
der,der
ihn,ihn
beherr-,beherr
senden,send
Wahnvorstellung,Wahnvorstellung
",",--
ein,ein
vorausbestimmter,vorausbestimmt
Heilbringer,Heilbringer
zu,zu
sein,sein
",",--
und,und
von,von
den,der
Grenzen,Grenze
seiner,sein
Fubjektiven,Fubjektive
Verantwortlihkeit,Verantwortlihkeit
ausgeht,ausgehen
",",--
die,der
seiner,sein
Geistesschärfe,Geistesscharf
von,von
Natur,Natur
oder,oder
durch,durch
patholonische,patholonisch
*,*
Zustände,Zustand
geseßt,seßen
waren,sein
.,--
Wo,wo
war,sein
.,--
Augenmaß,Augenmaß
",",--
wo,wo
Selbstkritik,Selbstkritik
.,--
wo,wo
Menschenkenntnis,Menschenkenntnis
?,--
Der,der
Kaiser,Kaiser
auf,auf
dem,der
Thron,Thron
glich,glich
allzvoft,Allzvoft
einem,ein
Nachtwand-,Nachtwand
",",--
ler,Ler
",",--
der,der
alles,alle
im,in
Mondlicht,Mondlicht
verklärt,verklären
oder,oder
-zu,-zu
Schrebildern,Schrebilder
verunstaltet,verunstalten
sah,sehen
",",--
von,von
Erfolgen,Erfolg
träumte,träumen
",",--
die,der
keine,kein
waren,sein
",",--
oder,oder
Gefahren,Gefahr
exr-,exr
",",--
Hlidte,Hlidte
",",--
die-,die
bei,bei
Tage,Tag
niemand,niemand
zu-,zu-r
schvedsen,Schvedse
brauchten,brauchen
.,--
 , 
Hines,Hines
aber,aber
dar,dar
?,--
ouch,Ouch
die,der
erbittertste,erbittertst
volitische,volitisch
Feindschaft,Feindschaft
eines,ein
Deutschen,deutsche
nicht,nicht
ia,ia
Zweife,Zweif
?,--
ziehen,ziehen
:,--
die,der
vollkommene,vollkommen
