Token,Lemma
Weilch,Weilch
frei,frei
ins,in
Haus,Haus
.,--
(,--
297e,297e
/,--
2ummer,2ummer
15,15
Pf,Pf
.,--
",",--
 , 
Die,der
Pesiivag,Pesiivag
der,der
Hote,Hote
.,--
 , 
Ebuftiger,Ebuftiger
Eindru,Eindru
in,in
Pazis,Pazi
.,--
 , 
Tölegrophifher,Tölegrophifher
Berit,Berit
Paris,Paris
»,--
",",--
16.,16.
Dezemötr,Dezemötr
.,--
 , 
S5,S5
Döerste,Döerste
Nat,nat
der,der
Alliierten,alliierter
versammelte,versammeln
 , 
Geute,Geute
ficttfinden,ficttfinden
joll,joll
",",--
um,um
den,der
Zell,Zell
der,der
Nete,Nete
zu,zu
erärtern,erärtern
",",--
der,der
fic,Fic
),--
auf,auf
die,der
zufolge,zufolge
der,der
Ber-,Ber
 , 
ber,ber
Flotte,Flotte
in,in
Geepa,Geepa
Flaw,Flaw
gejorderis,gejorderis
Diadergutmagung,Diadergutmagung
Frankreich,Frankreich
wird,werden
in,in
diese,dieser
Seanziifion,Seanziifion
Wich,Wich
Admiral,Admiral
Lovasieue,Lovasieue
pere,per
treten,treten
jein,Jein
.,--
Gewtfie,Gewtfie
Teil,Teil
:,--
der,der
dentihen,dentih
Antwort,Antwort
zmarden,zmarden
zur,zu
Trüfung,Trüfung
cz,cz
die,der
juridishe,Juridishe
Sow-,Sow-
ezireter,Ezireter
des,der
ATNilerten,ATNilert
Zofen,Zofen
inggeserat,inggeserat
den,der
2erfähnlichen,2erfähnlichen
Ton,Ton
des,der
Nol,Nol
gebilligt,billigen
.,--
Gine,Gine
Ummart,Ummart
darauf,darauf
wird,werden
vorbereitet,vorbereiten
und,und
der,der
deutscha,deutscha
Delegatipu-,Delegatipu-
gegn,Gegn
Ende,Ende
dez,dez
VoHe,VoHe
übergehen,übergehen
.,--
 , 
297,297
:,--
Dis,Dis
Y,Y
"""",--
ars,ars
jafor,Jafor
:,--
20,20
-,--
46,46
Deuce,Deuce
Dien,Dien
fn,fn
Paris,Paris
",",--
“,--
Die,der
Mengz,Mengz
betrachtete,betrachten
dis,dis
Delegation,Delegation
zepgierig,zepgierig
",",--
erfhielt,erfhieln
fich,fich
qber,qb
-jeder,-jed
Aumdgebung,Aumdgebung
.,--
*,*
Htarher,Htarher
übermittelten,übermittelt
Prefiee,Prefiee
dez,dez
GEindrud,GEindrud
dar,dar
deut-,deut-
der,der
Entente,Entente
ein,ein
ziemlich,ziemlich
Die,der
Parxis-r,Parxis-r
Presse,Presse
",",--
die,der
auf,auf
 , 
aspenlommerd,Aspenlommerd
97,97
deß,deß
dis,dis
deutichen,deutich
Dienstag,Dienstag
Fachleuten,Fachleute
der,der
Entente,Entent
zu-,zu-
fammertreisen,fammertreis
warden,ward
.,--
Die,der
Entente,Entent
habe,haben
sich,sich
 , 
äglich,äglich
auf,auf
„,--
arhandlungen,arhandlung
e,e
ngelcfien,ngelcfien
",",--
 , 
2,2
Ansicht,Ansicht
wird,werden
jedo,jedo
<,<
von,von
e.,e.
