Token,Lemma
v,v
 , 
100,100
 , 
nicht,nicht
genug,genug
tun,tun
in,in
wüsten,wüst
Beschimpfun-,Beschimpfun
des,der
Reichstoges,Reichstog
",",--
und,und
in,in
einigen,einiger
Blättern,Blatt
n,n
wir,wir
heftige,heftig
Klagen,Klage
über,über
dieses,dieser
 , 
st,st
unwürdige,unwürdig
und,und
gemeine,gemein
Ge,Ge
»,--
 , 
denn,denn
der,der
Reichstag,Reichstag
nicht,nicht
schon,schon
 , 
H,H
 , 
werden,werden
sie,sie
",",--
das,der
wissen,wissen
wir,wir
heute,heute
Proben,Probe
aus,aus
jener,jener
Kloake,Kloake
aufwarten,aufwarten
.,--
 , 
Wie,wie
gesagt,sagen
",",--
das,der
geht,gehen
nan,nan
schon,schon
jahrelang,jahrelang
so,so
.,--
Und,und
warum,warum
ist,sein
nicht,nicht
die,der
geringste,gering
Hoffnung,Hoffnung
",",--
daß,daß
wan,Wan
einmal,einmal
sagen,sagen
knnte,knnen
:,--
Nun,nun
",",--
armes,arm
Herz,Herz
",",--
vergiß,vergiß
der,der
Qual,Qual
",",--
nun,nun
muß,müssen
fich,fich
alles,alle
",",--
alles,alle
wenden,wenden
?,--
Ganz,ganz
einfach,einfach
",",--
weil,weil
nichts,nichts
Ernstliches,Ernstliches
getan,tun
wird,werden
",",--
um,um
diesem,dieser
skandalösen,skandalös
Unfug,Unfug
ein,ein
Ende,Ende
zu,zu
machen,machen
.,--
Aus,aus
den,der
lezten,lezt
Zensurdebatten,Zensurdebatte
haben,haben
wir,wir
ja,ja
wieder,wieder
mit,mit
voller,voll
Klarheit,Klarheit
ersehen,ersehen
",",--
daß,daß
die,der
Regierung,Regierung
",",--
weit,weit
davon,davon
entfernt,entfernt
",",--
die,der
Ver-,Ver
tretung,Tretung
des,der
deutschen,deutsch
Volkes,Volk
vor,vor
frechen,frech
An-,An-
Pöbelungen,Pöbelung
zu,zu
süßen,süßen
",",--
ruhig,ruhig
zusieht,zusiehen
",",--
„,--
wie,wie
das,der
Pöbeltreiben,Pöbeltreiben
von,von
allerlei,allerlei
amtlichen,amtlich
Stellen,Stelle
direkt,direkt
begünstigt,begünstigen
wird,werden
.,--
Weil,weil
diese,dieser
Stellen,Stelle
die,der
gegen,gegen
den,der
Reichstag,Reichstag
gerichtete,gerichtet
alldeutsch-rea,alldeutsch-rea
?,--
tionäre,tionär
Shmußliteratur,Shmußliteratur
für,für
politische,politisch
Propaganda,Propaganda
awecde,Awecd
glauben,glauben
verwenden,verwenden
zu,zu
können,können
",",--
gestatten,gestatten
sie,sie
jedem,jeder
hergelaufenen,hergelaufen
Burschen,Bursch
",",--
der,der
nur,nur
halb,halb
»,--
wegs,wegs
