Token,Lemma
Veri,Veri
",",--
Kowdr,Kowdr
.,--
26.26,26.26
",",--
3,3
Verterieen,Verterieen
Bed,Bed
 , 
KNNEN,KNNEN
",",--
 , 
es,es
",",--
 , 
Die,der
Heimkehr,Heimkehr
der,der
Gefangenen,gefangener
.,--
 , 
Eng'ische,Eng'isch
Transporte,Transport
über,über
Köln,Köln
und,und
Notterdam,Notterdam
.,--
 , 
Die,der
Reichszentralstelle,Reichszentralstelle
für,für
Kriegs-,Krieg
und,und
Zivil-,Zivil
Fefangene,Fefangene
teilt,teilen
mit,mit
:,--
Die,der
bereits,bereits
angezeigte,angezeigt
Kon-,Kon
ferenz,Ferenz
mit,mit
den,der
Vertretern,Vertreter
der,der
englischen,englisch
Regie,Regie
»,--
zung,Zung
wurde,werden
gestern,gestern
",",--
am,an
6-,6-
September,September
",",--
10,10
Uhr,Uhr
vormittags,vormittags
",",--
im,in
Kölner,Kölner
Hof,Hof
zu,zu
Köln,Köln
eröffnet,eröffnen
.,--
Sie,sie
wurde,werden
englischerse,englischerse
:,--
ts,Ts
von,von
General,General
Hutchi-,Hutchi
Jon,Jon
",",--
deutscherseits,deutscherseits
von,von
Oberst,Oberst
Bauer,Bauer
",",--
ge-,ge
führt,führen
.,--
Als,als
bisheriges,bisherig
Ergebnis,Ergebnis
wird,werden
mitgeteilt,mitteilen
",",--
daß,daß
die,der
englische,englisch
Regierung,Regierung
mit,mit
eigenem,eigen
Mate-,Mate
rial,rial
voraussichtlih,Voraussichtlih
bis,bis
auf,auf
weiteres,weit
3000,3000
Ge,Ge
fangene,fangene
täglich,täglich
in,in
Köln,Köln
übergeben,übergeben
wird,werden
",",--
und,und
wödentlich,wödentlich
mit,mit
eigenen,eigen
Schiffen,Schiff
3000,3000
Mann,Mann
nach,nach
Rotterdam,Rotterdam
=,=
>,>
unter,unter
Vorausfehung,Vorausfehung
des,der
Ein-,Ein-
verständnisses,verständnisser
der,der
holländischen,holländisch
Regierung,Regierung
=,=
=,=
führen,führen
will,wollen
.,--
Die,der
weitere,weit
Steigerung,Steigerung
der,der
Seim-,Seim
schaffung,Schaffung
hängt,hängen
davon,davon
ab,ab
",",--
in,in
welchem,welcher
Umfange,Umfang
die,der
deutsche,deutsch
Regierung,Regierung
in,in
der,der
Lage,Lage
ist,sein
",",--
rollendes,rollend
Eisenbahnmaterial,Eisenbahnmaterial
und,und
Echiffsraum,Echiffsraum
zu,zu
stellen,stellen
.,--
Das,der
Ergebnis,Ergebnis
de,de
:,--
hierzu,hierzu
noch,noch
notwendigen,notwendig
Er-,Er-
Hebungen,Hebung
wird,werden
is,--
schnell,schnell
als,als
möglich,möglich
der,der
eng-,eng
Üschen,Üschen
Wako,Wako
Köln,Köln
",",--
Übermittelt,Übermittelt
.,--
Der,der
Gang,Gang
der,der
Berhandlungen,Berhandlunge
zeigte,zeigen
",",--
daß,daß
die,der
englische,englisch
Regie-,Regie
Tung,Tung
bereit,bereit
ist,sein
",",--
die,der
Heimschaffung,Heimschaffung
der,der
deutschen,deutsch
Krigogefangenen,Krigogefangene
nach,nach
Möglichkeit,Möglichkeit
zu,zu
fördern,fördern
.,--
Dis,dis
einschließlich,einschließlich
6.,6.
September,September
find,find
bisher,bisher
in,in
Röln,Röln
6000,6000
deutsche,deutsch
Kriegsgefangene,Kriegsgefangene
übernom,übernom
»,--
won,won
.,--
Mit,mit
der,der
Heimkehr,Heimkehr
der,der
in,in
französischer,französisch
Hand,Hand
befindl,befindl
:,--
chen,ch
deutschen,deutsch
Kriegsgefangenen,Kriegsgefangen
konn,konn
vor,vor
der,der
Ratifikation,Ratifikation
durch,durch
Frankreich,Frankreich
nicht,nicht
av,av
xechnet,xechnet
werden,werden
.,--
u.,u.
 , 
Algemeen,Algemeen
Handelsblad,Handelsblad
meldet,melden
",",--
daß,daß
der,der
Dampfer,Dampfer
„,--
Prätoria,Prätoria
“,--
aus,aus
Montrea,Montrea
!,--
mit,mit
440,440
Deutschen,deutsche
an,an
Bord,Bord
nach,nach
Rotterdam,Rotterdam
abgefahren,abfahren
ist,sein
.,--
Im,in
ganzen,ganz
werden,werden
15,15
000,000
Deutsche,deutsche
heim,Heim
»,--
besördert,besörderen
 , 
Die,der
Times,Times
meldet,melden
aus,aus
Belgrad,Belgrad
",",--
baß,baß
Macensen,Macensen
und,und
jein,jein
Stab,Stab
morgen,morgen
nach,nach
Salo-,Salo
wiki,wiki
abreisen,abreisen
werden,werden
",",--
um,um
sich,sich
von,von
dort,dort
aus,aus
nach,nach
Marseille,Marseille
einzuschtffen,einzuschtffen
.,--
 , 
Berwundete,Berwundete
ans,an
Frankreich,Frankreich
.,--
 , 
Gestern,gestern
vormittag,vormittag
traf,treffen
über,über
Straßburg-Kehl,Straßburg-Kehl
Fommend,Fommend
ein,ein
Transport,Transport
shwerverwundeter,shwerverwundeter
deut-,deut
scher,sch
Kriegsgefangener,Kriegsgefangener
aus,aus
Frankreich,Frankreich
in,in
Off,Off
e,e
ns,ns
burg,Burg
ein,ein
",",--
Der,der
Transport,Transport
",",--
welcher,welcher
aus,aus
225,225
fihenden,fihend
und,und
71,71
liegenden,liegend
Schwerverwundeten,Schwerverwundet
besteht,bestehen
",",--
wurde,werden
auf,auf
dem,der
festlich,festlich
geschmürkten,geschmürkt
Bahn-,Bahn
Hof,Hof
von,von
dem,der
örtlichen,örtlich
Ausschuß,Ausschuß
und,und
der,der
Ad-,Ad
nehmefommission,Nehmefommission
begrüßt,begrüßen
und,und
durch,durch
des,der
Rote,rot
Kreuz,Kreuz
verpflegt,verpflegen
.,--
Die,der
Angekommenen,Angekommen
",",--
welche,welcher
fich,fich
sichtlich,sichtlich
freuten,freut
",",--
wieder,wieder
auf,auf
deutschem,deutsch
Boden,Boden
zu,zu
fein,fein
.,--
wurden,werden
von,von
dem,der
anwesenden,anwesend
Publikum,Publikum
mit,mit
Blumen,Blume
überschüttet,überschütten
.,--
Nach,nach
erfolgter,erfolgt
Umladung,Umladung
in,in
einen,ein
deutschen,deutsch
Lazarettzug,Lazarettzug
erfolgte,erfolgen
im,in
Laufe,Lauf
des,der
Tages,Tag
die,der
Weiterfahrt,Weiterfahrt
des,der
Transportes,Transport
über,über
Durchgongslager,Durchgongslager
Gießen,gießen
nach,nach
Kassel,Kassel
.,--
 , 
Die,der
Berurteilung,Berurteilung
des,der
Kaisers,Kaiser
unmöglich,unmöglich
.,--
Erklärungen,Erklärung
Lenfings,Lenfing
.,--
Telographischer,Telographischer
Bericht,Bericht
 , 
T,T
Amsterdam,Amsterdam
",",--
7.,7.
September,September
.,--
','
Nac,nac
einer,ein
Meldung,Meldung
des,der
Plessehüros,Plessehüro
Radio,Radio
aus,aus
Annapolis,Annapolis
erklärte,erklären
Staatssekretär,Staatssekretär
Lau-,Lau-
fing,fing
in,in
einer,ein
Rede,Rede
Über,über
die,der
Verhandlungen,Verhandlung
Her,Her
Friedenslonferenz,Friedenslonferenz
",",--
bezüglich,bezüglich
des,der
norgeschla-,norgeschla-
genen,gen
gerichflichen,gerichflich
Verfahrens,Verfahren
gegen,gegen
den,der
früheren,früh
Deutschen,deutsch
Kaiser,Kaiser
:,--
Es,es
sei,sein
vom,von
ersten,erster
Augen-,Auge
Blid,Blid
an,an
ersichtlich,ersichtlich
gewesen,sein
",",--
daß,daß
die,der
Mitglieder,Mitglied
der,der
Rommission,Rommission
entschloffen,entschloffen
waren,sein
",",--
vor,vor
allen,aller
anderen,anderer
den,der
Kaiser,Kaiser
vor,vor
einen,ein
internat'onolen,internat'onol
Gerichtshof,Gerichtshof
zu,zu
ziehen,ziehen
.,--
Drei,drei
Anklagen,Anklage
könnten,können
ent,ent
ihn,ihn
erhoben,erheben
werden,werden
",",--
nämlic,nämlic
.,--
daß,daß
er,er
ir,ir
n,n
Krieg,Krieg
und,und
für,für
die,der
Verleßuna,Verleßuna
der,der
belgische,belgisch
Iuzemburaischen,Iuzemburaische
Neutralität,Neutralität
sowie,sowie
für,für
die,der
fia,fia
»,--
Qenten,Qent
Verfehungen,Verfehung
der,der
Kriegsgebräuche,Kriegsgebräuch
durch,durch
sche,sch
Streitkräfte,Streitkraft
verantwortlich,verantwortlich
se,se
:,--
Danmission,Danmission
habs,habs
mit,mit
der,der
Untersucung,Untersucung
 , 
Die,der
der,der
frais,frais
 , 
Nr,Nr
(,--
Saft,Saft
.,--
 , 
Baxlew,Baxlew
1x,1x
.,--
28,28
;,--
Newidend,newidend
!,--
.,--
„,--
Turmsit.72.Beandend.s.6.,Turmsit.72.Beandend.s.6.
:,--
Haupt,Haupt
",",--
16,16
;,--
Breßt.:C,Breßt.:C
 , 
rechtlichen,rechtlich
Verantwortlichkeit,Verantwortlichkeit
begonney,begonney
",",--
sei,sein
aber,aber
schließlich,schließlich
einstimmig,einstimmig
zu,zu
dem,der
Ergebnis,Ergebnis
gelaagt,gelaagen
daß,daß
es,es
nicht,nicht
mögli,mögli
sein,sein
würde,werden
",",--
den,der
Kaiser,Kaiser
für,für
den,der
Ausbruch,Ausbruch
des,der
Krieges,Krieg
oder,oder
für,für
den,der
Ein,ein
marsch,Marsch
in,in
Belgien,Belgien
und,und
Lazemburg,Lazemburg
strafrecht-,strafrecht-
li,li
<,<
zu,zu
verfolgen,verfolgen
",",--
Die,der
Kommission,Kommission
debe,deben
zwar,zwar
anerkannt,anerkennen
",",--
daß,daß
der,der
Kaiser,Kaiser
ein,ein
morali,Morali
«,--
scches,scch
Verbrechen,Verbrechen
gegen,gegen
die,der
Menschheit,Menschheit
began-,began-
gen,gen
hade,Hade
",",--
habe,haben
sich,sich
aber,aber
gleichzeitig,gleichzeitig
genöt.gt,genöt.gt
6e-,6e-
sehen,sehen
zu,zu
erklären,erklären
",",--
daß,daß
es,es
kein,kein
positives,positiv
Gesch,Gesch
gebe,geben
",",--
durch,durch
das,der
das,der
Verhalten,verhalten
des,der
Kaisors,Kaisor
zu,zu
einem,ein
strafboren,strafbor
Verbrechen,Verbrechen
gestempelt,stempeln
würde,werden
.,--
Die,der
Schuld,Schuld
des,der
Kaisers,Kaiser
sei,sein
nicht,nicht
derart,derart
",",--
daß,daß
ste,ste
von,von
einem,ein
Gerich'shfe,Gerich'shfe
festgestellt,feststellen
und,und
bestraft,bestrafen
werden,werden
könnte,können
.,--
 , 
Ein,ein
Allentat,Allentat
gegen,gegen
Letiow-Borbe,Letiow-Borbe
.,--
 , 
Der,der
General,General
unverletzt,unverletzt
.,--
Telegt,Telegt
.,--
unseres,unser
Korrespondenten,Korrespondent
.,--
 , 
Stargardt,Stargardt
",",--
7.,7.
September,September
.,--
 , 
Gegen,gegen
General,General
vou,vou
Lettow-Vorbe,Lettow-Vorbe
>,>
wurde,werden
gtsieru,Gtsieru
vor,vor
dem,der
hiesigen,hiesig
Theater,Theater
ein,ein
Revolver,Revolver
»,--
schuß,Schuß
«,--
kprizuert,kprizueren
.,--
doch,doch
blieb,bleiben
der,der
Seneral,Seneral
unoer-,unoer
leht,lehen
",",--
Der,der
Täter,Täter
w«+de,w«+de
verhaftet,verhaften
",",--
4,4
 , 
Otneral,Otneral
vo,vo
Lettow-Vorbe,Lettow-Vorbe
>,>
hielt,halten
am,an
Sonnabend,Sonnabend
auf,auf
dem,der
ersten,erster
nationalen,national
Jugendtag,Jugendtag
für,für
Pommern,Pommer
im,in
hiesigen,hiesig
Stadttheater,Stadttheater
einen,ein
Vortrag,Vortrag
Über,über
die,der
Kämpfe,Kampf
in,in
Deursch-Ostafrika,Deursch-Ostafrika
.,--
Gin,Gin
Teil,Teil
der,der
Unabhängigen,Unabhängige
versuchte,versuchen
",",--
in,in
dos,dos
Theater,Theater
einzudringen,eindringen
",",--
wurde,werden
aber,aber
zurücgehal-,zurücgehal
ten,ten
.,--
Als,als
nach,nach
dem,der
Vortrag,Vortrag
der,der
Genera,Genera
!,--
sich,sich
in,in
den,der
Wagen,Wagen
seßte,seßen
",",--
brachte,bringen
die,der
versammelte,versammelt
In-,In
gend,gend
ein,ein
Hoch,Hoch
auf,auf
ihn,ihn
aus,aus
.,--
Lettow-Vorbe,Lettow-Vorbe
>,>
lehnte,lehnen
diese,dieser
Suld'gung,Suld'gung
ab,ab
:,--
meinte,meinen
er,er
=,=
nicht,nicht
seiner,sein
Person,Person
",",--
|,|
 , 
Er,er
forderte,fordern
zu,zu
dem,der
Rufe,Ruf
au,au
deutsche,deutsch
Vaterland,Vaterland
lebe,leben
hoh,hoh
!,--
Die,der
Unabhängigen,Unabhängige
riefen,rufen
:,--
Es,es
lebe,leben
die,der
Republik,Republik
!,--
 , 
In,in
dem,der
