Token,Lemma
„,--
3,3
1,1
],]
EPE,EPE
EU,EU
 , 
„,--
EB,EB
.,--
 , 
u,u
 , 
sr,sr
 , 
Suh,Suh
 , 
Ee,Ee
),--
fiel,fallen
 , 
pf,pf
EB,EB
 , 
75.,75.
"""",--
H,H
 , 
Rat,Rat
 , 
JE,JE
RE,RE
 , 
27,27
 , 
„,--
»,--
 , 
|,|
 , 
„,--
MED,MED
 , 
ha,ha
.,--
 , 
Hu,Hu
EW,EW
Url,Url
|,|
 , 
Lais,Lais
|r,|r
«,--
 , 
il,il
 , 
ve,ve
 , 
„,--
MIE,MIE
|,|
Hiri,Hiri
Fi,Fi
Jet,Jet
UZS,UZS
 , 
Jer,Jer
Wahlrechtsdebatte,Wahlrechtsdebatte
zweiter,zweiter
Tag,Tag
.,--
Jeulsch-französischer,Jeulsch-französischer
 , 
Deutiche,Deutiche
Militärgerigte,Militärgerigter
in,in
fiew,Fiew
.,--
 , 
Verhaftung,Verhaftung
des,der
ukrainischen,ukrainisch
Kriegs,Krieg
minifters,minifters
.,--
 , 
Amtliche,amtlich
Meldung,Meldung
.,--
Berlin,Berlin
",",--
1.,1.
Moi,Moi
.,--
In,in
leßter,leßt
Zeit,Zeit
machte,machen
sich,sich
in,in
Kiew,Kiew
eine,ein
scharfe,scharf
bemerkbar,bemerkbar
",",--
die,der
sich,sich
anscheinend,anscheinend
auch,auch
gegen,gegen
den,der
deutschen,deutsch
Gin*ß,Gin*ß
in,in
der,der
Ulcine,Ulcine
riche,rich
eie,eie
",",--
Unsere,unser
Bemühungen,Bemühung
",",--
Ordnung,Ordnung
zu,zu
schofien,schofien
",",--
der,der
Regierung,Regierung
eine,ein
völlig,völlig
unge,ung
»,--
nü,nü
Unierstüßung,Unierstüßung
",",--
die,der
<,<
ußerdem,ußerd
keinerlei,keinerlei
 , 
Mumm,Mumm
genötigt,nötigen
",",--
einen,ein
Erlaß,Erlaß
über,über
die,der
Ausfüh-,Ausfüh
zung,Zung
der,der
Frühichrsbestellungen,Frühichrsbestellunge
zu,zu
veröfsent-,veröfsent
lichen,lichen
",",--
der,der
von,von
der,der
nkreinischen,nkreinisch
Presse,Presse
entstellt,entstellen
wiedergegeben,wiedergeben
wurde,werden
",",--
wes,wes
Aufrezung,Aufrezung
im,in
Londe,Londe
und,und
in,in
der,der
Reda,Reda
einen,ein
Protest,Protest
hervorrief,hervorrufen
.,--
Es,es
ergaben,ergaben
sich,sich
soger,sog
Anzeichen,Anzeichen
",",--
deß,deß
Mitglieder,Mitglied
der,der
Regierun,Regierun
?,--
felbst,felbst
sich,sich
au,au
der,der
Agitation,Agitation
gegen,gegen
uns,uns
beteiligten,beteiligen
.,--
 , 
freiung,Freiung
der,der
U,U
?,--
rzine,Rzine
“,--
in,in
seinem,sein
Quartier,Quartier
über,über
»,--
Fallen,Falle
und,und
weggeschlepyt,Weggeschlepyt
.,--
Zur,zu
Hilfe,Hilfe
gerufene,gerufen
Soldaten,Soldat
der,der
Negierungsmiliz,Negierungsmiliz
weicerten,weiceren
sich,sich
",",--
ihn,ihn
zu,zu
',--
schüßen,schüßen
.,--
Sein,sein
Aufenthclt,Aufenthclt
ist,sein
zurzeit,zurzeit
uch,uch
unbekannt,unbekannt
.,--
Dobry,Dobry
war,sein
cls,cls
ukroinischer,ukroinisch
Fincnz-,Fincnz
Jachverständizer,Jachverständizer
wit,wit
den,der
deutschen,deutsch
Witoliedern,Witolieder
der,der
Virtschoftskommission,Virtschoftskommission
in,in
enge,eng
Fühlung,Fühlung
ge-,ge
freien,frei
und,und
hatte,haben
sich,sich
große,groß
Verdienste,Verdienst
um,um
sach-,sach-
gemüße,gemüß
Zusammenarbeit,Zusammenarbeit
mit,mit
der,der
deutschen,deutsch
und,und
 , 
Gefangenen,gefangener
-Ausfaufch,-Ausfaufch
.,--
 , 
Rö>!ehr,Rö>!ehr
nach,nach
achtzehnmonatiger,achtzehnmonatig
Gefangenschaft,Gefangenschaft
.,--
 , 
Berlin,Berlin
",",--
1.,1.
Mal,Mal
.,--
Amtliche,amtlich
Meldung,Meldung
 , 
Am,an
26,26
",",--
April,April
1918,1918
sind,sein
in,in
Bern,Bern
die,der
seit,seit
Wochen,Woche
zwischen,zwischen
Vertretern,Vertreter
der,der
deut,deut
»,--
 , 
schen,schen
und,und
der,der
französischen,französisch
Regierung,Regierung
über,über
Ge-,Ge
fangeneusrogen,fangeneusrog
geführten,geführt
Verh-ndlungen,Verh-ndlungen
zu,zu
einem,ein
besriedigenden,besriedigend
Abschluß,Abschluß
gelangt,gelangen
.,--
Die,der
getroffenen,getroffen
Vereinbarungen,Vereinbarung
sind,sein
nunmehr,nunmehr
den,der
Beibin,Beibin
igi0fungen,igi0fungen
.,--
gur,gur
Kone,Kone
fp,fp
ig,IG
vergehen,vergehen
:,--
 , 
Das,der
wichtigste,wichtig
Ergebnis,Ergebnis
wird,werden
die,der
Eutlossung,Eutlossung
einer,ein
großen,groß
Unzahl,Unzahl
deutscher,deutsch
und,und
französischer,französisch
