Token,Lemma
[,[
Zun,Zun
ir,ir
 , 
3,3
5,5
;,--
 , 
Siärkster,Siärkster
Luftangriff,Luftangriff
auf,auf
London,London
.,--
 , 
Erfolgreiche,erfolgreich
Bombenwülrfe,Bombenwülrfe
auch,auch
auf,auf
Dover,Dover
und,und
Soutzend,Soutzend
.,--
Meldung,Meldung
des,der
V.TV,V.TV
",",--
Verlin,Verlin
",",--
22.,22.
Mal,mal
.,--
 , 
Starke,stark
dentsche,dentsch
Vombengeschwader,Vombengeschwad
grisfen,grisfen
in,in
der,der
Nacht,Nacht
vom,von
19./20.,19./20.
Mai,Mai
wiederum,wiederum
London,London
au,au
.,--
Die,der
Unternehmung,Unternehmung
Lestaltete,Lestaltete
fich,fich
durch,durch
die,der
große,groß
Anzahl,Anzahl
der,der
Flugzeuge,Flugzeug
",",--
die,der
London,London
erreichten,erreichen
",",--
und,und
die,der
Menge,Menge
der,der
auf,auf
die,der
Mitte,Mitte
der,der
Stadt,Stadt
ab-,ab
geworfenen,geworfen
Vomben,Vombe
zum,zu
größten,groß
aller,aller
bießer,bieß
durchzeführien,durchzeführi
Vngrisse,Vngris
auf,auf
Lou-,Lou-
don,don
.,--
Einwandfrei,einwandfrei
wurde,werden
die,der
starde,starde
Wire,Wire
kung,Kung
unserer,unser
Bomben,Bombe
in,in
der,der
City,City
zwischen,zwischen
Admiralität,Admiralität
und,und
Westindlau,Westindlau
Docks,Dock
beode,beode
achtet,achten
.,--
Vier,vier
große,groß
Vrände,Vrand
brachen,brechen
im,in
Innern,innere
der,der
Stadt,Stadt
aus,aus
.,--
 , 
Mit,mit
demselben,derselbe
guten,gut
Erfolge,Erfolg
griffen,greifen
andere,anderer
Vombensiugzeuge,Vombensiugzeug
Dover,Dover
",",--
Chelms,Chelms
ford,Ford
",",--
Chatham,Chatham
und,und
Southend,Southend
au,au
.,--
 , 
Engiisscche,Engiisscche
Meidung,Meidung
.,--
 , 
Telegt,Telegt
.,--
unseres,unser
Korrespondenten,Korrespondent
 , 
Zitrich,Zitrich
",",--
23.,23.
Mel,Mel
.,--
Aus,aus
London,London
melde,melden
!,--
die,der
Zürczer,Zürczer
Post,Post
",",--
der,der
leßte,leßter
deutsche,deutsch
Lv,Lv
Ff,Ff
zähle,zählen
zu,zu
den,der
bedew-,bedew
tencsten,tencst
ader,Ader
bishe,Bishe
',--
scheint,scheinen
",",--
daß,daß
die,der
vall,Vall
 , 
1,1
Festzustehen,Festzustehe
der,der
angreifenden,angreifend
F,F
:,--
 , 
erberichten,erberichten
sind,sein
vier,vier
timen,tim
Flugzeugen,Flugzeug
",",--
das,der
Eüdostzebiet,Eüdostzebiet
angrisfen,angrisfen
",",--
16ct,16ct
worden,werden
",",--
 , 
zum,zu
Absturz,Absturz
 , 
Britische,britisch
Jäeger,Jäeger
über,über
hosäadischem,hosäadisch
Gebiet,Gebiet
.,--
 , 
Bezlit,Bezlit
",",--
22.,22.
Mai,Mai
.,--
6,6
",",--
zum,zu
17.,17.
Mai,Mai
ge,ge
Brügge,Brügge
Holland,Holland
au,au
.,--
Ergen,Ergen
12,12
sie,sie
außerdem,außerdem
noh,noh
zwei,zwei
B,--
:,--
 , 
ländisches,ländisch
Gediet,Gediet
bei,bei
Sluis,Sluis
dstli,dstli
<,<
Brügge,Brügge
ab,ab
.,--
Die,der
Holßänder,Holßänder
wihossen,wihossen
die,der
Fing-,Fing
peuge,peug
erst,erst
",",--
ais,ais
ie,ie
chon,Chon
außer,außer
Reichweite,Reichweit
waren,sein
.,--
 , 
€,€
:,--
6,6
ihönes,ihön
Beiipiel,Beiipiel
des,der
Kampfes,Kampf
für,für
die,der
kieinen,kiein
Naticnen,Naticne
!,--
 , 
britischen,britisch
 , 
Troelära,Troelära
für,für
unbedingte,unbedingt
Neutra,Neutra
"""",--
ilät,ilät
 , 
Telegr,Telegr
.,--
unseres,unser
Korrespondenten,Korrespondent
.,--
 , 
In,in
einer,ein
großen,groß
der,der
sozinistihe,Sozinistihe
Fi,Fi
ist,sein
eine,ein
gefährliche,gefährlich
als,als
Demofroten,Demofrot
an,an
tente,Tent
gehören,gehören
.,--
Wir,wir
fSnnen,fSnnen
us,us
kein,kein
;,--
desgenosien,desgenosie
",",--
ganz,ganz
zlieich,zlieich
unter,unter
we,we
!,--
?,--
leisten,leisten
",",--
da,da
wir,wir
es,es
jonft,jonft
mit,mit
der,der
Gegenvarte,Gegenvart
:,--
zu,zu
tun,tun
befömen,befömen
.,--
Auf,auf
gar,gar
keinen,kein
Fali,Fali
aber,aber
fönnen,fönnen
wir,wir
eine,ein
Bundesgenossenshast,Bundesgenossenshast
mit,mit
der,der
Entente,Entente
eingehen,eingehen
",",--
da,da
wir,wir
uns,sich
sonst,sonst
infolge,infolge
unserer,unser
geographiichen,geographiich
Lage,Lage
dem,der
vernichtenden,vernichtend
deutschen,deutsch
Echwerte,Echwerte
aus'even,aus'even
.,--
Ich,ich
bin,sein
weder,weder
deutichfeindlich,deutichfeindlich
",",--
noch,noch
ententefrcundlih,ententefrcundlih
.,--
I,I
<,<
bin,sein
Vertreter,Vertreter
des,der
holländischen,holländisch
Vol-,Vol
kes,kes
",",--
das,der
nicht,nicht
kämpfen,kämpfen
will,wollen
.,--
Es,es
hat,haben
einen,ein
drohenden,drohend
Konflik,Konflik
:,--
gegeben,geben
und,und
wenn,wenn
einmal,einmal
befannt,befannen
werden,werden
sollte,sollen
",",--
was,wer
Minister,Minister
Loudon,Loudon
uno,uno
ich,ich
getan,tun
haben,haben
",",--
um,um
Minister,Minister
Court,Court
van,van
der,der
Linden,Linden
zu,zu
unterstüten,unterstüten
wv,wv
!,--
die,der
Regie-,Regie
rung,Rung
auf,auf
einen,ein
guten,gut
Weg,Weg
zu,zu
bringen,bringen
",",--
dam,Dam
schrede,schreden
ich,ich
nicht,nicht
vor,vor
dem,der
Urteil,Urteil
der,der
Gv,Gv
schichte,schichen
zurück,zurück
.,--
 , 
Ausfahrtverbot,Ausfahrtverbot
für,für
holländische,holländisch
Schiffe,Schiff
.,--
 , 
Amsterdam,Amsterdam
",",--
22.,22.
Mai,Mai
.,--
Dos,Dos
Hoage,Hoage
!,--
16.,16.
spondenzvüro,Spondenzvüro
vernimmt,vernimmen
",",--
doß,doß
die,der
hotläadi,Hotläadi
<,<
&,&
e,e
Regierung,Regierung
die,der
Ausfahrt,Ausfahrt
niederländischer,niederländisch
Schiffe,Schiff
 , 
aus,aus
nlederländischen,nlederländisch
Häfen,Hafen
dis,dis
eite,Eite
res,res
