Token,Lemma
Lemeras,Lemeras
 , 
02,02
Hindlichfeit,Hindlichfeit
für,für
Au-nabime,Au-nabime
18,18
eine,ein
defis,Defis
 , 
(,--
ie,ie
Nummer,Nummer
",",--
409,409
),--
des,der
91,91
Uhr,Uhr
wittans,wittans
im,in
 , 
Si-hen-fined,Si-hen-fined
€,€
uven-Gauk,uven-Gauk
obne,Obne
dend,dend
Een,Een
im,in
ert,ert
Reen,Reen
 , 
1891,1891
wm,wm
3,3
Uhr,Uhr
dure,duren
",",--
die,der
 , 
das,der
deutscche,deutscch
Recht,Recht
auf,auf
Hverschiesien,Hverschiesien
.,--
 , 
Eine,ein
Iutscheidung,Iutscheidung
des,der
Obersten,oberer
Rates,Rat
.,--
Meldu,Meldu
des,der
Reuterschen,Reutersch
Büros,Büro
.,--
 , 
Paris,Paris
",",--
22.,22.
August,August
.,--
 , 
Der,der
Oberste,oberer
Rat,Rat
hat,haben
entschieden,entscheiden
",",--
daß,daß
die,der
dentjche,dentjch
Regierung,Regierung
berechtigt,berechtigen
ift,ifen
",",--
die,der
Ordnung,Ordnung
in,in
ObersHlesien,ObersHlesien
aufrecht,aufrecht
zu,zu
erhalten,erhalten
.,--
Volnische,volnisch
Iruppen,Irupp
dürfen,dürfen
unz,unz
noch,noch
Oberschlesien,Oberschlesie
kommen,kommen
",",--
weon,weon
Deutschland,Deutschland
besonders,besonders
darum,darum
ersucht,ersuchen
.,--
 , 
Der,der
amerikanische,amerikanisch
Lebensmittelkommissur,Lebensmittelkommissur
Hoover,Hoover
",",--
der,der
eine,ein
Reise,Reise
durh,durh
Oberschlesien,Oberschlesie
unterneme;en,unterneme;en
hat,haben
",",--
hat,haben
dem,der
Obersten,oberer
Fat,Fat
einea,Einea
eirgehenden,eirgehend
Evricht,Evricht
über,über
die,der
Lage,Lage
Oter-,Oter
jälosien,jälosien
erstouet,erstouet
.,--
Vorher,vorher
begeben,begeben
ich,ich
und,und
Loarzeur,Loarzeur
nah,nah
Versailles,Versailles
.,--
um,um
von,von
Leesner,Leesner
die,der
geeigneten,geeignet
Vittel,Vittel
zu,zu
die,der
zur,zu
Zehebung,Zehebung
der,der
in,in
Oberschlesien,Oberschlesie
e,e
:,--
agetre-,agetre
tenen,ten
Arijz,Arijz
beitragen,beitragen
sollen,sollen
.,--
 , 
*,*
 , 
Der,der
Reichs-,Reichs
und,und
Staatskommissar,Staatskommissar
für,für
Echlesien,Echlesie
und,und
Posen,Posen
nimmt,nehmen
im,in
Anschluß,Anschluß
an,an
die,der
auch,auch
von,von
uns,uns
gestern,gestern
beanstandeten,beanstandet
Schluß,Schluß
»,--
folgerungen,folgerung
opositioneller,opositionell
Kreise,Kreis
",",--
das,der
Sch'>fal,Sch'>fal
Oberschlesiens,Oberschlesien
sei,sein
nunmehr,nunmehr
in,in
einem,ein
für,für
Deutsch-,Deutsch-
land,Land
ungünstigen,ungünstig
Sinne,Sinn
entschieden,entscheiden
",",--
Veranlas-,Veranlas
jung,jung
",",--
mit,mit
allem,alle
Nachdru,Nachdru
>,>
zu,zu
.,--
erklären,erklären
",",--
daß,daß
das,der
Edhi,Edhi
>,>
lfal,Lfal
.,--
des,der
oberschlesischen,oberschlesisch
Abstimmungs-,Abstimmung
cbietes,Cbietes
nach,nach
wie,wie
vor,vor
nur,nur
durch,durch
die,der
in,in
den,der
ein-,ein
jehlägigen,jehlägigen
Bestimmungen,Bestimmung
des,der
Friedensve-trages,Friedensve-trag
jengelegte,jengelegt
Volksabftimmung,Volksabftimmung
entschieden,entscheiden
werden,werden
dann,dann
",",--
Die,der
Bevölkerung,Bevölkerung
des,der
Abstimmungs,Abstimmung
»,--
gbittes,gbitt
hat,haben
selbst,selbst
zu,zu
cntscheiden,cntscheiden
",",--
ob,ob
sie,sie
Polen,Pole
oder,oder
D-utschlond,D-utschlond
voreiniat,Voreiniat
werden,werden
wolle,wollen
.,--
Die,der
traurigen,traurig
Vorgänge,Vorgang
der,der
hten,Ht
at,at
und,und
mehr,mehr
uoch,uoch
deren,der
unzweifelhafte,unzweifelhafte
nungen,Nung
haben,haben
bei,bei
keinem,kein
DO,DO
"""",--
Zweifel,Zweifel
gelessen,lessen
",",--
wel,wel
:,--
eran,eran
woutung,woutung
er,er
bei,bei
der,der
Volksabsiimmung,Volksabsiimmung
trägt,tragen
und,und
H,H
«,--
welcher,welcher
Richtung,Richtung
hin,hin
er,er
sich,sich
entscheiden,entscheiden
vi,vi
 , 
Ruhe,Ruhe
überall,überall
Yergestellt,Yergestellt
.,--
Her,Her
Lage,Lage
.,--
Grenze,Grenze
Auch,auch
die,der
Sireiklage,Sireiklage
hat,haben
liche,lich
Besserung,Besserung
erfahren,erfahren
.,--
Nur,nur
noH,noH
ner,ner
Velegschaften,Velegschaft
befinden,befinden
sich,sich
im,in
 , 
Hertlichhe,Hertlichhe
Kämpfe,Kampf
im,in
Abschnitt,Abschnitt
Benthen-,Benthen
 , 
Telegraphischer,Telegraphischer
Bericht,Bericht
",",--
 , 
8,8
"""",--
Beuthen,Beuthe
",",--
23.,23.
Auzust,Auzust
.,--
ihn,ihn
Die,der
32.,32.
Infanterie-Brigade,Infanterie-Brigade
teilt,teilen
mit,mit
:,--
In,in
der,der
areihe,Areihe
Gegend,Gegend
von,von
Pieß,Pieß
um,um
vier,vier
Uhr,Uhr
nachmittag,nachmittag
starke,stark
Fi,Fi
Angriffe,Angriff
auf,auf
Feldwachen,Feldwachen
Lonkau,Lonkau
und,und
Gott-,Gott
scholtswit,Scholtswit
Lokztere,Lokztere
wurden,werden
von,von
polnischen,Polnisch
 , 
den,der
und,und
regiälären,regiälär
